timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
0.200382073,#NC#NC#NC#NC#NC#NC#NC#NC
0.300609132,#NC#NC#NC#NC#NC#NC#NC#NC
0.400832335,#NC#NC#NC#NC#NC#NC#NC#NC
0.501080165,#NC#NC#NC#NC#NC#NC#NC#NC
0.601333266,#NC#NC#NC#NC#NC#NC#NC#NC
0.701603417,#NC#NC#NC#NC#NC#NC#NC#NC
0.801843879,#NC#NC#NC#NC#NC#NC#NC#NC
0.902027696,#NC#NC#NC#NC#NC#NC#NC#NC
1.002218675,#NC#NC#NC#NC#NC#NC#NC#NC
1.102389699,#NC#NC#NC#NC#NC#NC#NC#NC
1.202558269,#NC#NC#NC#NC#NC#NC#NC#NC
1.302730939,#NC#NC#NC#NC#NC#NC#NC#NC
1.402916297,#NC#NC#NC#NC#NC#NC#NC#NC
1.503100699,#NC#NC#NC#NC#NC#NC#NC#NC
1.603286884,#NC#NC#NC#NC#NC#NC#NC#NC
1.703477419,#NC#NC#NC#NC#NC#NC#NC#NC
1.803711451,#NC#NC#NC#NC#NC#NC#NC#NC
1.903929398,#NC#NC#NC#NC#NC#NC#NC#NC
2.004158362,#NC#NC#NC#NC#NC#NC#NC#NC
2.104330385,#NC#NC#NC#NC#NC#NC#NC#NC
2.204513594,0.216491699219
2.304685910,#NC#NC#NC#NC#NC#NC#NC#NC
2.404867590,#NC#NC#NC#NC#NC#NC#NC#NC
2.505044018,#NC#NC#NC#NC#NC#NC#NC#NC
2.605221195,#NC#NC#NC#NC#NC#NC#NC#NC
2.705396495,#NC#NC#NC#NC#NC#NC#NC#NC
2.805590237,#NC#NC#NC#NC#NC#NC#NC#NC
2.905795018,#NC#NC#NC#NC#NC#NC#NC#NC
3.005977867,#NC#NC#NC#NC#NC#NC#NC#NC
3.106173052,#NC#NC#NC#NC#NC#NC#NC#NC
3.206357154,#NC#NC#NC#NC#NC#NC#NC#NC
3.306544819,#NC#NC#NC#NC#NC#NC#NC#NC
3.406727907,#NC#NC#NC#NC#NC#NC#NC#NC
3.506917881,#NC#NC#NC#NC#NC#NC#NC#NC
3.607109478,#NC#NC#NC#NC#NC#NC#NC#NC
3.707299538,#NC#NC#NC#NC#NC#NC#NC#NC
3.807508925,#NC#NC#NC#NC#NC#NC#NC#NC
3.907707203,#NC#NC#NC#NC#NC#NC#NC#NC
4.007890513,#NC#NC#NC#NC#NC#NC#NC#NC
4.108085665,#NC#NC#NC#NC#NC#NC#NC#NC
4.208258939,#NC#NC#NC#NC#NC#NC#NC#NC
4.308449267,0.27001953125
4.408622911,#NC#NC#NC#NC#NC#NC#NC#NC
4.508796032,#NC#NC#NC#NC#NC#NC#NC#NC
4.608972100,#NC#NC#NC#NC#NC#NC#NC#NC
4.709159747,#NC#NC#NC#NC#NC#NC#NC#NC
4.809358245,#NC#NC#NC#NC#NC#NC#NC#NC
4.909565878,#NC#NC#NC#NC#NC#NC#NC#NC
5.009763042,#NC#NC#NC#NC#NC#NC#NC#NC
5.109957512,#NC#NC#NC#NC#NC#NC#NC#NC
5.210144473,#NC#NC#NC#NC#NC#NC#NC#NC
5.310338097,#NC#NC#NC#NC#NC#NC#NC#NC
5.410536760,#NC#NC#NC#NC#NC#NC#NC#NC
5.510723862,#NC#NC#NC#NC#NC#NC#NC#NC
5.610919585,#NC#NC#NC#NC#NC#NC#NC#NC
5.711126929,#NC#NC#NC#NC#NC#NC#NC#NC
5.811343063,#NC#NC#NC#NC#NC#NC#NC#NC
5.911557996,#NC#NC#NC#NC#NC#NC#NC#NC
6.011745529,#NC#NC#NC#NC#NC#NC#NC#NC
6.111924086,#NC#NC#NC#NC#NC#NC#NC#NC
6.212118447,#NC#NC#NC#NC#NC#NC#NC#NC
6.312303402,#NC#NC#NC#NC#NC#NC#NC#NC
6.412501685,0.568237304688
6.512686373,#NC#NC#NC#NC#NC#NC#NC#NC
6.612871937,#NC#NC#NC#NC#NC#NC#NC#NC
6.713056493,#NC#NC#NC#NC#NC#NC#NC#NC
6.813290698,#NC#NC#NC#NC#NC#NC#NC#NC
6.913546520,#NC#NC#NC#NC#NC#NC#NC#NC
7.013798592,#NC#NC#NC#NC#NC#NC#NC#NC
7.114050009,#NC#NC#NC#NC#NC#NC#NC#NC
7.214308014,#NC#NC#NC#NC#NC#NC#NC#NC
7.314561294,#NC#NC#NC#NC#NC#NC#NC#NC
7.414806061,#NC#NC#NC#NC#NC#NC#NC#NC
