timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
0.200389134,#NC#NC#NC#NC#NC#NC#NC#NC
0.300628544,#NC#NC#NC#NC#NC#NC#NC#NC
0.400876179,#NC#NC#NC#NC#NC#NC#NC#NC
0.501120184,#NC#NC#NC#NC#NC#NC#NC#NC
0.601382972,#NC#NC#NC#NC#NC#NC#NC#NC
0.701642259,#NC#NC#NC#NC#NC#NC#NC#NC
0.801912009,#NC#NC#NC#NC#NC#NC#NC#NC
0.902155484,#NC#NC#NC#NC#NC#NC#NC#NC
1.002642108,#NC#NC#NC#NC#NC#NC#NC#NC
1.102982253,#NC#NC#NC#NC#NC#NC#NC#NC
1.203195092,#NC#NC#NC#NC#NC#NC#NC#NC
1.303374012,#NC#NC#NC#NC#NC#NC#NC#NC
1.403552268,#NC#NC#NC#NC#NC#NC#NC#NC
1.503729348,#NC#NC#NC#NC#NC#NC#NC#NC
1.603916113,#NC#NC#NC#NC#NC#NC#NC#NC
1.704124132,0.110046386719
1.804320593,#NC#NC#NC#NC#NC#NC#NC#NC
1.904521323,#NC#NC#NC#NC#NC#NC#NC#NC
2.004733708,#NC#NC#NC#NC#NC#NC#NC#NC
2.104936332,#NC#NC#NC#NC#NC#NC#NC#NC
2.205115182,#NC#NC#NC#NC#NC#NC#NC#NC
2.305292887,#NC#NC#NC#NC#NC#NC#NC#NC
2.405470312,#NC#NC#NC#NC#NC#NC#NC#NC
2.505650732,#NC#NC#NC#NC#NC#NC#NC#NC
2.605828128,#NC#NC#NC#NC#NC#NC#NC#NC
2.706011420,#NC#NC#NC#NC#NC#NC#NC#NC
2.806273599,#NC#NC#NC#NC#NC#NC#NC#NC
2.906698609,#NC#NC#NC#NC#NC#NC#NC#NC
3.006950863,#NC#NC#NC#NC#NC#NC#NC#NC
3.107166848,#NC#NC#NC#NC#NC#NC#NC#NC
3.207355087,#NC#NC#NC#NC#NC#NC#NC#NC
3.307552652,0.116027832031
3.407735322,#NC#NC#NC#NC#NC#NC#NC#NC
3.507915895,#NC#NC#NC#NC#NC#NC#NC#NC
3.608109472,#NC#NC#NC#NC#NC#NC#NC#NC
3.708290496,#NC#NC#NC#NC#NC#NC#NC#NC
3.808488465,#NC#NC#NC#NC#NC#NC#NC#NC
3.908691904,#NC#NC#NC#NC#NC#NC#NC#NC
4.008921018,#NC#NC#NC#NC#NC#NC#NC#NC
4.109123079,#NC#NC#NC#NC#NC#NC#NC#NC
4.209305314,#NC#NC#NC#NC#NC#NC#NC#NC
4.309487859,#NC#NC#NC#NC#NC#NC#NC#NC
4.409674985,#NC#NC#NC#NC#NC#NC#NC#NC
4.509857639,#NC#NC#NC#NC#NC#NC#NC#NC
4.610045846,#NC#NC#NC#NC#NC#NC#NC#NC
4.710259752,#NC#NC#NC#NC#NC#NC#NC#NC
4.810467911,0.04833984375
4.910682894,#NC#NC#NC#NC#NC#NC#NC#NC
5.010934951,#NC#NC#NC#NC#NC#NC#NC#NC
5.111154029,#NC#NC#NC#NC#NC#NC#NC#NC
5.211351449,#NC#NC#NC#NC#NC#NC#NC#NC
5.311549864,#NC#NC#NC#NC#NC#NC#NC#NC
5.411747334,#NC#NC#NC#NC#NC#NC#NC#NC
5.511945065,#NC#NC#NC#NC#NC#NC#NC#NC
5.612143638,#NC#NC#NC#NC#NC#NC#NC#NC
5.712350653,#NC#NC#NC#NC#NC#NC#NC#NC
5.812557630,#NC#NC#NC#NC#NC#NC#NC#NC
5.912780317,#NC#NC#NC#NC#NC#NC#NC#NC
6.013017561,#NC#NC#NC#NC#NC#NC#NC#NC
6.113222453,#NC#NC#NC#NC#NC#NC#NC#NC
6.213408912,#NC#NC#NC#NC#NC#NC#NC#NC
6.313601457,#NC#NC#NC#NC#NC#NC#NC#NC
6.413800681,0.0728759765625
6.513988329,#NC#NC#NC#NC#NC#NC#NC#NC
6.614262083,#NC#NC#NC#NC#NC#NC#NC#NC
6.714463702,#NC#NC#NC#NC#NC#NC#NC#NC
6.814650962,#NC#NC#NC#NC#NC#NC#NC#NC
6.914871691,#NC#NC#NC#NC#NC#NC#NC#NC
7.015489530,#NC#NC#NC#NC#NC#NC#NC#NC
7.115706081,#NC#NC#NC#NC#NC#NC#NC#NC
7.215898715,#NC#NC#NC#NC#NC#NC#NC#NC
7.316103318,#NC#NC#NC#NC#NC#NC#NC#NC
7.416296375,#NC#NC#NC#NC#NC#NC#NC#NC
7.516503937,#NC#NC#NC#NC#NC#NC#NC#NC
7.616696613,#NC#NC#NC#NC#NC#NC#NC#NC
7.716888423,#NC#NC#NC#NC#NC#NC#NC#NC
7.817086430,#NC#NC#NC#NC#NC#NC#NC#NC
7.917321849,0.09326171875
8.017566454,#NC#NC#NC#NC#NC#NC#NC#NC
8.117782792,#NC#NC#NC#NC#NC#NC#NC#NC
8.217980694,#NC#NC#NC#NC#NC#NC#NC#NC
8.318253618,#NC#NC#NC#NC#NC#NC#NC#NC
8.418489034,#NC#NC#NC#NC#NC#NC#NC#NC
8.518686125,#NC#NC#NC#NC#NC#NC#NC#NC
8.618882943,#NC#NC#NC#NC#NC#NC#NC#NC
8.719084972,#NC#NC#NC#NC#NC#NC#NC#NC
8.819285763,#NC#NC#NC#NC#NC#NC#NC#NC
8.919512361,#NC#NC#NC#NC#NC#NC#NC#NC
9.019756165,#NC#NC#NC#NC#NC#NC#NC#NC
9.119942272,#NC#NC#NC#NC#NC#NC#NC#NC
9.220136063,#NC#NC#NC#NC#NC#NC#NC#NC
9.320337458,#NC#NC#NC#NC#NC#NC#NC#NC
9.420541553,#NC#NC#NC#NC#NC#NC#NC#NC
9.520753012,0.148803710938
9.620947991,#NC#NC#NC#NC#NC#NC#NC#NC
9.721145875,#NC#NC#NC#NC#NC#NC#NC#NC
9.821379226,#NC#NC#NC#NC#NC#NC#NC#NC
9.921634013,#NC#NC#NC#NC#NC#NC#NC#NC
10.021891184,#NC#NC#NC#NC#NC#NC#NC#NC
10.122107094,#NC#NC#NC#NC#NC#NC#NC#NC
10.222300318,#NC#NC#NC#NC#NC#NC#NC#NC
10.322493782,#NC#NC#NC#NC#NC#NC#NC#NC
10.422685699,#NC#NC#NC#NC#NC#NC#NC#NC
10.522876967,#NC#NC#NC#NC#NC#NC#NC#NC
10.623068784,#NC#NC#NC#NC#NC#NC#NC#NC
10.723260068,#NC#NC#NC#NC#NC#NC#NC#NC
10.823452388,#NC#NC#NC#NC#NC#NC#NC#NC
10.923677592,#NC#NC#NC#NC#NC#NC#NC#NC
11.023945621,0.224914550781
11.124162715,#NC#NC#NC#NC#NC#NC#NC#NC
11.224363255,#NC#NC#NC#NC#NC#NC#NC#NC
11.324561169,#NC#NC#NC#NC#NC#NC#NC#NC
11.424764477,#NC#NC#NC#NC#NC#NC#NC#NC
11.524971220,#NC#NC#NC#NC#NC#NC#NC#NC
11.625169426,#NC#NC#NC#NC#NC#NC#NC#NC
11.725366815,#NC#NC#NC#NC#NC#NC#NC#NC
11.825564231,#NC#NC#NC#NC#NC#NC#NC#NC
11.925787818,#NC#NC#NC#NC#NC#NC#NC#NC
12.026030104,#NC#NC#NC#NC#NC#NC#NC#NC
12.126320815,#NC#NC#NC#NC#NC#NC#NC#NC
12.226575771,#NC#NC#NC#NC#NC#NC#NC#NC
12.326828376,#NC#NC#NC#NC#NC#NC#NC#NC
12.427083814,#NC#NC#NC#NC#NC#NC#NC#NC
12.527336797,#NC#NC#NC#NC#NC#NC#NC#NC
12.627620809,108.97052002
12.727875434,#NC#NC#NC#NC#NC#NC#NC#NC
12.828142933,#NC#NC#NC#NC#NC#NC#NC#NC
12.928398957,#NC#NC#NC#NC#NC#NC#NC#NC
13.028650600,#NC#NC#NC#NC#NC#NC#NC#NC
13.128897867,#NC#NC#NC#NC#NC#NC#NC#NC
13.229148006,#NC#NC#NC#NC#NC#NC#NC#NC
13.329399768,#NC#NC#NC#NC#NC#NC#NC#NC
13.429656479,#NC#NC#NC#NC#NC#NC#NC#NC
13.529910321,#NC#NC#NC#NC#NC#NC#NC#NC
13.630167751,#NC#NC#NC#NC#NC#NC#NC#NC
13.730419811,#NC#NC#NC#NC#NC#NC#NC#NC
13.830671021,#NC#NC#NC#NC#NC#NC#NC#NC
13.930920819,#NC#NC#NC#NC#NC#NC#NC#NC
14.031179987,#NC#NC#NC#NC#NC#NC#NC#NC
14.131451489,#NC#NC#NC#NC#NC#NC#NC#NC
14.231734622,116.309387207
14.331966020,#NC#NC#NC#NC#NC#NC#NC#NC
14.432220130,#NC#NC#NC#NC#NC#NC#NC#NC
14.532472180,#NC#NC#NC#NC#NC#NC#NC#NC
14.632725330,#NC#NC#NC#NC#NC#NC#NC#NC
14.732975673,#NC#NC#NC#NC#NC#NC#NC#NC
14.833230364,#NC#NC#NC#NC#NC#NC#NC#NC
14.933485483,#NC#NC#NC#NC#NC#NC#NC#NC
15.033739958,#NC#NC#NC#NC#NC#NC#NC#NC
15.133992536,#NC#NC#NC#NC#NC#NC#NC#NC
15.234317369,#NC#NC#NC#NC#NC#NC#NC#NC
15.334573503,#NC#NC#NC#NC#NC#NC#NC#NC
15.434828840,#NC#NC#NC#NC#NC#NC#NC#NC
15.535076933,#NC#NC#NC#NC#NC#NC#NC#NC
15.635325597,#NC#NC#NC#NC#NC#NC#NC#NC
15.735607570,108.224304199
15.835864477,#NC#NC#NC#NC#NC#NC#NC#NC
15.936126600,#NC#NC#NC#NC#NC#NC#NC#NC
16.036379114,#NC#NC#NC#NC#NC#NC#NC#NC
16.136633314,#NC#NC#NC#NC#NC#NC#NC#NC
