timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
2.406803949,0.185668945312
4.712736795,0.0675659179688
6.918411430,0.151245117188
9.223969463,0.054443359375
11.528909220,0.183776855469
13.734661512,0.0534057617188
16.039851351,639.411682129
18.344922801,639.103515625
20.549916419,613.58581543
22.855196827,639.49029541
25.160251429,639.365661621
27.365108340,635.214782715
29.670354667,632.746032715
31.975664243,636.563354492
34.181323472,639.179260254
36.486569407,622.925842285
38.791669143,619.702331543
40.996691635,637.150085449
43.301915931,640.025634766
45.606974223,639.206237793
47.811843602,622.262329102
50.118702316,623.633605957
52.423833578,639.262390137
54.628671304,636.309814453
56.933907235,637.653503418
59.238986738,639.466308594
61.443819562,638.816711426
63.748891710,636.331726074
66.054144399,624.474365234
68.259200088,636.08190918
70.564288648,639.395019531
72.869348273,636.717163086
75.074348393,639.374694824
77.379397749,620.275024414
79.684533740,632.641174316
81.889668465,639.524658203
84.194766175,639.191772461
86.499858274,623.652404785
88.704957777,639.295959473
91.010332881,639.08013916
93.315409529,638.211608887
95.520255101,638.747436523
97.825324288,633.629577637
100.130758559,639.262817383
102.335639457,639.797729492
104.849633112,0.123474121094
107.158464810,0.234436035156
