timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
2.104728832,0.161315917969
4.008322254,0.0498657226562
6.012123379,0.152160644531
7.916697352,0.14892578125
9.822466319,0.212707519531
11.826710153,0.148742675781
13.730855391,0.190063476562
15.735122315,0.131408691406
17.640798132,290.874206543
19.546951100,270.670776367
21.552812389,292.810302734
23.458936954,293.702758789
25.464857313,288.262817383
27.371190242,294.536743164
29.276816198,293.011352539
31.283193831,292.092712402
33.188800089,290.943237305
35.094931520,281.31427002
37.100855301,294.045654297
39.006945637,288.775268555
41.014094440,271.356506348
42.919730524,294.765014648
44.825366043,290.469055176
46.831746505,292.452148438
48.737363677,292.434326172
50.643489720,290.958679199
52.649366094,291.796508789
54.555420465,293.590942383
56.561320687,294.059631348
58.467478808,291.686706543
60.373071293,291.443786621
62.379473056,289.409790039
64.285093463,292.27734375
66.191207018,293.454589844
68.197093390,296.858398438
70.103217474,291.242736816
72.109079480,276.80255127
74.015203092,277.496520996
75.920835152,291.62677002
77.927196056,289.542297363
79.832823793,270.281799316
81.839247459,294.741149902
83.745030100,291.423217773
85.651186265,291.378417969
87.657084583,292.879943848
89.563188666,292.520080566
91.468800960,292.804260254
93.475214042,293.649475098
95.380805769,291.715026855
97.387240670,290.088928223
99.292813016,280.254333496
101.198927218,291.768676758
103.204811793,293.733886719
105.110944111,291.221740723
107.220149439,0.191223144531
