timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
2.405001915,0.16650390625
4.609251407,0.219299316406
6.914417160,0.09326171875
9.119523769,652.611694336
11.424703028,651.954711914
13.629551739,652.000244141
15.834424904,652.071960449
18.139615197,652.772705078
20.344463460,651.952575684
22.649553656,651.848266602
24.854486753,645.880554199
27.159835770,651.626342773
29.364701426,652.375
31.569562870,652.022949219
33.874642681,652.008056641
36.079617160,649.295959473
38.384702246,652.094055176
40.589564088,652.077209473
42.894654859,652.253967285
45.099634558,652.444946289
47.304464146,634.576721191
49.609564236,652.187072754
51.814429057,652.235412598
54.119623835,652.331604004
56.324463812,652.271240234
58.629545606,652.144897461
60.834420159,645.644958496
63.039424026,647.022766113
65.344462759,651.80480957
67.549329505,652.439453125
69.854399981,650.801025391
72.059406511,651.446899414
74.364464609,652.45300293
76.569338511,652.375305176
81.079399546,651.895019531
83.284277296,651.995544434
85.589350650,652.23046875
87.794209242,646.072631836
90.099394898,651.836853027
92.304271143,652.305419922
96.814426404,652.192382812
101.330227453,0.160766601562
