timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
3.106490516,0.18798828125
6.012157201,0.155883789062
8.917860702,0.048828125
11.824173330,0.175476074219
14.833377315,508.700317383
17.747721369,577.547241211
20.664394949,581.475219727
23.577243930,577.785644531
26.492424708,577.742431641
29.405983445,576.655395508
32.320762089,572.86730957
38.249418471,576.419189453
41.165600632,573.419555664
44.080438571,507.605895996
46.993048108,574.797546387
49.908105207,576.743774414
52.821046504,540.484313965
55.734271157,575.589538574
58.749048512,575.454040527
61.661960538,573.248168945
64.580441415,580.710144043
67.493292953,573.184631348
70.406285180,573.933898926
73.321746797,572.946044922
76.236487347,578.464660645
79.250135772,540.496765137
82.164705269,575.972961426
85.079691888,509.725524902
87.992754489,577.638671875
90.906075913,577.842407227
93.820190964,577.132629395
96.733066589,575.288269043
99.748156447,580.04486084
102.661008566,572.030273438
105.572222178,0.226196289062
