timestamp,iMC0.MEM_BW_TOTAL,iMC1.MEM_BW_TOTAL,iMC2.MEM_BW_TOTAL,iMC3.MEM_BW_TOTAL
0.200391798,#NC,#NC,#NC,#NC
0.300654135,58.2554931641,57.9862670898,54.6705932617,55.958984375
0.400906220,57.9124755859,57.7114868164,54.4467163086,55.6325683594
0.501159188,58.2626953125,58.2315673828,54.9353027344,56.1168212891
0.601409863,59.1389160156,59.2185058594,55.749206543,56.9375
0.701664396,58.3334350586,58.4291381836,55.1104125977,56.3725585938
0.801890998,#NC,#NC,#NC,#NC
0.902144649,57.9893798828,57.9271240234,54.6625976562,55.9165649414
1.002399553,57.9635009766,57.9616088867,54.6683349609,55.9245605469
1.102653491,58.5233154297,58.5705566406,55.274230957,56.5715332031
1.202904322,58.1552124023,58.2077636719,54.9194946289,56.2768554688
1.303161267,62.4405517578,62.4645996094,58.9516601562,60.2287597656
1.403390754,#NC,#NC,#NC,#NC
1.503663732,69.430480957,69.5552978516,65.6468505859,66.8707275391
1.603917606,69.4005737305,69.4996337891,65.5541381836,66.7354736328
1.704171388,69.2131347656,69.3206787109,65.3295288086,66.6407470703
1.804429112,69.551940918,69.5712890625,65.6626586914,66.9144897461
1.904684967,69.4625244141,69.4627075195,65.5601806641,66.7947387695
2.004912357,#NC,#NC,#NC,#NC
2.105168755,69.385925293,69.3916015625,65.4846191406,66.8052978516
2.205422883,68.6538085938,68.7419433594,64.8386230469,66.1271972656
2.305676411,69.2911376953,69.3114624023,65.4566040039,66.6459960938
2.405928302,69.61328125,69.7131347656,65.8056640625,66.9928588867
2.506181203,69.3315429688,69.4151611328,65.4715576172,66.7086791992
2.606405963,#NC,#NC,#NC,#NC
2.706659031,69.5494995117,69.6683959961,65.512878418,66.7741088867
2.806910776,69.6087646484,69.6198730469,65.7142944336,66.9497680664
2.907163210,69.7425537109,69.7634277344,65.8078613281,67.0770874023
3.007415811,69.7780151367,69.9006958008,65.9676513672,67.2816772461
3.107667819,70.1157836914,70.1267089844,66.346496582,67.6690673828
3.207893354,#NC,#NC,#NC,#NC
3.308150794,95.9724731445,97.7821655273,96.8177490234,97.1211547852
3.408409095,0.150634765625,0.0795288085938,0.133850097656,1.38586425781
3.508661620,123.906005859,123.875549316,123.992919922,125.062133789
3.608914231,69.5164794922,69.6205444336,65.6339111328,66.8552246094
3.709165772,16.3649902344,16.3646850586,16.8318481445,17.5685424805
3.809395713,#NC,#NC,#NC,#NC
3.909651744,13.8270874023,14.1338500977,13.684387207,14.8983154297
4.009900775,16.6219482422,16.5949707031,16.514465332,18.2919921875
4.110148306,17.8555908203,18.1695556641,18.1744384766,19.1300048828
4.210398841,113.782470703,113.939819336,107.888061523,109.529724121
4.310681745,112.971984863,113.122497559,107.222351074,108.573181152
4.410937457,10.7829589844,11.362487793,11.4332885742,12.8470458984
4.511192337,11.0060424805,11.5883789062,11.51953125,12.7009277344
4.611437985,10.6107788086,10.7021484375,10.6682739258,11.9050292969
4.711690620,10.9295043945,10.865234375,10.8668823242,12.1040649414
4.811941963,10.8200683594,10.7528076172,10.7509765625,12.0269775391
4.912225188,55.0401000977,55.5343017578,52.889465332,54.2427368164
5.012476386,0.125549316406,0.0888061523438,0.107727050781,1.43115234375
5.112735427,0.186279296875,0.192749023438,0.1513671875,1.55364990234
5.212983805,0.011474609375,0.00762939453125,0.0390014648438,1.29272460938
5.313236289,0.0260009765625,0.0191040039062,0.0696411132812,1.27801513672
5.413488107,0.0015869140625,0.03515625,0.0191040039062,1.27349853516
5.513766108,0.0015869140625,0.0558471679688,0.006103515625,1.27032470703
5.614015006,0.0748901367188,0.0196533203125,0.0283203125,1.32470703125
5.714264337,0.184143066406,0.252258300781,0.113098144531,1.50280761719
5.814512695,0.0489501953125,0.0076904296875,0.00689697265625,1.27117919922
5.914764643,0.01611328125,0.00079345703125,0.0030517578125,1.30786132812
6.015012520,0.0023193359375,0.0076904296875,0.006103515625,1.32092285156
6.115288468,0.006103515625,0.00152587890625,0.0352172851562,1.28796386719
6.215536742,0.0175170898438,0.0176391601562,0.0701904296875,1.30889892578
6.315820857,0.352722167969,0.335754394531,0.235656738281,1.65161132812
6.416082074,0.0206298828125,0.046630859375,0.034423828125,1.28686523438
6.516344013,0.0,0.056640625,0.006103515625,1.27282714844
6.616604593,0.0458984375,0.0275268554688,0.0145263671875,1.28125
6.716889068,0.103210449219,0.0772705078125,0.057373046875,1.35314941406
6.817148076,0.0267944335938,0.00408935546875,0.0098876953125,1.33483886719
6.917408546,0.570129394531,0.981384277344,0.2548828125,1.68005371094
7.017668352,0.0015869140625,0.0107421875,0.0091552734375,1.32336425781
7.117925286,0.0,0.0,0.0328979492188,1.28790283203
7.218180863,0.0,0.0076904296875,0.0550537109375,1.2705078125
7.318430191,0.196594238281,0.219482421875,0.196533203125,1.45477294922
7.418679285,0.0023193359375,0.064208984375,0.0076904296875,1.28039550781
7.518911560,#NC,#NC,#NC,#NC
7.619161567,0.0718994140625,0.064208984375,0.0283203125,1.32061767578
7.719409045,0.0490112304688,0.0076904296875,0.006103515625,1.27197265625
7.819662766,0.0153198242188,0.0,0.0,1.30328369141
7.919920337,0.00152587890625,0.0130004882812,0.00994873046875,1.32019042969
8.020167798,0.0015869140625,0.0,0.0328979492188,1.28656005859
8.120399723,#NC,#NC,#NC,#NC
8.220654680,0.057373046875,0.0619506835938,0.0947875976562,1.32135009766
8.320903168,0.0,0.0336303710938,0.022216796875,1.27581787109
8.421151976,0.00689697265625,0.0604248046875,0.0091552734375,1.27264404297
8.521400920,0.164428710938,0.110900878906,0.097900390625,1.36981201172
8.621652681,0.056640625,0.0107421875,0.0107421875,1.27191162109
8.721881999,#NC,#NC,#NC,#NC
8.822132420,0.0237426757812,0.0,0.00689697265625,1.31677246094
8.922383340,0.0,0.0076904296875,0.006103515625,1.32073974609
9.022635422,0.0015869140625,0.0015869140625,0.03369140625,1.28649902344
9.122883990,0.0137939453125,0.0260009765625,0.0550537109375,1.30102539062
9.223130293,0.0,0.0336303710938,0.0160522460938,1.27038574219
9.323362168,#NC,#NC,#NC,#NC
9.423624372,0.0,0.056640625,0.006103515625,1.2724609375
9.523903593,4.49157714844,4.20776367188,3.84497070312,4.91613769531
9.624153864,0.057373046875,0.0137939453125,0.011474609375,1.27941894531
9.724401072,0.016845703125,0.0,0.00384521484375,1.30413818359
9.824648200,0.0,0.0076904296875,0.00689697265625,1.32086181641
9.924875674,#NC,#NC,#NC,#NC
10.025123564,0.0076904296875,0.006103515625,0.0359497070312,1.29388427734
10.125373602,0.0030517578125,0.0091552734375,0.0550537109375,1.27423095703
10.225628180,0.0023193359375,0.0366821289062,0.0176391601562,1.27270507812
10.325878904,0.0558471679688,0.10400390625,0.0397338867188,1.35070800781
10.426127246,0.034423828125,0.0176391601562,0.0015869140625,1.27270507812
10.526358653,#NC,#NC,#NC,#NC
10.626607900,0.0558471679688,0.0206909179688,0.0137939453125,1.28930664062
10.726858565,0.0780029296875,0.0680541992188,0.04736328125,1.38128662109
10.827104880,0.0,0.0076904296875,0.006103515625,1.31860351562
10.927349743,0.0,0.0,0.0328979492188,1.28570556641
11.027600501,0.0213623046875,0.017578125,0.0673217773438,1.27880859375
11.127863089,#NC,#NC,#NC,#NC
11.228114237,0.0642700195312,0.0971069335938,0.0474243164062,1.36480712891
11.328364841,0.027587890625,0.0810546875,0.0191040039062,1.29180908203
11.428613136,0.0428466796875,0.0260009765625,0.00537109375,1.28265380859
11.528862497,0.0489501953125,0.0076904296875,0.006103515625,1.27038574219
11.629109047,0.0153198242188,0.0,0.0,1.30560302734
11.729342708,#NC,#NC,#NC,#NC
11.829603430,0.0137939453125,0.017578125,0.016845703125,1.33142089844
11.929851214,0.00384521484375,0.0107421875,0.04052734375,1.294921875
12.030103371,0.00079345703125,0.0076904296875,0.0558471679688,1.26965332031
12.130350419,0.0,0.0336303710938,0.0160522460938,1.27044677734
12.230625503,0.0023193359375,0.062744140625,0.0091552734375,1.27416992188
12.330875844,0.139587402344,0.0350952148438,0.0880126953125,1.46667480469
12.431127403,0.138305664062,0.136352539062,0.0736083984375,1.39587402344
12.531378453,0.0596923828125,0.01220703125,0.0076904296875,1.27124023438
12.631625784,0.0313720703125,0.0084228515625,0.0145263671875,1.31787109375
12.731896289,0.0,0.0076904296875,0.006103515625,1.3193359375
12.832167859,0.0,0.0,0.0328979492188,1.28900146484
12.932417451,0.041259765625,0.033203125,0.110046386719,1.34790039062
13.032666405,0.107421875,0.127502441406,0.114868164062,1.41583251953
13.132918939,0.011474609375,0.05126953125,0.0328979492188,1.29028320312
13.233165144,0.0,0.056640625,0.006103515625,1.26965332031
13.333410608,0.0336303710938,0.0153198242188,0.0,1.27191162109
13.433690995,0.0504760742188,0.00994873046875,0.0084228515625,1.27337646484
13.533944620,0.0225830078125,0.00714111328125,0.0115356445312,1.37017822266
13.634196171,0.193664550781,0.189514160156,0.109191894531,1.4892578125
13.734446085,0.0,0.0091552734375,0.0076904296875,1.3203125
13.834691080,0.0,0.0,0.0321044921875,1.28570556641
13.934940914,0.052001953125,0.0726318359375,0.115478515625,1.31317138672
14.035222761,0.0198974609375,0.0435791015625,0.029052734375,1.27880859375
14.135473309,0.0177001953125,0.0652465820312,0.0233154296875,1.30694580078
14.235725944,0.344665527344,0.37890625,0.184631347656,1.65252685547
14.335973288,0.0489501953125,0.0260009765625,0.0084228515625,1.27813720703
14.436225252,0.0497436523438,0.0107421875,0.0107421875,1.2734375
14.536471374,0.0153198242188,0.0,0.0,1.30480957031
14.636746874,0.00079345703125,0.0076904296875,0.006103515625,1.32086181641
14.736998415,0.014892578125,0.004150390625,0.0452270507812,1.31268310547
14.837254662,0.870788574219,0.9169921875,0.378845214844,2.23809814453
14.937506341,0.0091552734375,0.0252075195312,0.05810546875,1.27893066406
15.037757575,0.0,0.0336303710938,0.0183715820312,1.27191162109
15.138003922,0.0,0.056640625,0.006103515625,1.27270507812
15.238251817,0.0336303710938,0.0153198242188,0.0,1.27191162109
15.338499468,0.0489501953125,0.0076904296875,0.006103515625,1.27038574219
15.438728588,#NC,#NC,#NC,#NC
15.538981813,0.0313110351562,0.0091552734375,0.00384521484375,1.30987548828
15.639229024,0.0,0.0076904296875,0.006103515625,1.31939697266
15.739475175,0.0,0.0,0.0336303710938,1.28875732422
15.839721739,0.0,0.0076904296875,0.0550537109375,1.27270507812
15.939973420,0.0,0.0336303710938,0.0153198242188,1.27032470703
16.040210684,#NC,#NC,#NC,#NC
16.140461078,0.006103515625,0.0596923828125,0.017578125,1.26953125
16.240714070,0.0352172851562,0.0214233398438,0.0,1.27191162109
16.340961237,0.0474243164062,0.0076904296875,0.006103515625,1.27270507812
16.441215471,0.0367431640625,0.011474609375,0.0153198242188,1.32006835938
16.541462126,0.0,0.0076904296875,0.006103515625,1.31848144531
16.641689920,#NC,#NC,#NC,#NC
16.741941801,0.029052734375,0.0306396484375,0.0527954101562,1.30218505859
16.842191239,0.0030517578125,0.0076904296875,0.0550537109375,1.27197265625
16.942439450,0.0,0.0336303710938,0.0153198242188,1.27270507812
17.042688810,0.0,0.056640625,0.006103515625,1.27185058594
17.142933758,0.0336303710938,0.0153198242188,0.0,1.26965332031
17.243164889,#NC,#NC,#NC,#NC
17.343413670,0.050537109375,0.0191040039062,0.00921630859375,1.27331542969
17.443665007,0.0198974609375,0.00537109375,0.0,1.30786132812
17.543913492,0.0,0.0084228515625,0.006103515625,1.32086181641
17.644161990,0.0,0.0,0.0336303710938,1.28643798828
17.744412057,0.0015869140625,0.01220703125,0.056640625,1.27270507812
17.844640675,#NC,#NC,#NC,#NC
17.944893905,0.0986328125,0.14453125,0.0940551757812,1.39404296875
18.045143036,0.0,0.056640625,0.006103515625,1.27197265625
18.145395998,0.0443725585938,0.0267944335938,0.0030517578125,1.28723144531
18.245646148,0.0496826171875,0.0076904296875,0.0091552734375,1.27270507812
18.345893463,0.0145263671875,0.0,0.0,1.30242919922
18.446120416,#NC,#NC,#NC,#NC
18.546371224,0.0733642578125,0.0863647460938,0.062744140625,1.41931152344
18.646614128,0.0,0.0,0.0336303710938,1.28875732422
18.746862846,0.00079345703125,0.0084228515625,0.0558471679688,1.27166748047
18.847110411,0.0,0.0336303710938,0.0153198242188,1.27044677734
18.947362684,0.00537109375,0.0711059570312,0.0122680664062,1.27478027344
19.047591488,#NC,#NC,#NC,#NC
19.147874104,0.0496826171875,0.0260009765625,0.006103515625,1.28186035156
19.248129154,0.0489501953125,0.0076904296875,0.006103515625,1.27307128906
19.348376619,0.0145263671875,0.0,0.0,1.30487060547
19.448626976,0.0,0.0076904296875,0.006103515625,1.31860351562
19.548873930,0.0,0.0,0.0336303710938,1.28570556641
19.649105148,#NC,#NC,#NC,#NC
19.749356185,0.0902099609375,0.111694335938,0.125427246094,1.39337158203
19.849609482,0.018310546875,0.0435791015625,0.0260009765625,1.27575683594
19.949856474,0.0,0.056640625,0.006103515625,1.27111816406
20.050102005,0.034423828125,0.0153198242188,0.0,1.26965332031
20.150374809,0.050537109375,0.0130004882812,0.01220703125,1.27172851562
20.250620843,0.0299682617188,0.0,0.0,1.56396484375
20.350870504,0.105224609375,0.107116699219,0.0519409179688,1.42407226562
20.451119905,0.00994873046875,0.0176391601562,0.011474609375,1.33618164062
20.551361613,0.0,0.0,0.0336303710938,1.28643798828
20.651609983,0.00689697265625,0.0107421875,0.05810546875,1.27111816406
20.751902948,0.00537109375,0.04052734375,0.0198974609375,1.27722167969
20.852152989,0.040771484375,0.085693359375,0.039794921875,1.35949707031
20.952405983,0.105529785156,0.163635253906,0.044189453125,1.34301757812
21.052652654,0.034423828125,0.0153198242188,0.0,1.27197265625
21.152902421,0.0489501953125,0.0076904296875,0.006103515625,1.27038574219
21.253152539,0.0252075195312,0.0106811523438,0.0030517578125,1.30633544922
21.353426517,0.0,0.0076904296875,0.006103515625,1.31707763672
21.453677391,0.0375366210938,0.0288696289062,0.0783081054688,1.34698486328
21.553929669,0.149597167969,0.169189453125,0.109802246094,1.48333740234
21.654179823,0.00384521484375,0.0152587890625,0.05810546875,1.27807617188
21.754429694,0.0,0.0336303710938,0.0153198242188,1.27038574219
21.854677229,0.0,0.056640625,0.006103515625,1.26965332031
21.954956442,0.039794921875,0.0198974609375,0.0015869140625,1.28106689453
22.055208390,0.0676879882812,0.0165405273438,0.0266723632812,1.31469726562
22.155460305,0.352294921875,0.290161132812,0.172241210938,1.61370849609
22.255708195,0.0153198242188,0.00079345703125,0.0,1.30487060547
22.355959547,0.0152587890625,0.0160522460938,0.0167846679688,1.32922363281
22.456209477,0.0,0.0,0.0352172851562,1.28497314453
22.556482482,0.0,0.0076904296875,0.0550537109375,1.27038574219
22.656731393,0.0171508789062,0.0440673828125,0.0225830078125,1.30303955078
22.756982930,0.337951660156,0.552795410156,0.255004882812,1.6689453125
22.857233691,0.0214233398438,0.0665893554688,0.0160522460938,1.27508544922
22.957488328,0.034423828125,0.0153198242188,0.0,1.26965332031
23.057737373,0.0489501953125,0.0076904296875,0.006103515625,1.26965332031
23.157983621,0.0145263671875,0.0,0.0,1.30401611328
23.258233035,0.0,0.0076904296875,0.006103515625,1.32165527344
23.358459149,#NC,#NC,#NC,#NC
23.458712443,0.0802612304688,0.0687866210938,0.107788085938,1.35577392578
23.558959587,0.00079345703125,0.0076904296875,0.0558471679688,1.26965332031
23.659207261,0.0,0.0336303710938,0.0153198242188,1.26965332031
23.759458179,0.0,0.056640625,0.006103515625,1.27197265625
23.859705873,0.034423828125,0.0153198242188,0.00079345703125,1.27349853516
23.959939688,#NC,#NC,#NC,#NC
24.060189698,0.0489501953125,0.0076904296875,0.0076904296875,1.27020263672
24.160440699,0.0604248046875,0.0474243164062,0.0367431640625,1.35070800781
24.260689314,0.0,0.0091552734375,0.006103515625,1.31860351562
24.360942024,0.00994873046875,0.0084228515625,0.0436401367188,1.291015625
24.461187745,0.0,0.0076904296875,0.0550537109375,1.27197265625
24.561411403,#NC,#NC,#NC,#NC
24.661662680,0.00994873046875,0.0435791015625,0.0260009765625,1.27386474609
24.761910851,0.0,0.056640625,0.006103515625,1.26953125
24.862154926,0.034423828125,0.0153198242188,0.0,1.27044677734
24.962406559,0.0856323242188,0.0504760742188,0.0451049804688,1.30859375
25.062656150,0.017578125,0.006103515625,0.0030517578125,1.31323242188
25.162887861,#NC,#NC,#NC,#NC
25.263138302,0.00079345703125,0.0084228515625,0.00689697265625,1.31994628906
25.363401206,0.205749511719,0.209594726562,0.237121582031,1.51898193359
25.463662901,0.0,0.0076904296875,0.0550537109375,1.27056884766
25.563920488,0.0023193359375,0.0336303710938,0.0153198242188,1.27282714844
25.664164712,0.0,0.0558471679688,0.006103515625,1.27203369141
25.764390980,#NC,#NC,#NC,#NC
25.864649634,0.0390014648438,0.0206298828125,0.0030517578125,1.27777099609
25.964902405,0.0489501953125,0.0076904296875,0.0091552734375,1.27282714844
26.065149596,0.0145263671875,0.00079345703125,0.00079345703125,1.30413818359
26.165401437,0.302856445312,0.0848999023438,0.07421875,1.3828125
26.265648301,0.0,0.0,0.0336303710938,1.28649902344
26.365875122,#NC,#NC,#NC,#NC
26.466126413,0.00689697265625,0.0167846679688,0.0596923828125,1.27471923828
26.566375184,0.0,0.0336303710938,0.0153198242188,1.26965332031
26.666624524,0.0,0.057373046875,0.006103515625,1.27575683594
26.766870805,0.034423828125,0.0145263671875,0.0,1.27270507812
