timestamp,CBO.PCIE_DATA_BYTES
2.000411199,0.0
3.000683981,0.030517578125
4.000944636,0.0
5.001204159,0.0
6.001429232,0.0
7.001666624,0.0
8.001891386,0.0
9.002136453,0.0
10.002382470,0.0
11.002618714,0.0
12.002856571,0.0
13.003103469,0.0
14.003351963,0.0
15.003597792,0.0
16.003833683,0.0
17.004087760,95.8422241211
18.004324221,192.974609375
19.004553996,191.792907715
20.004787786,193.414733887
21.005010967,191.530517578
22.005236307,191.951782227
23.005462625,192.45715332
24.005692278,192.149414062
25.005917977,190.283935547
26.006146526,195.745849609
27.006376471,192.635314941
28.006596629,192.535461426
29.006826135,193.740966797
30.007054726,191.291503906
31.007282416,191.492675781
32.007512573,192.082336426
33.007746218,190.701538086
34.007971481,191.450622559
35.008200320,194.682067871
36.008428047,193.760620117
37.008653813,193.830627441
38.008884970,190.807373047
39.009113099,193.180419922
40.009338200,190.797973633
41.009563765,191.566650391
42.009792239,192.288635254
43.010017074,191.621032715
44.010242729,193.415405273
45.010466875,193.213684082
46.010694091,193.425354004
47.010919792,192.73046875
48.011152493,192.069519043
49.011384528,190.965454102
50.011613914,192.504760742
51.011839975,192.627441406
52.012068337,194.278564453
53.012295730,192.270874023
54.012522387,195.294372559
55.012707720,192.613647461
56.012932197,192.620788574
57.013158211,192.952819824
58.013384337,191.581665039
59.013609493,193.201171875
60.013835758,192.176208496
61.014065254,190.958007812
62.014292721,193.231994629
63.014547484,192.725830078
64.014774992,191.868835449
65.015000071,192.770507812
66.015227026,192.396240234
67.015449248,189.795043945
68.015678340,193.387878418
69.015906715,193.889526367
70.016141418,194.333862305
71.016369547,192.920349121
72.016595705,193.444335938
73.016831721,191.991088867
74.017055453,192.248962402
75.017283762,190.353881836
76.017795073,192.113098145
77.019204132,190.100524902
78.019410551,0.0
79.019788427,0.0914306640625
79.019788427,0.0
