timestamp,CBO.PCIE_DATA_BYTES
2.000329794,#NC#NC#NC#NC#NC#NC#NC#NC
3.000532434,0.0
4.000775954,0.0
5.001006812,0.0
6.001250878,0.0
7.001534957,0.0
8.001749860,0.0
9.002014852,0.0
10.003146985,3.39825439453
11.003374499,0.292724609375
12.003595258,0.0
13.003830515,0.0
14.004052380,#NC#NC#NC#NC#NC#NC#NC#NC
15.004282303,0.0
16.004524761,0.0
17.004806901,0.0
18.005098249,78.6185913086
19.005518479,76.2870483398
20.005812901,75.3438720703
21.006107738,79.0670776367
22.006404842,78.4990844727
23.006699896,78.3014526367
24.006992209,78.0114135742
25.007285236,78.2908325195
26.007576345,#NC#NC#NC#NC#NC#NC#NC#NC
27.007870036,78.5819702148
28.008163329,78.8596801758
29.008457189,78.3409423828
30.008751201,78.9362182617
31.009049765,79.2119140625
32.009518370,78.8439941406
33.009814421,78.501159668
34.010114154,78.9192504883
35.010408652,78.7993774414
36.010694444,78.7853393555
37.010991483,79.3589477539
38.011292072,78.1203613281
39.011576833,#NC#NC#NC#NC#NC#NC#NC#NC
40.011874055,79.21875
41.012159551,78.4448852539
42.012458497,78.2118530273
43.012755548,78.7893066406
44.013054205,82.6511230469
45.013523552,78.6226196289
46.013809930,78.9172363281
47.014105919,78.8419799805
48.014395701,78.4128417969
49.014694183,78.3706665039
50.014988504,78.6458740234
51.015256708,#NC#NC#NC#NC#NC#NC#NC#NC
52.015560965,78.9974365234
53.015853506,78.2180786133
54.016146652,79.0086669922
55.016444630,78.7750244141
56.016729956,78.5430297852
57.017027394,78.8676757812
58.017512500,77.8295288086
59.017803890,79.0918579102
60.018095775,78.4266967773
61.018392737,78.9342651367
62.018690037,78.7559204102
63.018984630,76.2797241211
64.019252072,#NC#NC#NC#NC#NC#NC#NC#NC
65.019561586,78.3153076172
66.019851554,74.9987792969
67.020147254,78.6383056641
68.020446961,78.934753418
69.020740552,78.9864501953
70.021031240,78.7188720703
71.021529376,72.8631591797
72.021820536,78.9302368164
73.022103949,79.2346801758
74.022398474,75.4481201172
75.022686431,78.7365722656
76.023138443,#NC#NC#NC#NC#NC#NC#NC#NC
77.023722412,77.594543457
78.024236236,0.0
78.024236236,0.0
