timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
2.000334978,0.489685058594
3.000552764,2.63641357422
4.000792822,1.54132080078
5.001016939,0.762817382812
6.001263272,1.83734130859
7.001504548,1.83117675781
8.001778934,1.51055908203
9.002006536,1.20306396484
10.002265193,3.52416992188
11.002512290,1.64965820312
12.002763449,1.53948974609
13.003005143,2.36761474609
14.003273558,1.68316650391
15.004488681,0.482543945312
16.004761700,1.40032958984
17.005053153,2.35198974609
18.005359998,4026.63806152
19.005661670,4024.24450684
20.005971738,4002.64788818
21.006273071,4033.9430542
22.006579995,4058.45147705
23.006886617,4032.59570312
24.007185685,4039.00561523
25.007490705,3998.66662598
26.007796668,4033.09173584
27.008112083,4043.75299072
28.008416957,3983.84729004
29.008721193,4018.41131592
30.009025841,4026.90106201
31.009327871,4023.21063232
32.009634649,4044.40704346
33.009940652,4019.87890625
34.010242072,4036.60229492
35.010553198,4043.82159424
36.010863092,4058.050354
37.011170154,4000.42211914
38.011482279,3967.33312988
39.011785699,4032.8949585
40.012101972,4051.45275879
41.012403841,4032.74060059
42.012713340,4022.20294189
43.013018404,4006.69781494
44.013323003,4023.30603027
45.013621119,4046.91143799
46.013920358,4016.44696045
47.014216383,4052.31811523
48.014517362,4031.61688232
49.014824439,4045.61016846
50.015121011,3996.26727295
51.015428287,4031.82476807
52.015735351,4010.55755615
53.016058099,4041.5199585
54.016364183,4011.81677246
55.016665994,4005.31488037
56.016969738,4027.54577637
57.017275990,4044.29443359
58.017578195,4031.89331055
59.017885170,4031.05889893
60.018192535,4051.5020752
61.018490994,4033.64086914
62.018794440,4014.54406738
63.019098447,3995.2454834
64.019409114,3959.66809082
65.019706163,4037.58831787
66.020020265,4020.14904785
67.020321131,4035.95147705
68.020626564,3998.42932129
69.020930696,4002.47149658
70.021236094,4043.99853516
71.021543701,4038.63000488
72.021872962,4033.95098877
73.022179284,3975.84515381
74.022485598,4042.98010254
75.022790505,4037.98669434
76.023220372,4050.34375
77.023779654,1988.13952637
78.024332940,1.49322509766
78.024332940,2.02905273438
