timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
2.000376883,1.99145507812
3.000599512,1.36853027344
4.000807695,0.851745605469
5.001023399,0.713806152344
6.001233555,0.846557617188
7.001445692,0.920104980469
8.001689027,0.965576171875
9.001921316,1.84533691406
10.003108205,2.35699462891
11.003344750,2.24725341797
12.003584497,2.28118896484
13.003819372,2.271484375
14.004061062,2.50030517578
15.004321757,2.24194335938
16.004611729,575.300048828
17.004904777,3582.75457764
18.005198991,3574.35717773
19.005484263,3577.52301025
20.005783549,3578.56268311
21.006069759,3574.52740479
22.006355874,3578.80078125
23.006651662,3573.12835693
24.006939836,3567.85571289
25.007240354,3573.28417969
26.007533864,3577.91656494
27.007827783,3570.97210693
28.008126444,3576.15753174
29.008419171,3587.5803833
30.008707185,3574.58355713
31.008998787,3566.21173096
32.009288017,3569.16149902
33.009575303,3569.22131348
34.009877828,3575.53942871
35.010166841,3571.02410889
36.010461962,3578.20135498
37.010756739,3571.11834717
38.011051249,3577.39117432
39.011342548,3587.10601807
40.011629514,3585.0411377
41.011885128,3574.56066895
42.012178923,3581.40936279
43.012469789,3577.74755859
44.012759971,3580.98309326
45.013051504,3578.42596436
46.013340971,3583.17504883
47.013632569,3584.42584229
48.013931534,3585.26318359
49.014218514,3583.87310791
50.014511626,3582.15142822
51.014806578,3577.96936035
52.015101654,3580.8862915
53.015395688,3581.9800415
54.015687661,3575.05682373
55.015983973,3573.59454346
56.016273902,3576.51751709
57.016563509,3576.94207764
58.016854389,3568.81951904
59.017143581,3575.01342773
60.017436304,3583.78173828
61.017730445,3580.62701416
62.018027136,3574.6585083
63.018315824,3584.54003906
64.018610064,3568.61407471
65.018901329,3588.17553711
66.019192399,3574.83673096
67.019477597,3583.39709473
68.019770408,3575.980896
69.020059427,3582.90625
70.020342386,3578.88934326
71.020631700,3578.96820068
72.020922839,3569.11352539
73.021210879,3569.78924561
74.021502819,3578.1473999
75.022186758,3583.37347412
76.022731707,3004.27825928
77.023280241,0.897033691406
78.023781772,0.521667480469
79.024325396,0.537231445312
79.024325396,0.39599609375
