timestamp,CBO.LLC_DDIO_MEM_TOTAL_BYTES
2.000388595,3.99548339844
3.000700077,1.55181884766
4.000992888,1.60021972656
5.001304351,1.52905273438
6.001601937,1.55218505859
7.001921550,1.63500976562
8.002224360,1.55767822266
9.003569518,1.61834716797
10.003888287,1.55120849609
11.004199977,1.45361328125
12.004512938,1.53051757812
13.004823938,1.56878662109
14.005135151,1.66558837891
15.005453791,1.56304931641
16.005734000,978.351928711
17.005991042,5066.17462158
18.006247150,5070.07336426
19.006497918,5064.79473877
20.006753703,5066.27459717
21.007007204,5065.65704346
22.007270103,5071.83563232
23.007513986,5069.69110107
24.007768560,5075.94610596
25.008016611,5061.49822998
26.008266667,5066.09735107
27.008508514,5065.32397461
28.008761932,5073.96356201
29.009003760,5069.49401855
30.009255769,5075.30480957
31.009508800,5067.92694092
32.009763879,5069.92004395
33.010006505,5065.97814941
34.010259665,5068.20098877
35.010501830,5064.38415527
36.010756669,5075.06384277
37.010999480,5057.73876953
38.011267725,5072.35925293
39.011519353,5063.67681885
40.011776782,5075.91046143
41.012030570,5064.03723145
42.012282862,5072.79608154
43.012535192,5067.53210449
44.012789827,5072.9432373
45.013045356,5068.38311768
46.013300223,5074.67022705
47.013563775,5064.95092773
48.013823427,5067.24383545
49.014078091,5068.30126953
50.014330399,5070.03118896
51.014580659,5063.66796875
52.014832802,5073.04901123
53.015088582,5065.67938232
54.015328643,5071.15893555
55.015585716,5070.00274658
56.015830833,5071.90649414
57.016086169,5069.92712402
58.016329361,5068.55975342
59.016585534,5062.9420166
60.016830197,5068.62225342
61.017085646,5063.66625977
62.017323610,5069.28704834
63.017588116,5067.27526855
64.017843075,5070.27716064
65.018100988,5068.99420166
66.018344935,5070.40167236
67.018604262,5064.51617432
68.018904535,5070.2522583
69.019168667,5065.57177734
70.019420768,5071.16668701
71.019677311,5069.63085938
72.019932040,5065.03826904
73.020186538,5061.53118896
74.020444478,5073.89819336
75.021005989,5058.71002197
76.021689755,4005.40179443
77.022344872,1.54846191406
78.022955863,1.41357421875
79.023504051,1.33489990234
79.023504051,1.29034423828
