timestamp,CBO.PCIE_DATA_BYTES
2.000331943,0.0
3.000511806,0.0
4.000707069,0.015380859375
5.000899748,0.241027832031
6.001114970,0.0
7.001333966,0.0
8.001591718,0.0
9.002728269,0.0
10.002954352,0.030517578125
11.003223577,0.0
12.003437601,0.0
13.003657349,0.0
14.003891401,0.0
15.004129181,0.0151977539062
16.004359306,0.0
17.004606203,139.905578613
18.004840616,140.688232422
19.005072761,140.497070312
20.005313893,140.747253418
21.005552804,139.317321777
22.005787991,140.982910156
23.006021361,140.767456055
24.006255554,139.671447754
25.006492574,140.624511719
26.006727187,140.082336426
27.006961322,141.149414062
28.007230520,140.795043945
29.007475052,138.571655273
30.007712473,141.04510498
31.007946514,140.404785156
32.008176947,140.228881836
33.008418185,140.562927246
34.008651143,138.449157715
35.008887773,140.090515137
36.009119075,140.906433105
37.009356062,138.645874023
38.009589307,140.731567383
39.009820243,140.249023438
40.010054762,141.112609863
41.010289576,140.906066895
42.010525944,140.876281738
43.010759312,139.980773926
44.010993250,139.337646484
45.011230740,140.261657715
46.011464031,140.426330566
47.011693643,140.694641113
48.011930347,140.323608398
49.012164163,139.83581543
50.012396110,140.16784668
51.012633992,139.610839844
52.012870302,140.947143555
53.013110388,140.055786133
54.013351436,140.718444824
55.013579831,139.789550781
56.013813699,140.632568359
57.014048246,140.07421875
58.014279186,140.147460938
59.014511727,139.897644043
60.014744695,139.935119629
61.014981988,140.291870117
62.015223586,140.456359863
63.015455051,140.080932617
64.015685821,140.822570801
65.015921891,140.284179688
66.016154406,140.337219238
67.016388912,140.24597168
68.016621177,140.818847656
69.016855913,140.77355957
70.017090435,140.878479004
71.017328657,140.769775391
72.017562815,141.101867676
73.017797049,138.428344727
74.018033506,140.223693848
75.018268773,139.88671875
76.018784333,140.536743164
77.019340670,139.099731445
78.019696246,0.0
79.020215059,0.106811523438
79.020215059,0.0
