timestamp,CBO.PCIE_DATA_BYTES
2.000351081,#NC#NC#NC#NC#NC#NC#NC#NC
3.000589001,0.0
4.000827757,0.0
5.001071052,0.030517578125
6.001384973,0.0
7.001605987,0.0
8.001836857,0.0
9.002122960,0.0152587890625
10.002355116,#NC#NC#NC#NC#NC#NC#NC#NC
11.002595348,0.0
12.002842582,0.0
13.003094389,0.030517578125
14.003341855,0.01513671875
15.004485786,0.0
16.004728610,0.0
17.004977872,0.0
18.005242450,66.2890014648
19.005454553,#NC#NC#NC#NC#NC#NC#NC#NC
20.005683440,66.2139892578
21.005909105,66.2360839844
22.006134951,66.2513427734
23.006364862,66.1408691406
24.006590573,65.9268798828
25.006817527,66.2697143555
26.007042161,66.2210083008
27.007266158,66.341796875
28.007490486,#NC#NC#NC#NC#NC#NC#NC#NC
29.007717689,66.3219604492
30.007943083,66.208984375
31.008169656,66.2714233398
32.008397110,66.1224365234
33.008630945,66.3701171875
34.008863728,66.2713623047
35.009092933,66.3373413086
36.009421682,66.2319946289
37.009627718,#NC#NC#NC#NC#NC#NC#NC#NC
38.009855823,66.2542724609
39.010083146,66.2407836914
40.010310861,66.2987060547
41.010534950,66.198425293
42.010764146,66.2924804688
43.010992971,66.3641357422
44.011222166,66.3729858398
45.011461031,66.3436279297
46.011670395,#NC#NC#NC#NC#NC#NC#NC#NC
47.011900138,66.1918945312
48.012127079,66.1058959961
49.012357432,66.3460693359
50.012583930,66.1416015625
51.012807988,66.2448120117
52.013031188,66.3579101562
53.013267678,66.3033447266
54.013494689,66.0772094727
55.013713748,#NC#NC#NC#NC#NC#NC#NC#NC
56.013941442,66.1976928711
57.014171552,66.3987426758
58.014401747,66.2242431641
59.014629281,66.2778930664
60.014858690,66.3800048828
61.015083520,66.2619018555
62.015310880,66.1200561523
63.015534699,#NC#NC#NC#NC#NC#NC#NC#NC
64.015771031,66.376159668
65.015998724,66.1854248047
66.016227282,66.2754516602
67.016453311,66.2521362305
68.016680109,66.4038696289
69.016912029,65.9631347656
70.017135173,66.2274780273
71.017412438,66.3235473633
72.017624296,#NC#NC#NC#NC#NC#NC#NC#NC
73.017857983,66.3403930664
74.018084096,66.3017578125
75.018309142,66.1329956055
76.018824669,66.3247070312
77.019399476,64.7807006836
78.019911468,0.0
79.020443381,0.084228515625
79.020443381,#NC#NC#NC#NC#NC#NC#NC#NC
