timestamp,CBO.PCIE_DATA_BYTES
2.000323564,#NC#NC#NC#NC#NC#NC#NC#NC
3.000540506,0.0
4.000774958,0.0
5.001038844,0.0
6.001307409,0.0
7.001559027,0.0
8.001846462,0.0
9.003004946,0.0
10.003264127,0.0305786132812
11.003511563,0.0
12.003757550,0.0
13.004000240,0.0
14.004257979,0.0
15.004504003,0.0
16.004763030,0.0602416992188
17.005045476,0.0153198242188
18.005331421,85.0419311523
19.005631058,84.6415405273
20.005916702,84.3499755859
21.006207397,#NC#NC#NC#NC#NC#NC#NC#NC
22.006490211,84.8536376953
23.007010396,84.3843994141
24.007296258,84.2738037109
25.007583025,84.6649169922
26.007869709,84.7963867188
27.008158559,81.0051879883
28.008451099,83.4248046875
29.008734142,85.1431274414
30.009026128,84.5104980469
31.009315696,81.8013305664
32.009604267,84.5416259766
33.009896655,84.1833496094
34.010182627,88.1977539062
35.010472707,84.0874633789
36.010998544,84.6557006836
37.011287727,84.1032104492
38.011593017,83.7833251953
39.011878595,85.2476806641
40.012165398,#NC#NC#NC#NC#NC#NC#NC#NC
41.012453328,85.0447998047
42.012742197,79.7874755859
43.013042440,84.0101318359
44.013326237,84.3853759766
45.013612716,83.9385375977
46.013897564,84.7041625977
47.014181993,84.9936523438
48.014470448,84.5765380859
49.014997992,84.1381835938
50.015283143,84.6619262695
51.015574672,84.4287109375
52.015858633,84.4307861328
53.016147483,82.083984375
54.016432951,84.1547851562
55.016719617,83.9094848633
56.017017430,84.4099731445
57.017317715,85.0227050781
58.017590095,#NC#NC#NC#NC#NC#NC#NC#NC
59.017876124,84.5048828125
60.018164706,84.4174804688
61.018455371,84.1135253906
62.019002564,84.7235717773
63.019289234,84.7640380859
64.019576151,83.9173583984
65.019865468,84.4124755859
66.020154550,83.4897460938
67.020442381,88.1009521484
68.020732796,84.774597168
69.021016322,84.6045532227
70.021298408,83.6724853516
71.021579422,80.9093017578
72.021865965,83.8639526367
73.022148813,84.2105102539
74.022429892,83.7171630859
75.022998525,83.7178955078
76.023517743,84.3347167969
77.024021886,#NC#NC#NC#NC#NC#NC#NC#NC
78.024490504,0.214538574219
79.024863727,0.0916748046875
79.024863727,0.0306396484375
