timestamp,CBO.PCIE_DATA_BYTES
2.000342456,0.0
3.000590102,3.41937255859
4.000787581,0.0
5.001017217,0.0151977539062
6.001231154,0.0304565429688
7.001435772,0.0153198242188
8.001643181,0.0
9.001848682,0.0
10.002078245,0.0152587890625
11.002322136,0.0
12.002570943,0.0
13.002803618,0.0
14.003035881,0.0
15.004169759,0.0
16.004421024,0.0
17.004707292,0.0
18.004994472,106.448242188
19.005281385,102.902587891
20.005575326,105.964477539
21.005867553,103.961791992
22.006159948,107.280761719
23.006512314,107.036865234
24.006807251,106.708251953
25.007103950,105.438354492
26.007401596,106.586364746
27.007697618,106.869445801
28.007991104,107.15838623
29.008283134,106.418518066
30.008583472,106.375610352
31.008871275,107.164123535
32.009162856,107.324951172
33.009444601,109.73828125
34.009730754,107.150085449
35.010012654,105.887329102
36.010508062,105.901245117
37.010797171,105.855407715
38.011084220,106.260620117
39.011377077,106.708679199
40.011666767,106.372131348
41.011955430,107.070617676
42.012242588,106.525634766
43.012542263,105.996337891
44.012829520,107.059814453
45.013112639,106.386657715
46.013398731,107.178649902
47.013682774,106.202026367
48.013967102,106.645263672
49.014515073,106.654418945
50.014797059,103.788635254
51.015080646,106.832641602
52.015363334,105.553039551
53.015655029,106.367919922
54.015939988,106.307861328
55.016228356,103.307250977
56.016527145,106.74420166
57.016817358,105.799621582
58.017096727,106.63067627
59.017384390,106.507995605
60.017675381,106.775695801
61.017958370,106.827758789
62.018507258,106.741455078
63.018796038,110.62286377
64.019081709,106.665771484
65.019373478,107.522521973
66.019661723,106.335327148
67.019949888,106.975585938
68.020239104,103.865661621
69.020529302,106.83190918
70.020804611,106.749328613
71.021092741,106.73248291
72.021377820,103.893615723
73.021665999,105.902587891
74.021950214,107.521240234
75.022507251,106.849975586
76.023862350,102.216796875
77.024650119,0.0
78.025045742,0.0459594726562
79.025418541,0.0
79.025418541,0.015380859375
