timestamp,CBO.PCIE_DATA_BYTES
2.000325947,#NC#NC#NC#NC#NC#NC#NC#NC
3.000566734,0.0
4.000837302,0.0
5.001081414,0.0
6.001349619,#NC#NC#NC#NC#NC#NC#NC#NC
7.001599956,0.0
8.001890669,0.0151977539062
9.003058078,0.0
10.003307942,0.0
11.003544589,#NC#NC#NC#NC#NC#NC#NC#NC
12.003786568,0.0
13.004034603,0.0
14.004283740,0.0
15.004532225,0.0
16.004781641,#NC#NC#NC#NC#NC#NC#NC#NC
17.005053815,0.0
18.005344421,60.5723266602
19.005640982,60.9838256836
20.005937317,58.6508178711
21.006211874,#NC#NC#NC#NC#NC#NC#NC#NC
22.006798984,61.4586181641
23.007075654,60.5441894531
24.007378797,58.0374145508
25.007658446,#NC#NC#NC#NC#NC#NC#NC#NC
26.007947481,61.0049438477
27.008246069,60.8408203125
28.008542751,61.2107543945
29.008847557,60.5958862305
30.009113741,#NC#NC#NC#NC#NC#NC#NC#NC
31.009409486,61.3139038086
32.009697909,61.0433349609
33.009990856,60.439453125
34.010280404,61.3138427734
35.010828398,#NC#NC#NC#NC#NC#NC#NC#NC
36.011127674,60.535949707
37.011424201,60.6637573242
38.011721636,61.2935791016
39.012015280,58.7965698242
40.012285100,#NC#NC#NC#NC#NC#NC#NC#NC
41.012576446,60.2014770508
42.012876537,60.9312744141
43.013170925,61.1578979492
44.013463097,60.5662841797
45.013734206,#NC#NC#NC#NC#NC#NC#NC#NC
46.014028532,61.1605224609
47.014316058,61.0899047852
48.014832590,61.0607910156
49.015102935,#NC#NC#NC#NC#NC#NC#NC#NC
50.015396180,60.9176635742
51.015688133,60.7578125
52.015984991,61.3073120117
53.016280000,61.2446289062
54.016557994,#NC#NC#NC#NC#NC#NC#NC#NC
55.016863195,60.5594482422
56.017159073,60.6254882812
57.017455459,61.0002441406
58.017743757,61.1225585938
59.018016331,#NC#NC#NC#NC#NC#NC#NC#NC
60.018312364,60.6846313477
61.018833483,60.9983520508
62.019130675,61.1928710938
63.019427088,61.3127441406
64.019702840,#NC#NC#NC#NC#NC#NC#NC#NC
65.019998536,60.7514038086
66.020289253,61.2484130859
67.020593253,61.3432617188
68.020881985,60.7655639648
69.021150237,#NC#NC#NC#NC#NC#NC#NC#NC
70.021438047,61.0204467773
71.021731849,60.5975952148
72.022025232,61.0797119141
73.022298514,#NC#NC#NC#NC#NC#NC#NC#NC
74.022833119,60.7697753906
75.023124755,60.7704467773
76.023656190,60.5080566406
77.024208454,0.00372314453125
78.024674803,#NC#NC#NC#NC#NC#NC#NC#NC
79.025188611,0.0
79.025188611,0.0
