timestamp,iMC0.MEM_BW_TOTAL,iMC1.MEM_BW_TOTAL,iMC2.MEM_BW_TOTAL
2.000299390,971.851379395,984.677490234,4740.11962891
3.000493981,286.042175293,298.547607422,299.594848633
4.000673167,290.643249512,303.748596191,304.242980957
5.000870062,300.442260742,313.116149902,316.881958008
6.001052330,243.643676758,255.927124023,256.033569336
7.001249441,239.489807129,252.58392334,254.112548828
8.001414881,248.17364502,261.524719238,263.8359375
9.001616571,237.883605957,250.518615723,251.507080078
10.001784946,279.275085449,292.543701172,296.231994629
11.001965271,257.82421875,269.908081055,270.088867188
12.002132722,245.713012695,258.171264648,259.07989502
13.002312692,253.122375488,265.375366211,266.207580566
14.002482033,247.380554199,260.1015625,261.22668457
15.003210886,406.702636719,420.498352051,436.322875977
16.003399613,453.714782715,466.019958496,756.241760254
17.003605262,613.26361084,626.116760254,3388.33917236
18.003792798,615.953979492,628.825134277,3390.94909668
19.003996969,616.288391113,628.887817383,3390.75158691
20.004184017,617.77734375,630.415588379,3392.29626465
21.004390532,616.840576172,629.538269043,3391.77856445
22.004584031,616.361755371,629.064331055,3392.98919678
23.004786996,615.815734863,628.569335938,3390.3260498
24.004973507,617.852844238,630.527404785,3391.54846191
25.005167758,617.347106934,629.84197998,3396.76385498
26.005352617,616.903381348,629.596923828,3391.17468262
27.005550595,616.356750488,629.050842285,3393.19061279
28.005742447,615.275756836,628.101501465,3390.58355713
29.005943791,615.773010254,628.618774414,3392.94543457
30.006125800,616.944458008,629.456176758,3391.35919189
31.006321955,616.768737793,629.596069336,3388.13824463
32.006513838,615.668884277,628.279663086,3391.39624023
33.006715068,616.325317383,628.853027344,3393.5267334
34.006907822,617.62109375,630.243041992,3389.64117432
35.007114917,614.478759766,627.011230469,3392.46508789
36.007307440,615.879699707,628.592346191,3395.67785645
37.007518320,615.855529785,628.458190918,3396.53668213
38.007720287,617.545776367,630.282287598,3394.18347168
39.007910764,617.882873535,630.447692871,3392.4263916
40.008109966,617.099731445,629.929748535,3393.66558838
41.008298476,617.143432617,629.62487793,3390.80023193
42.008495824,616.197998047,628.84967041,3393.18060303
43.008690824,616.398071289,629.19934082,3391.25482178
44.008889541,616.370910645,628.867980957,3392.78887939
45.009072912,616.057373047,628.731018066,3392.36968994
46.009268789,617.553039551,630.084106445,3391.03234863
47.009454880,613.99432373,627.101867676,3391.7331543
48.009660286,615.662597656,628.221557617,3387.98425293
49.009849737,614.499816895,627.285400391,3389.85266113
50.010052179,617.328735352,629.737548828,3392.51654053
51.010241104,615.188171387,628.064453125,3391.37512207
52.010459132,614.61505127,627.451965332,3390.3114624
53.010650666,614.761657715,627.90411377,3391.25354004
54.010852030,616.383911133,628.820068359,3393.85662842
55.011041290,615.383972168,627.844116211,3390.08148193
56.011242233,616.33795166,629.077575684,3391.96179199
57.011434161,615.626831055,628.299194336,3390.8626709
58.011635732,615.888000488,628.664123535,3390.48858643
59.011820740,615.625915527,628.370239258,3391.97570801
60.012022770,617.208679199,629.973327637,3393.92492676
61.012205069,615.030944824,627.833435059,3392.10070801
62.012389585,616.509094238,629.082580566,3394.85913086
63.012581447,617.123840332,629.913269043,3394.80957031
64.012784236,615.88848877,628.752502441,3395.56036377
65.012962737,614.84979248,627.51763916,3388.58197021
66.013167603,617.473266602,630.023925781,3394.73358154
67.013356040,615.074401855,627.859558105,3390.45544434
68.013558870,617.008178711,629.62713623,3392.77844238
69.013749807,615.817077637,628.496826172,3389.12963867
70.013956106,617.128173828,629.771362305,3393.15478516
71.014143912,613.972961426,626.843566895,3388.62548828
72.014358178,617.069213867,629.65814209,3392.5826416
73.014545644,615.096984863,627.817382812,3386.56707764
74.014751608,615.226196289,627.78112793,3392.13891602
75.015105065,615.547241211,628.390808105,3393.00427246
76.015834513,1686.60107422,1704.23175049,4149.99700928
77.016189186,1427.94519043,1440.63946533,1804.5602417
78.016433125,2.12646484375,6.64105224609,5.87231445312
79.016769412,2.17309570312,7.92535400391,5.67236328125
79.016769412,0.476379394531,2.44409179688,2.46710205078
