timestamp,CBO.LLC_DDIO_MEM_TOTAL_BYTES
2.000387449,1.74609375
3.000660667,2.25842285156
4.000921135,2.03448486328
5.001127644,1.49542236328
6.001342679,1.70874023438
7.001548228,2.14379882812
8.001757314,1.24597167969
9.001960467,1.68597412109
10.003167418,1.17462158203
11.003400539,1.57342529297
12.003647373,1.40368652344
13.003888354,1.52056884766
14.004136530,1.64794921875
15.004394921,2.10021972656
16.004677223,2.03637695312
17.004966284,397.307312012
18.005256127,400.346740723
19.005553627,394.996887207
20.005838184,383.641357422
21.006118079,392.202941895
22.006405067,391.720275879
23.006691221,392.334899902
24.006977892,396.215576172
25.007291364,398.014587402
26.007576458,393.563110352
27.007864796,397.166503906
28.008140370,394.277954102
29.008423802,396.395568848
30.008717847,395.446960449
31.009012787,392.218688965
32.009305746,395.441589355
33.009589007,398.173583984
34.009869906,406.24432373
35.010156233,393.860656738
36.010437530,393.700500488
37.010729530,395.91998291
38.011017196,394.184692383
39.011310075,391.622009277
40.011597259,406.532287598
41.011883697,389.29864502
42.012171418,398.420959473
43.012457199,401.468505859
44.012742119,394.223693848
45.013028600,394.258178711
46.013307394,395.216369629
47.013594840,392.070007324
48.013877604,395.786132812
49.014166058,390.956970215
50.014455031,383.620300293
51.014736850,390.245117188
52.015026237,390.215881348
53.015313564,390.675964355
54.015606016,407.164794922
55.015896946,399.028198242
56.016185329,388.338012695
57.016475370,388.41619873
58.016762067,392.908996582
59.017043368,400.346069336
60.017315526,394.795898438
61.017600705,398.669799805
62.017883685,390.951599121
63.018178237,396.866821289
64.018468177,393.631774902
65.018761032,397.978027344
66.019042937,397.453918457
67.019343661,394.34161377
68.019634569,397.796875
69.019921450,398.387084961
70.020213607,391.12298584
71.020499574,397.504089355
72.020785161,398.897094727
73.021073653,397.407531738
74.021371044,392.916503906
75.021816888,397.328552246
76.022332817,390.46862793
77.022792387,1.87756347656
78.023281459,1.03601074219
79.023817458,2.7509765625
79.023817458,1.13421630859
