timestamp,iMC0.MEM_BW_TOTAL,iMC1.MEM_BW_TOTAL,iMC2.MEM_BW_TOTAL,iMC3.MEM_BW_TOTAL
0.200458702,68.4932861328,67.7813720703,65.2037353516,63.9929199219
0.300718389,73.1306762695,72.3856811523,69.8223876953,68.3714599609
0.400971058,68.6981201172,68.4166870117,65.823425293,64.4937133789
0.501227569,68.8248901367,68.5239257812,65.9025268555,64.5303955078
0.601484652,69.4588012695,69.16015625,66.5291137695,65.2532348633
0.701746582,68.5051879883,68.3978271484,65.7457275391,64.5498046875
0.802001862,68.7421875,68.7124633789,66.2066650391,64.921875
0.902250668,68.4833984375,68.5661010742,65.951171875,64.6228027344
1.002504641,68.6547241211,68.653503418,66.0549926758,64.7821655273
1.102754994,68.8354492188,69.04296875,66.4859619141,65.2485351562
1.203006360,69.6197509766,69.814453125,67.2447509766,65.9788208008
1.303255581,69.6603393555,69.6605834961,67.0267333984,65.6928710938
1.403510340,69.1831665039,69.1973876953,66.5621948242,65.3511962891
1.503796684,69.8002929688,69.8862915039,67.2409057617,65.8946533203
1.604049257,70.224609375,69.9200439453,67.5443115234,66.3871459961
1.704332001,70.3202514648,70.3791503906,67.6876220703,66.383605957
1.804580164,69.5088500977,69.5762939453,66.9652709961,65.6964111328
1.904830254,69.2670288086,69.2612915039,66.7064208984,65.3450317383
2.005085173,69.9839477539,70.0076293945,67.378112793,66.068359375
2.105338740,70.6435546875,70.6209106445,67.9489746094,66.6491088867
2.205587927,70.0643310547,70.0673828125,67.4345703125,66.1379394531
2.305840120,69.9869384766,70.0917358398,67.38671875,66.0438842773
2.406092470,70.173034668,70.137512207,67.4666748047,66.2120361328
2.506342240,69.9036254883,69.9172363281,67.2908325195,65.9886474609
2.606595590,69.7012329102,69.7878417969,67.0529785156,65.8111572266
2.706845733,68.6888427734,68.7194824219,66.1057128906,64.7864379883
2.807099313,69.6214599609,69.6446533203,67.0110473633,65.7383422852
2.907376893,68.9727172852,68.9916381836,66.3558959961,65.059753418
3.007635094,108.481140137,108.491699219,103.811340332,103.338623047
3.107897261,94.4280395508,89.3690795898,88.3336791992,85.0706176758
3.208160090,256.494567871,255.41003418,255.925476074,253.521850586
3.308413107,0.144592285156,0.0811157226562,1.40014648438,0.0719604492188
3.408668374,40.8735961914,40.8515014648,39.8395385742,38.5357055664
3.508926774,57.4066772461,57.3952026367,55.4378051758,54.2105102539
3.609186951,69.9039306641,69.8952636719,67.3116455078,65.9600219727
3.709443151,15.3228759766,14.7953491211,15.9271240234,14.6743774414
3.809697998,16.0986938477,16.0314941406,16.3862304688,14.6003417969
3.909950838,18.1259155273,18.1127319336,19.1312866211,17.8146972656
4.010204935,113.027648926,112.99987793,107.924377441,106.625549316
4.110455932,113.45489502,113.360046387,108.225708008,107.040344238
4.210706458,16.0812988281,9.17974853516,10.78125,9.23492431641
4.310994259,13.3171386719,14.2254638672,14.705078125,13.2758178711
4.411241189,10.8288574219,10.9284667969,12.5930786133,11.775390625
4.511495536,10.4006347656,10.5578613281,11.8003540039,10.5193481445
4.611751653,10.4833984375,10.4761352539,11.7822875977,10.5284423828
4.712015713,10.4861450195,10.530456543,11.7809448242,10.4831542969
4.812320468,10.4467773438,10.4096069336,11.6845703125,10.3876342773
4.912572585,0.348083496094,0.346618652344,1.63275146484,0.430786132812
5.012823562,0.544555664062,0.562194824219,1.84710693359,0.458923339844
5.113070038,0.0413208007812,0.0198974609375,1.28326416016,0.00689697265625
5.213321868,0.00457763671875,0.0023193359375,1.27880859375,0.0565795898438
