timestamp,iMC0.MEM_BW_TOTAL,iMC1.MEM_BW_TOTAL,iMC2.MEM_BW_TOTAL
0.400731904,1.78979492188,2.75299072266,844.89630127
0.500918029,3.46984863281,5.10949707031,835.644958496
0.801451016,1.55340576172,2.85968017578,935.437194824
1.101843030,0.150512695312,1.3857421875,0.252868652344
1.402167430,0.0267333984375,1.30456542969,0.1787109375
1.702516204,0.0572509765625,1.27008056641,0.0542602539062
2.002877637,0.127563476562,1.41998291016,0.300170898438
2.303203408,0.0107421875,1.31903076172,0.172607421875
2.603541123,0.0458374023438,1.27313232422,0.161926269531
2.903992493,0.193969726562,1.50183105469,0.563720703125
3.204389818,0.0106811523438,1.33215332031,0.110778808594
3.504761268,0.04736328125,1.29858398438,0.177978515625
3.805149087,0.041259765625,1.31317138672,0.257446289062
4.105519165,0.156555175781,1.43603515625,0.336120605469
4.405886583,0.035400390625,1.30474853516,0.181091308594
4.506006272,0.254943847656,1.52087402344,0.726135253906
4.806397830,0.0427856445312,1.283203125,0.110778808594
5.106751584,0.181030273438,1.59362792969,1.0751953125
5.407091654,0.0198364257812,1.27252197266,0.180297851562
5.707460146,0.0511474609375,1.27331542969,0.065673828125
6.007897099,0.077880859375,1.37445068359,0.333862304688
6.308304544,0.0183715820312,1.29644775391,0.200927734375
6.608712982,0.0565795898438,1.27502441406,0.088623046875
6.909313754,0.0834350585938,1.39385986328,0.192138671875
7.209660174,0.00457763671875,1.31597900391,0.0618896484375
7.510020209,0.0542602539062,1.28552246094,0.158874511719
7.810430138,0.155090332031,1.45855712891,0.34228515625
8.110810597,0.0703125,1.32678222656,0.185607910156
8.411167496,0.0482788085938,1.32574462891,0.221435546875
8.511297164,0.454284667969,1.6591796875,0.613586425781
8.811691995,0.0206298828125,1.30828857422,0.0955200195312
9.112052931,0.0703125,1.33148193359,0.181823730469
9.412413880,0.0153198242188,1.27716064453,0.1650390625
9.712772645,0.0427856445312,1.28314208984,0.0909423828125
10.013152948,0.521728515625,1.78674316406,1.69952392578
10.313516135,0.0191040039062,1.28173828125,0.268127441406
10.613868810,0.0565185546875,1.27941894531,0.130615234375
10.914748848,86.4246826172,87.7286987305,883.505981445
11.215407216,85.0150756836,86.2651367188,884.275085449
11.516050802,85.2293701172,86.5599975586,875.110656738
11.816687858,85.2257080078,86.439453125,875.601135254
12.117297946,85.3044433594,86.6029052734,879.533630371
12.417912696,85.700378418,87.4085693359,872.204833984
12.718579508,84.563293457,85.7053833008,887.56463623
12.818810273,86.4991455078,87.9738769531,887.324523926
13.119455915,83.6552124023,85.1432495117,878.878723145
13.420116666,85.5557250977,86.9247436523,882.044006348
13.720756387,85.3753051758,86.4752197266,878.108764648
14.021395282,85.5404052734,87.3218994141,876.426269531
14.322014445,85.5716552734,86.5799560547,880.140686035
14.622635622,84.9075317383,86.2729492188,875.033325195
14.923289768,84.3374023438,85.6753540039,875.719238281
15.223939693,85.2592773438,86.3041381836,875.329223633
15.524551170,85.2611694336,86.0822753906,877.12286377
15.825166679,84.5537109375,86.0642089844,875.700073242
16.125800260,83.5119628906,84.7890625,876.512878418
16.426420594,85.9215698242,87.1937866211,875.808349609
16.727091262,86.8656005859,88.0415649414,878.790283203
16.827320194,88.8657226562,90.4829711914,891.898803711
17.127970665,86.3852539062,87.7688598633,879.701293945
17.428640645,86.8190917969,87.8580322266,880.962524414
17.729250136,85.9342041016,87.2510986328,878.676696777
18.029844297,86.2901000977,87.5625,879.120788574
18.330473907,85.9428710938,86.9792480469,880.30682373
18.631130206,85.9715576172,86.8783569336,874.914428711
18.931769263,84.7971191406,86.284362793,876.512817383
19.232439787,84.5989379883,85.8116455078,874.837341309
19.533063770,85.9946289062,87.1209716797,877.368164062
19.833661810,85.4499511719,86.9843139648,879.609802246
20.134310335,84.705078125,85.9049682617,881.98840332
20.434942938,85.1934814453,86.4548950195,872.71295166
20.735606263,84.4451293945,85.8469238281,880.557189941
21.036306990,83.1885375977,84.9041137695,876.773254395
21.136554427,86.8035888672,88.2178955078,887.458862305
21.437167868,85.5367431641,86.6781616211,873.379333496
21.737779907,86.1156005859,87.2767944336,878.843811035
22.038404131,85.5015869141,86.4268188477,870.157836914
22.339064428,84.5411376953,85.5015258789,877.626220703
22.639707313,85.2012939453,86.6393432617,879.764709473
22.940379097,86.258972168,87.0545043945,876.573059082
23.240998367,84.893371582,86.1306762695,874.351379395
23.541604193,84.4944458008,85.9436645508,878.591491699
23.842211660,85.9081420898,87.4682617188,880.22869873
24.142852942,85.7949829102,87.2731323242,886.93927002
24.443503951,85.5944213867,86.9125366211,877.185913086
24.744166751,85.9591674805,87.2606201172,871.432373047
25.044871020,85.631652832,86.6040039062,875.370666504
25.145089322,102.573242188,117.035888672,1134.38775635
25.345539024,88.8646850586,89.4383544922,901.531066895
25.445760263,86.1113891602,87.3637695312,884.368774414
25.746390818,85.3043212891,86.6676635742,879.755249023
26.047045626,85.1140136719,86.1680297852,875.459106445
26.347682203,84.5085449219,85.7451171875,876.926147461
26.648335838,85.5032958984,86.7359008789,877.42590332
26.948970333,85.0275268555,86.358581543,882.282958984
27.249684285,83.9828491211,85.1062011719,879.966674805
27.550384701,84.0914306641,85.5966186523,872.760070801
27.851020145,84.6987304688,85.9134521484,869.782043457
28.151700556,85.2147827148,86.5020141602,870.877563477
28.452403447,83.6833496094,85.1008911133,874.831665039
28.753067961,84.7887573242,86.2854614258,877.02142334
29.053691219,86.1633911133,87.1592407227,879.783325195
29.354320887,86.2846679688,87.3433227539,878.234863281
29.454545873,89.7258911133,91.0296630859,894.494934082
29.755182015,85.9447021484,87.4891357422,876.305541992
30.055845343,85.7186889648,87.0746459961,876.758972168
30.356508541,85.5211791992,86.9457397461,883.71484375
30.657171820,85.6779174805,86.7560424805,878.695861816
30.957778787,86.6166992188,88.0455932617,879.461120605
31.258412823,85.9611816406,87.2350463867,878.707092285
31.559070037,84.6088867188,85.6116943359,874.603149414
31.859726759,84.529296875,86.1215209961,874.918334961
32.160372289,84.6187744141,85.9673461914,877.752075195
32.460970726,84.8903198242,86.4019775391,868.65802002
32.761589425,85.9190673828,87.1516113281,872.133972168
33.062216203,86.1647949219,87.5411987305,876.34979248
33.362858574,84.1997070312,85.6671142578,870.830383301
33.663516770,87.0393676758,88.047668457,865.999023438
33.763757336,87.3713378906,88.8876953125,883.671264648
34.064434155,86.9176025391,87.9157104492,881.634887695
34.365051385,84.4858398438,86.0208740234,874.156066895
34.665681226,85.2870483398,86.5337524414,880.159790039
34.966294393,86.0985717773,86.9498901367,878.262207031
35.266929808,85.696105957,87.2780761719,878.458984375
35.567574400,85.6664428711,87.0830078125,883.017150879
35.868240125,85.194519043,86.4926757812,883.632568359
36.168906931,84.9125976562,86.2904052734,878.415649414
36.469508210,84.8508300781,86.2399902344,878.299072266
36.770133852,84.942199707,86.1095581055,878.372253418
