timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
4.001033451,1.49456787109
6.001558049,1.86090087891
8.002180641,1.72320556641
10.002818978,1.72332763672
12.003332929,5.79431152344
14.003865549,2.59143066406
16.004771437,1.35687255859
18.005327025,3760.06555176
20.006149235,4132.9085083
22.006722596,4019.57678223
24.007278869,4118.12756348
26.007843011,4105.1083374
28.008410313,3930.11071777
30.008979301,4112.53527832
32.009554971,4142.74035645
34.010451860,4126.98583984
36.011015864,4101.99243164
38.011584334,4146.21240234
40.012155754,4129.67675781
42.012721332,3935.18475342
44.013292379,4162.22833252
47.014467368,4133.95355225
49.015083449,4108.3770752
51.015667233,4092.20031738
53.016245687,4140.80950928
55.016818854,4137.5267334
57.017397732,4067.80908203
59.018461510,4129.89056396
61.019066985,4101.29968262
63.019649108,4110.62567139
65.020235285,4125.13616943
67.020821881,4079.03173828
69.021397023,4140.10894775
71.022454496,4052.13970947
73.023020847,4139.87353516
75.023602798,4098.01586914
77.027193929,4144.17883301
79.027646767,1.89306640625
