timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
2.000447457,1.51470947266
3.000675028,0.487670898438
4.000916374,1.58660888672
5.001154416,1.23724365234
6.001368868,2.60919189453
7.001613348,2.66979980469
8.001843043,0.98046875
9.002079204,1.43426513672
10.003278247,1.67840576172
11.003636975,1.58581542969
12.003974373,4500.72918701
13.004305810,4860.29534912
14.004630713,4810.98834229
15.004956533,4818.10498047
16.005295603,4816.1463623
17.005740893,4825.7588501
18.006067340,4845.59716797
19.006390963,4864.78924561
20.006704286,4810.9052124
21.007024464,4679.52288818
22.007362491,4804.68597412
23.007685903,4826.94915771
24.008020360,4778.13653564
25.008360673,4836.05224609
26.008707075,4814.46850586
27.009043301,4789.69268799
28.009454017,4831.82849121
29.009799627,4844.25897217
30.010129910,4803.16674805
31.010462101,4853.32580566
32.010780285,4695.87915039
33.011107469,4828.66174316
34.011439699,4839.70599365
35.011769662,4858.97381592
36.012107398,4819.36309814
37.012458996,4708.36016846
38.012800067,4857.42706299
39.013138056,4782.68475342
40.013505375,4828.42779541
41.013840481,4828.08123779
42.014154081,4766.57519531
43.014482111,4787.12091064
44.014809249,4859.86437988
45.015118139,4873.1552124
46.015460032,4822.71026611
47.015782446,4820.86016846
48.016114843,4818.53985596
49.016432869,4808.09405518
50.016756878,4810.52880859
51.017086831,4824.29528809
52.017634898,4858.41564941
53.017968156,4792.68682861
54.018290244,4793.61651611
55.018613827,4789.27734375
56.018947799,4850.33337402
57.019314646,4857.69500732
58.019646732,4817.11175537
59.019974996,4823.73431396
60.020312216,4760.14001465
61.020648818,4856.0211792
62.020985240,4837.17675781
63.021449543,4819.09533691
64.021886568,4820.24432373
65.022202247,4835.37561035
66.022531336,4852.60760498
67.022850240,4809.46917725
68.023178272,4839.06359863
69.023503513,4793.12261963
70.023838034,4837.26318359
71.024106246,2423.94207764
72.024503316,1.80432128906
72.024503316,3.09973144531
