timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
4.000924845,1.06744384766
6.001351890,1.54797363281
8.001801227,2.28002929688
10.002240988,1.64398193359
12.002694712,1.36584472656
14.003146044,1.48712158203
16.003594083,1.69903564453
18.005023676,6277.96417236
20.005476198,6276.9942627
23.006139291,6338.2074585
25.006590768,6322.18054199
27.007134888,6311.29492188
29.007605278,6319.73486328
31.008055817,6316.10357666
33.008502574,6235.06890869
35.008969496,6295.0300293
37.009435803,6307.70166016
39.009897144,6308.5223999
41.010351393,6311.72485352
44.011099151,6326.94604492
46.011610943,6259.6217041
48.012071064,6315.95281982
50.012524860,6272.89172363
52.012983876,6329.35992432
54.013440107,6272.42718506
56.013906402,6292.99926758
58.014357650,6311.02587891
60.014812007,6321.86828613
62.015359378,6264.23876953
65.016046119,6314.92401123
67.016502617,6309.00415039
69.016953194,6311.35406494
71.017409027,6321.22045898
73.017863277,6319.69885254
75.018322625,6281.98883057
77.018877342,17.606262207
