timestamp,CBO.LLC_DDIO_MEM_TOTAL_BYTES
2.000431439,#NC#NC#NC#NC#NC#NC#NC#NC
3.000671281,1.21856689453
4.000884976,#NC#NC#NC#NC#NC#NC#NC#NC
5.001134718,2.53289794922
6.001413425,#NC#NC#NC#NC#NC#NC#NC#NC
7.001635723,1.17510986328
8.001855278,#NC#NC#NC#NC#NC#NC#NC#NC
9.002089245,1.40893554688
10.002307630,#NC#NC#NC#NC#NC#NC#NC#NC
11.002547241,2.49383544922
12.002783085,#NC#NC#NC#NC#NC#NC#NC#NC
13.003021886,1.51470947266
14.004190482,#NC#NC#NC#NC#NC#NC#NC#NC
15.004429589,1.65496826172
16.004643460,#NC#NC#NC#NC#NC#NC#NC#NC
17.004872904,6024.48822021
18.005081659,#NC#NC#NC#NC#NC#NC#NC#NC
19.005311361,6025.59014893
20.005523102,#NC#NC#NC#NC#NC#NC#NC#NC
21.005752429,6031.8449707
22.005958678,#NC#NC#NC#NC#NC#NC#NC#NC
23.006184924,6030.53643799
24.006396321,#NC#NC#NC#NC#NC#NC#NC#NC
25.006624504,6034.99554443
26.006954952,#NC#NC#NC#NC#NC#NC#NC#NC
27.007185972,6029.87017822
28.007418166,6032.06408691
29.007627082,#NC#NC#NC#NC#NC#NC#NC#NC
30.007856561,6035.4788208
31.008069398,#NC#NC#NC#NC#NC#NC#NC#NC
32.008297665,6032.58007812
33.008507700,#NC#NC#NC#NC#NC#NC#NC#NC
34.008735210,6024.89050293
35.008949428,#NC#NC#NC#NC#NC#NC#NC#NC
36.009175079,6029.73425293
37.009384971,#NC#NC#NC#NC#NC#NC#NC#NC
38.009613409,6029.20751953
39.009827304,#NC#NC#NC#NC#NC#NC#NC#NC
40.010052837,6025.89746094
41.010258126,#NC#NC#NC#NC#NC#NC#NC#NC
42.010484431,6029.29711914
43.010696625,#NC#NC#NC#NC#NC#NC#NC#NC
44.010922534,6031.73077393
45.011139374,#NC#NC#NC#NC#NC#NC#NC#NC
46.011371157,6028.96661377
47.011581353,#NC#NC#NC#NC#NC#NC#NC#NC
48.011816114,6028.54925537
49.012028664,#NC#NC#NC#NC#NC#NC#NC#NC
50.012258204,6031.50524902
51.012464911,#NC#NC#NC#NC#NC#NC#NC#NC
52.012691566,6030.37969971
53.012901837,#NC#NC#NC#NC#NC#NC#NC#NC
54.013127765,6030.11962891
55.013352586,6024.34375
56.013563598,#NC#NC#NC#NC#NC#NC#NC#NC
57.013794567,6032.79846191
58.014012005,#NC#NC#NC#NC#NC#NC#NC#NC
59.014243679,6029.93103027
60.014450103,#NC#NC#NC#NC#NC#NC#NC#NC
61.014677865,6027.53283691
62.014917863,#NC#NC#NC#NC#NC#NC#NC#NC
63.015150400,6030.40948486
64.015364504,#NC#NC#NC#NC#NC#NC#NC#NC
65.015593519,6031.14813232
66.015803919,#NC#NC#NC#NC#NC#NC#NC#NC
67.016031408,6035.51123047
68.016243222,#NC#NC#NC#NC#NC#NC#NC#NC
69.016469509,6030.27606201
70.016676844,#NC#NC#NC#NC#NC#NC#NC#NC
71.016903576,6027.18554688
72.017113562,#NC#NC#NC#NC#NC#NC#NC#NC
73.017349358,6026.36016846
74.017586897,#NC#NC#NC#NC#NC#NC#NC#NC
75.017857609,6020.74249268
76.018241598,#NC#NC#NC#NC#NC#NC#NC#NC
76.018241598,1.15484619141
