timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
2.000512436,#NC#NC#NC#NC#NC#NC#NC#NC
3.000762209,2.11083984375
4.000999545,#NC#NC#NC#NC#NC#NC#NC#NC
5.001250395,0.731994628906
6.001463708,#NC#NC#NC#NC#NC#NC#NC#NC
7.002066922,3.73547363281
8.002290733,#NC#NC#NC#NC#NC#NC#NC#NC
9.002526314,1.73889160156
10.002749609,#NC#NC#NC#NC#NC#NC#NC#NC
11.003015032,0.731811523438
12.003315934,#NC#NC#NC#NC#NC#NC#NC#NC
13.003639675,5698.33630371
14.003926993,#NC#NC#NC#NC#NC#NC#NC#NC
15.004244627,5698.14562988
16.004558288,#NC#NC#NC#NC#NC#NC#NC#NC
17.004894811,5722.98010254
18.005505890,5745.16851807
19.005858109,#NC#NC#NC#NC#NC#NC#NC#NC
20.006186954,5749.04962158
21.006472898,#NC#NC#NC#NC#NC#NC#NC#NC
22.006811148,5694.46582031
23.007107216,#NC#NC#NC#NC#NC#NC#NC#NC
24.007430907,5750.11108398
25.007741344,#NC#NC#NC#NC#NC#NC#NC#NC
26.008063545,5688.01873779
27.008363521,#NC#NC#NC#NC#NC#NC#NC#NC
28.008689048,5750.99267578
29.009604496,#NC#NC#NC#NC#NC#NC#NC#NC
30.010107418,5705.30541992
31.010411896,#NC#NC#NC#NC#NC#NC#NC#NC
32.010753745,5704.95678711
33.011044086,#NC#NC#NC#NC#NC#NC#NC#NC
34.011366904,5746.52398682
35.011685739,5386.86218262
36.011982735,#NC#NC#NC#NC#NC#NC#NC#NC
37.012296463,5745.80523682
38.012599040,#NC#NC#NC#NC#NC#NC#NC#NC
39.012927299,5698.2991333
40.013512444,#NC#NC#NC#NC#NC#NC#NC#NC
41.013873081,5730.83251953
42.014192430,#NC#NC#NC#NC#NC#NC#NC#NC
43.014509821,5728.82781982
44.014813445,#NC#NC#NC#NC#NC#NC#NC#NC
45.015171060,5392.24719238
46.015472414,#NC#NC#NC#NC#NC#NC#NC#NC
47.015794480,5695.62457275
48.016074210,#NC#NC#NC#NC#NC#NC#NC#NC
49.016407283,5360.48321533
50.016701633,#NC#NC#NC#NC#NC#NC#NC#NC
51.017624174,5750.09643555
52.017956086,5743.7713623
53.018243819,#NC#NC#NC#NC#NC#NC#NC#NC
54.018570191,5248.79833984
55.018851053,#NC#NC#NC#NC#NC#NC#NC#NC
56.019162230,5722.9307251
57.019451639,#NC#NC#NC#NC#NC#NC#NC#NC
58.019782651,5719.99621582
59.020083087,#NC#NC#NC#NC#NC#NC#NC#NC
60.020409326,5734.41497803
61.020705823,#NC#NC#NC#NC#NC#NC#NC#NC
62.021594228,5751.79315186
63.021877584,#NC#NC#NC#NC#NC#NC#NC#NC
64.022224765,5702.07409668
65.022506333,#NC#NC#NC#NC#NC#NC#NC#NC
66.022829561,5742.26080322
67.023113502,#NC#NC#NC#NC#NC#NC#NC#NC
68.023449951,5746.87817383
69.023767418,5746.00982666
70.024071368,#NC#NC#NC#NC#NC#NC#NC#NC
71.024372354,5729.37609863
72.024549039,#NC#NC#NC#NC#NC#NC#NC#NC
73.024954597,2.23992919922
73.024954597,#NC#NC#NC#NC#NC#NC#NC#NC
