timestamp,CBO.LLC_DDIO_MEM_TOTAL_BYTES
0.601498493,0.150268554688
1.002380727,0.0488891601562
1.403089326,0.13134765625
1.803889603,0.343872070312
2.304793494,0.161865234375
2.705533392,0.249206542969
3.106494172,0.076416015625
3.507419508,0.169738769531
4.008939419,0.270690917969
4.409744335,0.313354492188
4.810599662,0.5849609375
5.211413141,0.132934570312
5.612221302,0.0474243164062
6.113291622,0.152893066406
6.514109830,0.311889648438
6.915020216,0.345581054688
7.315838078,0.217163085938
7.816860028,0.0489501953125
8.217690749,0.17578125
8.618517707,0.180419921875
9.019468819,610.925476074
9.520585326,606.35925293
9.921454739,604.997802734
10.322321772,604.407958984
10.723197334,604.218566895
11.124073537,603.839782715
11.625167567,603.799865723
12.026030322,603.66583252
12.426907291,603.697021484
12.827761818,603.750854492
13.328840455,603.924804688
13.729718027,603.73815918
14.130588522,603.38494873
14.531454262,603.746704102
15.032557430,603.639587402
15.433427773,603.599304199
15.834303846,603.626831055
16.235174412,603.774658203
16.636039760,603.055664062
17.137120732,603.344177246
17.537980190,603.464172363
17.938852023,603.71472168
18.339728377,604.154663086
18.840816645,604.082702637
19.241692319,603.09954834
19.642557443,603.474060059
20.043426464,603.482788086
20.544539712,603.84753418
20.945412064,604.144958496
21.346285899,603.56640625
21.747156853,603.448913574
22.148031031,603.819641113
22.649117653,603.24609375
23.049988522,603.638366699
23.450855713,603.225158691
23.851732792,603.906677246
24.352800750,603.289489746
24.753666334,603.526306152
25.154539759,603.415222168
25.555407414,603.051330566
26.056558037,603.530090332
26.457427345,603.612548828
26.858304881,603.704589844
27.259177671,603.709655762
27.660048572,604.332824707
28.161137482,603.671325684
28.562006004,603.733215332
28.962877458,603.199523926
29.363749054,603.802001953
29.864815784,603.492248535
30.265677423,603.235168457
30.666529604,603.602355957
31.067386079,603.38873291
31.568476177,603.534729004
31.969335934,603.432739258
32.370191274,603.41015625
32.771043540,603.477172852
33.171904752,603.853393555
33.672963416,603.622802734
34.073822604,603.840759277
34.474672205,603.412780762
34.875529262,603.482177734
35.376586587,603.662414551
35.777438216,603.393737793
36.178289904,603.937011719
36.579142054,603.257080078
37.080193994,603.306335449
37.481046463,603.333007812
37.881900006,604.028015137
38.282751174,603.532775879
38.683609579,604.119995117
39.184666938,603.652770996
39.585517438,603.854858398
39.986378197,604.403869629
40.387239768,603.73840332
40.888303519,603.723693848
41.289153131,603.733764648
