timestamp,CBO.LLC_DDIO_MEM_TOTAL_BYTES
1.102762788,0.0501708984375
2.204725154,0.14208984375
3.206520566,0.16650390625
4.208365454,0.0565185546875
5.210257596,0.408081054688
6.212210657,0.168151855469
7.214321381,0.16064453125
8.216604524,0.172790527344
9.218696764,0.137573242188
10.220714985,0.178955078125
11.223163152,0.161987304688
12.226024356,36.5900878906
13.229125690,36.794128418
14.232598272,36.9345092773
15.235973006,36.1688842773
16.239347746,33.5072021484
17.242733123,37.1660766602
18.246022032,33.1550292969
19.249216713,36.9663085938
20.352929505,36.8366699219
21.356561977,37.0950927734
22.360141691,36.8281860352
23.363663584,36.7947998047
24.367342995,35.9772949219
25.370693540,36.8792724609
26.374036203,36.7653808594
27.377168138,37.0885009766
28.382666755,36.7835083008
29.386026512,36.9302368164
30.389151010,36.860168457
31.392587031,37.0991210938
32.396016511,36.7047729492
33.399678157,36.9550170898
34.403011668,36.977722168
35.406356297,37.1006469727
36.409468869,36.6726074219
37.412833093,36.0319824219
38.416195719,35.7417602539
39.419685062,36.8590698242
40.423624648,36.778137207
41.426975504,37.0079956055
42.430424488,36.4473876953
43.534365765,37.143737793
44.537486656,36.9075927734
45.540868675,36.8461303711
46.544321296,36.9831542969
47.547989540,36.891784668
48.551388993,36.8920288086
49.554725996,36.7951049805
50.558018647,36.9904785156
51.561171454,36.8431396484
52.566049079,36.7800292969
53.569174444,36.7915039062
54.572582670,37.0660400391
55.575940414,36.7899780273
56.579362461,33.0637817383
57.583278674,33.3482666016
58.586712063,36.9940795898
59.590023158,37.0770263672
60.593204310,37.0209960938
61.596587399,36.2435913086
62.600010980,36.8359985352
63.603659438,36.8184204102
64.607004518,36.5714111328
65.710749247,37.0780029297
66.714064528,33.0072631836
67.717207617,36.5366821289
68.720562619,36.811340332
69.723886791,37.0752563477
70.727334903,36.3902587891
71.730699593,36.6989746094
72.735461939,36.899230957
73.738958261,36.8251342773
74.742372037,36.8194580078
75.745550004,32.989440918
76.748879255,36.6354370117
77.752469855,36.850402832
78.755958067,36.8697509766
79.759285098,36.9313354492
80.762695021,36.8365478516
81.766034170,36.1485595703
82.769129663,36.8403930664
83.772704561,36.8926391602
84.776232079,36.8389892578
85.779620523,32.7813110352
86.783025561,37.1834106445
87.887676483,36.750793457
88.891031575,36.8300170898
89.894378640,36.7922363281
90.897483879,36.7573242188
91.900822121,36.8451538086
92.904276521,36.8981933594
93.907728410,36.9979248047
94.911327079,36.9528198242
95.914978860,36.8635864258
96.918381340,36.9370727539
97.921477886,36.7280883789
98.924913230,36.8362426758
99.928490309,35.7276611328
100.932526559,36.862487793
101.938675874,0.1767578125
102.941262270,0.119506835938
103.945061654,0.218933105469
