timestamp,iMC0.MEM_BW_TOTAL,iMC1.MEM_BW_TOTAL,iMC2.MEM_BW_TOTAL
0.300538789,211.112731934,213.080932617,234.697570801
0.500934145,0.877685546875,0.968688964844,945.596862793
0.701330699,0.857421875,0.961975097656,943.159790039
0.901643215,338.655090332,338.949768066,343.52331543
1.001770901,0.177856445312,0.185546875,2.76989746094
1.201996167,0.0305786132812,0.0282592773438,1.56579589844
1.402221416,0.0587768554688,0.0030517578125,1.38696289062
1.602457080,0.00152587890625,0.00152587890625,1.52374267578
1.802687772,0.0160522460938,0.0634155273438,1.40454101562
1.902810815,0.0305786132812,0.0267333984375,1.38793945312
2.103037760,0.0214233398438,0.0152587890625,1.51000976562
2.303265937,0.006103515625,0.0519409179688,1.37945556641
2.503499516,0.105407714844,0.0702514648438,1.53594970703
2.703722882,0.0565185546875,0.0198974609375,1.41674804688
2.803839542,0.017578125,0.0137939453125,1.44207763672
3.004098847,0.0565185546875,0.113037109375,1.55755615234
3.204311385,0.011474609375,0.0084228515625,1.51751708984
3.404521211,0.0191040039062,0.0244750976562,1.43347167969
3.604758977,0.030517578125,0.076416015625,1.45727539062
3.704866336,0.0512084960938,0.00457763671875,1.38800048828
3.905084082,0.00311279296875,0.00311279296875,1.47937011719
4.105301542,0.0244140625,0.03515625,1.44793701172
4.305514517,0.0573120117188,0.00384521484375,1.36474609375
4.505735626,0.0641479492188,0.0679931640625,1.5908203125
4.605846334,0.00384521484375,0.04736328125,1.36877441406
4.806059494,0.0328979492188,0.029052734375,1.43963623047
5.006283451,0.0618286132812,0.0076904296875,1.40148925781
5.206511340,0.0252075195312,0.0763549804688,1.64514160156
5.406738142,0.0549926757812,0.00616455078125,1.37780761719
5.506857217,0.385009765625,0.354431152344,1.87841796875
5.707094802,0.006103515625,0.0,1.40020751953
5.907348902,1.72351074219,4.03430175781,8.43286132812
6.107592190,0.0664672851562,0.0183715820312,1.34912109375
6.307818912,0.0145263671875,0.0289916992188,1.38244628906
6.407935344,0.0481567382812,0.0863647460938,1.41607666016
6.608172642,0.101623535156,0.06640625,1.48028564453
6.808398470,0.006103515625,0.0023193359375,1.36260986328
7.008637225,0.017578125,0.0321044921875,1.39239501953
7.208870482,0.04736328125,0.0932006835938,1.66448974609
7.308988270,0.388061523438,0.361999511719,2.69097900391
7.509215168,0.00079345703125,0.04736328125,1.32440185547
7.709441852,0.0313110351562,0.0275268554688,1.33276367188
7.909706654,0.0596313476562,0.00457763671875,1.37420654297
8.010200745,0.358215332031,0.464721679688,1.74035644531
8.110326020,1.68395996094,1.63543701172,4.83166503906
8.210451782,0.006103515625,0.053466796875,1.32379150391
8.410688332,0.0397338867188,0.0015869140625,1.37335205078
8.610929766,0.00921630859375,0.0,1.38018798828
8.811189198,0.00384521484375,0.052734375,1.32214355469
8.911330885,46.7971191406,47.1001586914,535.801391602
9.011463877,47.7813720703,47.6409912109,546.294189453
9.111595754,44.1033325195,43.8936767578,527.221801758
9.311848029,42.6329956055,42.5556030273,527.24029541
9.512103026,41.1693115234,41.3458251953,528.190063477
9.712365848,42.7957763672,42.737487793,526.060546875
9.812497495,41.3612670898,41.526184082,527.767150879
9.912629256,39.8057250977,39.8789672852,533.431945801
10.012765407,41.0668334961,41.1306762695,528.394836426
10.213017693,40.659362793,40.7505493164,528.601379395
10.413272346,39.8012084961,40.2468261719,529.6875
10.613533227,41.4742431641,41.1585693359,528.289123535
10.713664119,43.4423828125,43.7050170898,523.276794434
10.813794317,40.2885742188,40.4595336914,529.172973633
10.913924951,40.3033447266,40.1239013672,529.813720703
11.114178229,42.3319702148,42.2580566406,525.318664551
11.314431672,42.4220581055,42.3789672852,525.49407959
11.514695400,40.8186035156,41.1995849609,527.930358887
11.614825153,42.7142333984,42.8550415039,524.318603516
11.714954997,39.9686279297,39.8975830078,531.627868652
11.815089088,41.2506713867,40.9589233398,528.168334961
12.015341683,40.2526855469,39.9261474609,530.432800293
12.215594288,43.2567138672,43.4287109375,523.365722656
12.415859347,40.2036132812,40.1070556641,529.859802246
12.515989745,42.8630981445,43.0022583008,523.752319336
12.616119551,44.9049072266,44.2487792969,522.239379883
12.716249903,42.2052612305,42.1822509766,525.712097168
12.916499267,39.4460449219,39.6394042969,530.768798828
13.116757353,40.5928955078,40.5397949219,528.285522461
13.317017069,42.5111083984,42.4304199219,525.263305664
13.417147464,41.6283569336,41.6674804688,526.623413086
13.617407873,39.6820068359,39.5989379883,530.97479248
13.817661852,41.7552490234,42.0124511719,525.478088379
14.017913036,39.5299072266,39.4831542969,531.538452148
14.218160459,42.1110839844,42.0290527344,525.999938965
14.318288648,43.6569824219,43.8639526367,523.055114746
14.518543364,43.1774902344,42.9718017578,524.501586914
14.718793347,41.9072265625,41.9632568359,525.757324219
14.919042734,42.1535644531,41.900390625,525.743713379
15.119297521,43.0217285156,43.2567138672,523.917480469
15.219428642,41.9888916016,41.9623413086,526.389099121
15.419684143,40.291015625,39.9638671875,530.37713623
15.619931894,42.2832641602,42.301940918,525.82421875
15.820182550,38.4694824219,38.466796875,533.451843262
16.020432194,39.4300537109,39.4633789062,530.115905762
16.120560197,41.9536743164,41.887512207,526.28692627
16.320815448,40.8771972656,40.7497558594,528.254821777
16.521066569,42.4745483398,42.5591430664,524.886962891
16.721316853,42.8603515625,43.1378173828,523.676391602
16.921567453,40.4671020508,40.5775146484,528.270874023
17.021697696,39.0123291016,38.7880249023,532.194641113
17.221949391,43.3182983398,43.1754760742,523.66998291
17.422202341,40.8108520508,40.7510986328,529.128417969
17.622451286,39.727722168,39.5933227539,530.593261719
17.822709574,47.3861083984,49.1789550781,527.163391113
17.922839628,40.6015014648,40.7451171875,530.618835449
18.123091878,43.3748168945,43.4605712891,523.354248047
18.323341863,40.0203857422,39.7095947266,530.384460449
18.523590905,39.9219970703,39.8812255859,529.622497559
18.723841776,43.9337158203,44.2476806641,521.904846191
18.823973013,41.393737793,41.5111694336,527.108154297
19.024225070,42.5811767578,42.4063720703,524.817749023
19.224475153,40.0316162109,39.9989013672,529.511047363
19.424691710,41.6798095703,41.5749511719,526.651855469
19.624939592,40.9557495117,40.7823486328,527.99609375
19.725067147,42.6672363281,42.4385986328,524.904296875
19.925318278,38.8195800781,39.1988525391,531.648864746
20.125568505,43.7274780273,43.6337280273,521.927246094
20.325820471,44.6227416992,44.8374023438,520.600708008
20.526070380,40.7333374023,40.8734741211,528.057678223
20.626201158,40.9631958008,41.1310424805,527.552368164
20.826452393,43.3454589844,42.9743041992,524.358886719
21.026704064,39.8005981445,39.7229614258,530.687011719
21.226955285,40.3177490234,40.6311645508,528.869628906
21.427207156,42.73046875,42.8416748047,524.303222656
21.527333516,41.8388061523,41.7540283203,526.159057617
21.727583498,45.294921875,45.1799316406,520.909423828
21.927836017,39.1829223633,39.0561523438,531.970397949
22.128084169,40.590637207,40.4868774414,528.389282227
22.328336383,39.3053588867,39.0411987305,531.511169434
22.428463540,41.9340209961,41.7685546875,526.204833984
22.628692389,42.1741943359,42.1602783203,525.174194336
22.828940277,40.3276367188,40.174987793,529.869628906
23.029210381,43.3989257812,43.3817749023,523.394897461
23.129341499,41.2727661133,38.6132202148,512.260498047
23.229472221,42.1135253906,42.014831543,526.858337402
23.329602024,40.2719726562,40.5471801758,529.07623291
23.529857187,41.0134277344,40.9717407227,528.329956055
23.730105472,41.6218261719,41.6473388672,526.380187988
23.930370976,40.0944213867,40.3654785156,528.646362305
24.030500423,42.4216918945,43.1567993164,521.969482422
24.130629958,44.2198486328,43.9151000977,522.607788086
24.230760585,42.994934082,42.9682617188,523.596435547
24.431007041,42.7869262695,42.577331543,525.387817383
24.631253508,42.0463256836,42.3260498047,524.940917969
24.831516185,42.9573364258,42.8814697266,524.201538086
24.931648076,37.8862915039,37.6540527344,533.504821777
25.031778468,42.4790039062,42.5242919922,525.857910156
25.131908167,39.8572998047,40.1709594727,529.980773926
25.332159621,40.4321899414,40.5802612305,529.030334473
25.532410729,39.8242797852,39.5878295898,530.981872559
25.732675330,41.1555175781,41.02734375,527.401245117
25.832808365,41.008972168,40.6400146484,528.674194336
25.932938838,40.8098144531,40.8278808594,528.61932373
26.033070260,41.2206420898,41.2965698242,527.909973145
26.233325708,39.0601196289,39.0377197266,532.035095215
26.433573161,41.3924560547,41.5151367188,526.906677246
26.633838252,41.46875,41.2468261719,527.022888184
26.733968123,40.1635131836,40.3231201172,530.341125488
26.834098756,41.8845214844,41.8874511719,526.860717773
26.934227822,38.5665283203,38.4545288086,532.671630859
27.134481368,40.3574829102,40.5880126953,529.406494141
27.334728711,39.6961669922,40.0184326172,529.967285156
27.534990079,41.1348876953,41.2768554688,526.931335449
27.635120199,39.47265625,39.1295776367,532.991882324
27.735250308,47.3222045898,47.555847168,514.167602539
27.835383345,41.5974121094,41.5754394531,527.340026855
28.035637788,44.2757568359,44.7481079102,520.123901367
28.235887672,41.3031616211,41.1654052734,527.414794922
28.436153015,38.7998046875,38.8364868164,532.547729492
28.536282963,40.9049682617,40.7757568359,527.698547363
28.636414212,32.6076049805,34.1497192383,540.62701416
28.736543853,40.4392700195,40.2067871094,529.507263184
28.936802608,44.7856445312,44.7086181641,520.95904541
29.137068108,41.311706543,41.3938598633,527.694519043
29.337318965,42.6467895508,42.9701538086,523.811523438
29.437448650,41.3173217773,41.2178955078,526.994628906
29.637699505,43.8493652344,43.9880981445,522.709594727
29.837948831,42.6954956055,42.6701049805,524.522338867
30.038197380,39.8140869141,39.8316040039,529.996032715
30.238446456,40.4014282227,40.5447387695,528.456604004
30.338577908,46.313659668,46.0782470703,517.592895508
30.538829657,42.6262207031,42.3804931641,525.53515625
30.739079257,39.3669433594,39.2323608398,531.046142578
30.939329468,40.8745117188,40.5426025391,528.432312012
31.139582314,39.6535644531,39.786315918,530.283630371
31.239709926,39.7259521484,39.8450317383,530.624633789
31.439960820,41.9655761719,42.3861083984,525.329711914
31.640211512,39.2662353516,39.4451904297,530.857788086
31.840458892,40.6721801758,40.6762084961,529.468322754
32.040691998,42.7053222656,42.962890625,523.977478027
32.140817871,41.0083618164,41.1636352539,527.474243164
32.341069717,41.280456543,40.9478149414,528.102294922
32.541321578,43.1839599609,43.0243530273,523.808288574
32.741574623,41.9122314453,41.7854003906,526.642700195
32.941824396,42.5861206055,42.803894043,524.183288574
33.041953777,43.9346923828,43.9338989258,521.800048828
33.242204579,41.7531738281,41.8758544922,526.804504395
33.442456803,40.1529541016,39.998840332,529.731994629
33.642708926,38.5676879883,38.4153442383,532.33215332
33.842960710,40.9202270508,40.7022094727,528.521850586
33.943089068,37.279296875,37.389831543,535.13269043
34.143339037,40.2412109375,40.0197753906,530.298522949
34.343587420,41.3681030273,41.4290161133,527.288818359
34.543838598,41.3145141602,41.3687744141,534.031555176
34.744089498,40.8885498047,40.7291870117,528.918518066
34.844218691,39.1359863281,39.1776733398,531.736450195
35.044470420,42.0956420898,41.7916259766,525.892150879
35.244692430,41.4641113281,41.2939453125,527.202880859
35.444943017,43.2457885742,43.3089599609,523.385131836
35.645198652,41.6439819336,41.768737793,526.192077637
35.745325084,43.6968383789,43.8192138672,522.724975586
35.945577099,41.1857299805,41.3526611328,526.823974609
36.145829566,41.3865966797,41.5701293945,526.812194824
36.346084245,41.0319824219,40.9918212891,528.548828125
36.546336195,43.0428466797,43.5932617188,522.844177246
36.646466915,42.6751098633,42.4014892578,524.484069824
36.846720176,42.8333129883,42.8394165039,524.022277832
37.046971274,43.4719238281,43.2973022461,523.562438965
37.247224724,41.4605102539,41.5924682617,526.900268555
37.447478248,41.1903686523,41.1375732422,527.338256836
37.547606146,40.4743041992,40.7393188477,527.928710938
37.747861839,39.111328125,39.2470703125,531.61730957
37.948111782,42.4393920898,42.7598876953,526.472290039
38.148361766,42.7188110352,42.8063964844,524.573059082
38.348615400,40.3043823242,40.4672851562,529.705688477
38.448751350,40.8901367188,40.9205932617,528.243041992
38.649010127,43.2780151367,43.6906738281,522.179626465
38.849262086,39.2517700195,39.1669311523,532.059997559
39.049529215,43.9378051758,44.0020141602,521.564941406
39.149660217,36.4669799805,33.9169921875,536.087280273
39.249789962,39.5296630859,39.1676025391,532.292541504
39.349920928,41.9786376953,41.7926635742,526.105285645
39.550169447,41.6832275391,42.0760498047,525.811950684
39.750418110,42.3200073242,42.5541381836,525.528808594
39.950681555,41.4897460938,41.4320678711,527.296691895
40.050809699,34.8086547852,34.4112548828,540.342041016
40.150940840,42.0914306641,42.1124267578,524.982177734
40.251070653,42.2874755859,42.4075317383,525.859802246
40.451320611,38.1743774414,38.1444091797,533.901367188
40.651571457,38.5857543945,38.9185180664,532.233581543
40.851831203,38.2308349609,38.4943237305,533.529174805
40.951961078,40.0386352539,39.5942993164,529.99822998
41.052091655,41.9318847656,41.7904663086,527.432495117
41.152223544,41.3424072266,41.3552246094,527.778869629
41.352472959,40.1209106445,40.359375,529.059631348
41.552691548,40.6241455078,40.4981079102,529.16796875
41.752954214,42.3872070312,42.1647338867,526.057983398
41.853081762,43.4544067383,43.6825561523,522.157897949
41.953212375,42.3980712891,42.4298095703,524.886657715
42.053343187,40.0895385742,39.8178100586,530.167541504
42.253593090,42.9231567383,43.0238037109,523.591369629
42.453843640,38.7659301758,38.6321411133,532.227905273
42.654107114,40.6846923828,40.677734375,528.26763916
42.754239881,41.0516357422,40.8334960938,527.26159668
42.854372445,39.9138183594,39.915222168,531.471130371
42.954503268,41.9337158203,42.0354003906,525.451171875
43.154751652,40.7463378906,40.7596435547,528.604858398
43.355001359,38.4649047852,38.3167114258,532.756347656
43.555265638,38.5420532227,38.6301269531,532.61541748
43.655393411,41.22265625,41.2970581055,527.834960938
43.755524013,41.4534301758,41.3040771484,526.248413086
43.855654171,41.6895751953,41.9340820312,526.226745605
44.055908934,40.8043823242,40.9351806641,528.55291748
44.256158141,41.235168457,41.2434082031,527.387512207
44.456416583,38.8978271484,38.6802978516,531.991760254
44.556544753,39.2653198242,39.3142700195,531.147338867
44.656677461,35.2500610352,36.4451904297,532.477661133
44.756812818,40.3369140625,40.346496582,528.986633301
44.957068198,43.7247314453,43.7052001953,522.299621582
45.157322867,40.992980957,41.0236206055,528.785644531
45.357576700,42.2742919922,42.0715332031,525.879150391
45.457709663,40.8241577148,40.7857055664,528.237915039
45.657966452,40.5404663086,40.4829101562,529.039367676
45.858218261,40.7292480469,40.899597168,528.092773438
46.058469482,41.8744506836,41.5932006836,527.016662598
46.258722391,41.2542724609,41.1969604492,527.127075195
46.358853864,45.2224731445,45.6339111328,518.712768555
46.559105267,42.1047363281,42.0352783203,525.502563477
46.759356983,40.8477783203,40.9240112305,528.412109375
46.959614021,41.317199707,41.6050415039,526.267028809
47.159864054,39.9514160156,40.0310668945,530.08984375
