timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
2.806005101,0.1767578125
5.512295055,0.201965332031
8.117754376,0.1328125
10.824089062,650.330505371
13.530246925,649.496826172
16.138225411,648.806762695
18.844512009,647.01776123
21.551181712,648.599975586
24.157158732,648.46673584
26.862870248,649.31237793
29.569154079,649.691589355
32.175104261,648.554443359
34.881298953,643.255126953
37.588291461,648.558349609
40.194236215,648.121398926
42.900710174,649.483520508
45.606871659,649.076965332
48.218237708,648.65826416
50.925406697,648.57989502
53.631826885,649.814941406
56.237780036,648.885253906
58.944059211,648.947692871
61.550041766,648.595031738
64.256288470,649.468811035
66.962480538,649.208007812
69.568717054,648.420593262
72.274880826,648.809326172
74.981368843,649.579772949
77.587322627,649.475646973
80.293812268,648.823913574
83.000850159,653.269226074
85.606670216,648.299438477
88.313144079,648.834838867
91.019309541,649.295776367
93.625596606,649.482666016
96.331825143,648.624206543
99.037833298,649.356018066
101.648146223,0.115051269531
