timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
0.200349805,#NC#NC#NC#NC#NC#NC#NC#NC
0.301121651,#NC#NC#NC#NC#NC#NC#NC#NC
0.401389739,#NC#NC#NC#NC#NC#NC#NC#NC
0.501636256,#NC#NC#NC#NC#NC#NC#NC#NC
0.601868985,#NC#NC#NC#NC#NC#NC#NC#NC
0.702125901,#NC#NC#NC#NC#NC#NC#NC#NC
0.802376937,#NC#NC#NC#NC#NC#NC#NC#NC
0.902568173,#NC#NC#NC#NC#NC#NC#NC#NC
1.002740138,#NC#NC#NC#NC#NC#NC#NC#NC
1.102917011,#NC#NC#NC#NC#NC#NC#NC#NC
1.203112327,#NC#NC#NC#NC#NC#NC#NC#NC
1.303298328,#NC#NC#NC#NC#NC#NC#NC#NC
1.403465934,#NC#NC#NC#NC#NC#NC#NC#NC
1.503638215,#NC#NC#NC#NC#NC#NC#NC#NC
1.603808240,#NC#NC#NC#NC#NC#NC#NC#NC
1.703978935,#NC#NC#NC#NC#NC#NC#NC#NC
1.804167318,#NC#NC#NC#NC#NC#NC#NC#NC
1.904347947,#NC#NC#NC#NC#NC#NC#NC#NC
2.004534956,0.206604003906
2.104704624,#NC#NC#NC#NC#NC#NC#NC#NC
2.204872445,#NC#NC#NC#NC#NC#NC#NC#NC
2.305039898,#NC#NC#NC#NC#NC#NC#NC#NC
2.405215693,#NC#NC#NC#NC#NC#NC#NC#NC
2.505398053,#NC#NC#NC#NC#NC#NC#NC#NC
2.605565364,#NC#NC#NC#NC#NC#NC#NC#NC
2.705744230,#NC#NC#NC#NC#NC#NC#NC#NC
2.805950627,#NC#NC#NC#NC#NC#NC#NC#NC
2.906146228,#NC#NC#NC#NC#NC#NC#NC#NC
3.006341931,#NC#NC#NC#NC#NC#NC#NC#NC
3.106531321,#NC#NC#NC#NC#NC#NC#NC#NC
3.206718433,#NC#NC#NC#NC#NC#NC#NC#NC
3.306908151,#NC#NC#NC#NC#NC#NC#NC#NC
3.407104769,#NC#NC#NC#NC#NC#NC#NC#NC
3.507291266,#NC#NC#NC#NC#NC#NC#NC#NC
3.607474406,#NC#NC#NC#NC#NC#NC#NC#NC
3.707660137,#NC#NC#NC#NC#NC#NC#NC#NC
3.807888377,#NC#NC#NC#NC#NC#NC#NC#NC
3.908104882,0.198913574219
4.008301935,#NC#NC#NC#NC#NC#NC#NC#NC
4.108488462,#NC#NC#NC#NC#NC#NC#NC#NC
4.208713612,#NC#NC#NC#NC#NC#NC#NC#NC
4.308900327,#NC#NC#NC#NC#NC#NC#NC#NC
4.409087386,#NC#NC#NC#NC#NC#NC#NC#NC
4.509274139,#NC#NC#NC#NC#NC#NC#NC#NC
4.609465872,#NC#NC#NC#NC#NC#NC#NC#NC
4.709652317,#NC#NC#NC#NC#NC#NC#NC#NC
4.809850026,#NC#NC#NC#NC#NC#NC#NC#NC
4.910047900,#NC#NC#NC#NC#NC#NC#NC#NC
5.010251593,#NC#NC#NC#NC#NC#NC#NC#NC
5.110449554,#NC#NC#NC#NC#NC#NC#NC#NC
5.210637740,#NC#NC#NC#NC#NC#NC#NC#NC
5.310824274,#NC#NC#NC#NC#NC#NC#NC#NC
5.411020865,#NC#NC#NC#NC#NC#NC#NC#NC
5.511210843,#NC#NC#NC#NC#NC#NC#NC#NC
5.611401185,#NC#NC#NC#NC#NC#NC#NC#NC
5.711596410,#NC#NC#NC#NC#NC#NC#NC#NC
5.811844934,0.164611816406
5.912113461,#NC#NC#NC#NC#NC#NC#NC#NC
6.012300913,#NC#NC#NC#NC#NC#NC#NC#NC
6.112483936,#NC#NC#NC#NC#NC#NC#NC#NC
6.212706129,#NC#NC#NC#NC#NC#NC#NC#NC
6.312886611,#NC#NC#NC#NC#NC#NC#NC#NC
6.413068251,#NC#NC#NC#NC#NC#NC#NC#NC
6.513248914,#NC#NC#NC#NC#NC#NC#NC#NC
6.613427471,#NC#NC#NC#NC#NC#NC#NC#NC
6.713615276,#NC#NC#NC#NC#NC#NC#NC#NC
6.813812398,#NC#NC#NC#NC#NC#NC#NC#NC
6.914028058,#NC#NC#NC#NC#NC#NC#NC#NC
7.014229932,#NC#NC#NC#NC#NC#NC#NC#NC
7.114419318,#NC#NC#NC#NC#NC#NC#NC#NC
7.214612886,#NC#NC#NC#NC#NC#NC#NC#NC
7.314803103,#NC#NC#NC#NC#NC#NC#NC#NC
7.414991632,#NC#NC#NC#NC#NC#NC#NC#NC
7.515199493,#NC#NC#NC#NC#NC#NC#NC#NC
7.615408713,0.18310546875
7.715621135,#NC#NC#NC#NC#NC#NC#NC#NC
