timestamp,iMC0.MEM_BW_TOTAL,iMC1.MEM_BW_TOTAL,iMC2.MEM_BW_TOTAL,iMC3.MEM_BW_TOTAL
0.200427754,#NC,#NC,#NC,#NC
0.300684111,68.0645141602,67.5037231445,63.8985595703,65.1751098633
0.400937441,68.8663330078,68.5490722656,64.6318359375,65.9153442383
0.501169593,#NC,#NC,#NC,#NC
0.601424697,68.8070678711,68.8524169922,64.8668823242,66.0728149414
0.701660399,#NC,#NC,#NC,#NC
0.801912808,68.0099487305,68.0173339844,64.2257080078,65.4329833984
0.902137394,#NC,#NC,#NC,#NC
1.002385310,69.6243896484,69.4921875,65.475769043,66.6843261719
1.102612200,#NC,#NC,#NC,#NC
1.202859703,68.8706054688,68.9954833984,65.05078125,66.3196411133
1.303141490,#NC,#NC,#NC,#NC
1.403391002,68.8278808594,68.9067993164,64.9965820312,66.306640625
1.503617908,#NC,#NC,#NC,#NC
1.603868008,69.6159667969,69.6028442383,65.7587890625,66.9248046875
1.704094024,#NC,#NC,#NC,#NC
1.804340616,68.7603149414,68.8276977539,64.9462890625,66.244140625
1.904572806,#NC,#NC,#NC,#NC
2.004823276,69.3463134766,69.2521362305,65.3480834961,66.5931396484
2.105049821,#NC,#NC,#NC,#NC
2.205298571,69.5618896484,69.5919799805,65.6307373047,66.885925293
2.305525940,#NC,#NC,#NC,#NC
2.405775953,70.0620727539,70.1370849609,66.1621704102,67.361328125
2.505984372,#NC,#NC,#NC,#NC
2.606239091,69.4763183594,69.5348510742,65.5962524414,66.8891601562
2.706472010,#NC,#NC,#NC,#NC
2.806724997,68.8618774414,68.8688354492,64.9389038086,66.1307373047
2.906981117,#NC,#NC,#NC,#NC
3.007228593,29.6455688477,29.0049438477,28.1199951172,29.3923950195
3.107491129,76.7539672852,76.9765625,73.3981933594,74.8673095703
3.207728749,#NC,#NC,#NC,#NC
3.307977705,0.215454101562,0.145202636719,0.195617675781,1.42749023438
3.408205315,#NC,#NC,#NC,#NC
3.508453217,60.3099365234,60.3206176758,56.9671020508,58.2725830078
3.608686596,#NC,#NC,#NC,#NC
3.708940629,18.1821899414,18.133972168,17.8439331055,19.0830078125
3.809172109,#NC,#NC,#NC,#NC
