timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
3.000762209,2.11083984375
5.001250395,0.731994628906
7.002066922,3.73547363281
9.002526314,1.73889160156
11.003015032,0.731811523438
13.003639675,5698.33630371
15.004244627,5698.14562988
17.004894811,5722.98010254
18.005505890,5745.16851807
20.006186954,5749.04962158
22.006811148,5694.46582031
24.007430907,5750.11108398
26.008063545,5688.01873779
28.008689048,5750.99267578
30.010107418,5705.30541992
32.010753745,5704.95678711
34.011366904,5746.52398682
35.011685739,5386.86218262
37.012296463,5745.80523682
39.012927299,5698.2991333
41.013873081,5730.83251953
43.014509821,5728.82781982
45.015171060,5392.24719238
47.015794480,5695.62457275
49.016407283,5360.48321533
51.017624174,5750.09643555
52.017956086,5743.7713623
54.018570191,5248.79833984
56.019162230,5722.9307251
58.019782651,5719.99621582
60.020409326,5734.41497803
62.021594228,5751.79315186
64.022224765,5702.07409668
66.022829561,5742.26080322
68.023449951,5746.87817383
69.023767418,5746.00982666
71.024372354,5729.37609863
73.024954597,2.23992919922
