timestamp,CBO.LLC_DDIO_MEM_TOTAL_BYTES
1.703990825,0.180297851562
3.207853646,0.0488891601562
4.810921654,0.100769042969
6.314273682,0.1767578125
7.817953162,0.151123046875
9.421221547,0.149658203125
10.924438884,0.149841308594
12.527875104,621.754821777
14.031071795,621.73638916
15.534401880,620.518554688
17.137824691,621.820800781
18.640693895,621.499450684
20.244066067,622.293334961
21.747235424,621.875915527
23.350651773,622.063293457
24.853953973,622.504943848
26.357212159,621.753173828
27.960722804,621.982177734
29.463879432,621.72467041
31.067311747,622.080322266
32.570463955,622.068359375
34.073758299,622.322692871
35.677172701,621.881469727
37.180363926,621.769226074
38.783887715,621.87121582
40.287089868,622.055664062
41.790383159,622.201904297
43.393789815,621.889526367
44.896973527,621.94128418
46.500379106,621.763244629
48.003661294,621.697021484
49.506856909,621.763122559
51.110397394,621.818481445
52.613582816,621.60748291
54.216979705,622.335388184
55.720312791,621.904296875
57.223565782,621.746276855
58.827025321,621.662841797
60.330213340,621.821960449
61.933750848,622.197143555
63.436917733,621.932250977
65.040319427,621.714782715
66.543515553,621.954040527
68.046834907,621.657165527
69.650387200,622.037597656
71.153565286,621.68951416
72.756967443,622.024353027
74.260285687,621.8671875
75.763523552,622.258056641
77.367043845,621.713928223
78.870236637,622.067504883
80.473754506,621.957519531
81.977545349,621.75402832
83.480739032,622.04309082
85.084149072,621.739135742
86.587441487,621.97833252
88.190862420,621.775878906
89.694183067,621.901123047
91.197381420,621.761291504
92.800784010,621.723327637
94.304103398,621.983642578
95.907515025,621.836425781
97.411389318,622.09375
98.914609139,621.91583252
100.517996210,622.072631836
102.021386475,0.23876953125
103.627147178,0.161865234375
