timestamp,CBO.LLC_DDIO_MEM_TOTAL_BYTES
0.200418477,#NC#NC#NC#NC#NC#NC#NC#NC
0.300662977,0.160705566406
0.400904282,#NC#NC#NC#NC#NC#NC#NC#NC
0.501193521,0.191223144531
0.601459538,#NC#NC#NC#NC#NC#NC#NC#NC
0.701767135,0.327392578125
0.802028401,0.210205078125
0.902250189,#NC#NC#NC#NC#NC#NC#NC#NC
1.002436375,0.0488891601562
1.102604988,#NC#NC#NC#NC#NC#NC#NC#NC
1.202783194,0.157287597656
1.302957400,#NC#NC#NC#NC#NC#NC#NC#NC
1.403154509,0.174133300781
1.503333084,0.0492553710938
1.603510440,#NC#NC#NC#NC#NC#NC#NC#NC
1.703699309,0.114562988281
1.803872696,#NC#NC#NC#NC#NC#NC#NC#NC
1.904079049,0.0488891601562
2.004274994,#NC#NC#NC#NC#NC#NC#NC#NC
2.104480288,0.181945800781
2.204668017,#NC#NC#NC#NC#NC#NC#NC#NC
2.304867666,0.261474609375
2.405060707,0.171142578125
2.505248932,#NC#NC#NC#NC#NC#NC#NC#NC
2.605447342,0.137512207031
2.705635561,#NC#NC#NC#NC#NC#NC#NC#NC
2.805836555,0.0488891601562
2.906043117,#NC#NC#NC#NC#NC#NC#NC#NC
3.006237577,0.143615722656
3.106421436,0.137451171875
3.206598637,#NC#NC#NC#NC#NC#NC#NC#NC
3.306785365,0.160522460938
3.406958803,#NC#NC#NC#NC#NC#NC#NC#NC
3.507161850,0.126708984375
3.607339350,#NC#NC#NC#NC#NC#NC#NC#NC
3.707523468,0.27978515625
3.807708978,0.119140625
3.907938343,#NC#NC#NC#NC#NC#NC#NC#NC
4.008137758,0.231018066406
4.108316638,#NC#NC#NC#NC#NC#NC#NC#NC
4.208505975,0.138977050781
4.308684382,#NC#NC#NC#NC#NC#NC#NC#NC
4.408879486,0.175659179688
4.509069765,0.0488891601562
4.609253044,#NC#NC#NC#NC#NC#NC#NC#NC
4.709440555,0.17578125
4.809624149,#NC#NC#NC#NC#NC#NC#NC#NC
4.909850226,0.230773925781
5.010094887,#NC#NC#NC#NC#NC#NC#NC#NC
5.110367292,0.238586425781
5.210624780,0.111633300781
5.310869584,#NC#NC#NC#NC#NC#NC#NC#NC
5.411144686,0.102478027344
5.511397458,#NC#NC#NC#NC#NC#NC#NC#NC
5.611668391,0.186584472656
5.711912604,#NC#NC#NC#NC#NC#NC#NC#NC
5.812183686,0.17431640625
5.912448955,0.14990234375
6.013581171,#NC#NC#NC#NC#NC#NC#NC#NC
6.113790990,0.0493774414062
6.213991643,#NC#NC#NC#NC#NC#NC#NC#NC
6.314209925,0.180358886719
6.414413706,#NC#NC#NC#NC#NC#NC#NC#NC
6.514629378,0.135986328125
6.614842086,0.184936523438
6.715046550,#NC#NC#NC#NC#NC#NC#NC#NC
6.815258974,0.148315429688
6.915480563,#NC#NC#NC#NC#NC#NC#NC#NC
7.015715425,0.0504760742188
7.115923223,#NC#NC#NC#NC#NC#NC#NC#NC
7.216137806,0.284423828125
7.316352066,0.151306152344
7.416558319,#NC#NC#NC#NC#NC#NC#NC#NC
7.516774483,0.171142578125
7.616977293,#NC#NC#NC#NC#NC#NC#NC#NC
7.717197726,0.139099121094
7.817401453,#NC#NC#NC#NC#NC#NC#NC#NC
7.917639278,0.0489501953125
8.017853969,0.0487060546875
8.118066729,#NC#NC#NC#NC#NC#NC#NC#NC
8.218290367,0.178955078125
8.318495053,#NC#NC#NC#NC#NC#NC#NC#NC
8.418717759,0.154418945312
8.518919964,#NC#NC#NC#NC#NC#NC#NC#NC
8.619145976,0.217102050781
8.719355234,0.0446166992188
8.819564639,#NC#NC#NC#NC#NC#NC#NC#NC
8.919796754,0.137512207031
9.020010984,#NC#NC#NC#NC#NC#NC#NC#NC
9.120227821,0.5380859375
9.220438896,#NC#NC#NC#NC#NC#NC#NC#NC
9.320665031,0.172790527344
9.420873436,#NC#NC#NC#NC#NC#NC#NC#NC
9.521087866,0.120666503906
9.621302071,0.0489501953125
9.721508034,#NC#NC#NC#NC#NC#NC#NC#NC
9.821724280,0.154418945312
9.921940169,#NC#NC#NC#NC#NC#NC#NC#NC
10.022209857,635.797668457
10.122440031,#NC#NC#NC#NC#NC#NC#NC#NC
10.222676094,628.707641602
10.322906336,625.960327148
10.423118366,#NC#NC#NC#NC#NC#NC#NC#NC
10.523350358,625.00982666
10.623560303,#NC#NC#NC#NC#NC#NC#NC#NC
10.723808593,623.642089844
10.824034989,#NC#NC#NC#NC#NC#NC#NC#NC
10.924266809,623.448791504
11.024496660,622.43371582
11.124706787,#NC#NC#NC#NC#NC#NC#NC#NC
11.224938163,622.360900879
11.325155548,#NC#NC#NC#NC#NC#NC#NC#NC
11.425394203,621.683776855
11.525609280,#NC#NC#NC#NC#NC#NC#NC#NC
11.625847442,621.033203125
11.726083685,621.252929688
11.826295691,#NC#NC#NC#NC#NC#NC#NC#NC
11.926524765,621.057373047
12.026738056,#NC#NC#NC#NC#NC#NC#NC#NC
12.126968422,620.605224609
12.227183326,#NC#NC#NC#NC#NC#NC#NC#NC
12.327409322,619.932434082
12.427642803,620.534484863
12.527853420,#NC#NC#NC#NC#NC#NC#NC#NC
12.628098654,619.770385742
12.728313637,#NC#NC#NC#NC#NC#NC#NC#NC
12.828551656,619.409973145
12.928766909,#NC#NC#NC#NC#NC#NC#NC#NC
13.028996850,619.186279297
13.129232410,619.664978027
13.229449670,#NC#NC#NC#NC#NC#NC#NC#NC
13.329682648,619.498474121
13.429896357,#NC#NC#NC#NC#NC#NC#NC#NC
13.530128641,620.05871582
13.630341395,#NC#NC#NC#NC#NC#NC#NC#NC
13.730576527,619.488952637
13.830810637,619.213745117
13.931025652,#NC#NC#NC#NC#NC#NC#NC#NC
14.031258782,619.033813477
14.131472122,#NC#NC#NC#NC#NC#NC#NC#NC
14.231704632,618.57824707
14.331917653,#NC#NC#NC#NC#NC#NC#NC#NC
14.432151448,618.525085449
14.532383663,618.960083008
14.632598683,#NC#NC#NC#NC#NC#NC#NC#NC
14.732830633,618.834716797
14.833042529,#NC#NC#NC#NC#NC#NC#NC#NC
