timestamp,iMC0.MEM_BW_TOTAL,iMC1.MEM_BW_TOTAL,iMC2.MEM_BW_TOTAL,CBO.LLC_DDIO_MEM_TOTAL_BYTES,CBO.LLC_PCIE_MEM_TOTAL_BYTES
0.200556031,295.523986816,295.85345459,326.353637695,#NC#NC#NC#NC#NC#NC#NC#NC,#NC#NC#NC#NC#NC#NC#NC#NC
0.300953875,295.263305664,296.665100098,327.015441895,#NC#NC#NC#NC#NC#NC#NC#NC,#NC#NC#NC#NC#NC#NC#NC#NC
0.401408090,3.53393554688,3.5048828125,931.895080566,#NC#NC#NC#NC#NC#NC#NC#NC,#NC#NC#NC#NC#NC#NC#NC#NC
0.501856807,3.04858398438,3.11663818359,844.464111328,0.31640625,0.116821289062
0.602301132,3.57659912109,3.55139160156,927.909057617,#NC#NC#NC#NC#NC#NC#NC#NC,#NC#NC#NC#NC#NC#NC#NC#NC
0.702747858,3.28546142578,3.2607421875,927.945800781,#NC#NC#NC#NC#NC#NC#NC#NC,#NC#NC#NC#NC#NC#NC#NC#NC
0.803132999,343.18951416,343.484985352,347.482055664,#NC#NC#NC#NC#NC#NC#NC#NC,#NC#NC#NC#NC#NC#NC#NC#NC
0.903465745,182.298217773,183.802185059,440.556945801,0.274963378906,0.0872802734375
1.003806693,0.104248046875,0.139343261719,1.82592773438,#NC#NC#NC#NC#NC#NC#NC#NC,#NC#NC#NC#NC#NC#NC#NC#NC
1.104127568,0.458068847656,0.544189453125,2.27325439453,#NC#NC#NC#NC#NC#NC#NC#NC,#NC#NC#NC#NC#NC#NC#NC#NC
1.204432771,0.0772705078125,0.122497558594,1.43139648438,#NC#NC#NC#NC#NC#NC#NC#NC,#NC#NC#NC#NC#NC#NC#NC#NC
1.304752975,0.080322265625,0.131652832031,1.46997070312,0.142333984375,0.176025390625
1.405056491,0.0918579101562,0.135498046875,1.47491455078,#NC#NC#NC#NC#NC#NC#NC#NC,#NC#NC#NC#NC#NC#NC#NC#NC
1.505393654,0.342102050781,0.382629394531,2.58581542969,#NC#NC#NC#NC#NC#NC#NC#NC,#NC#NC#NC#NC#NC#NC#NC#NC
1.605697528,0.0513305664062,0.1025390625,1.4912109375,#NC#NC#NC#NC#NC#NC#NC#NC,#NC#NC#NC#NC#NC#NC#NC#NC
1.706016925,0.178283691406,0.22802734375,1.57415771484,0.0657348632812,0.163757324219
1.806318461,0.0106811523438,0.0535888671875,1.39758300781,#NC#NC#NC#NC#NC#NC#NC#NC,#NC#NC#NC#NC#NC#NC#NC#NC
1.906661631,0.006103515625,0.0543212890625,1.39196777344,#NC#NC#NC#NC#NC#NC#NC#NC,#NC#NC#NC#NC#NC#NC#NC#NC
2.007050286,0.0558471679688,0.0030517578125,1.41577148438,#NC#NC#NC#NC#NC#NC#NC#NC,#NC#NC#NC#NC#NC#NC#NC#NC
2.107415065,0.351745605469,0.31689453125,1.83905029297,0.2021484375,0.358154296875
