timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
3.000732645,1.59326171875
5.001161635,1.57080078125
7.001606833,6.73986816406
9.002016627,0.732055664062
11.002473475,1.75695800781
13.002933952,2.51666259766
15.003381946,1.0830078125
17.004207826,6321.88000488
19.004666043,6277.71386719
21.005116744,6328.52050781
23.005561073,6250.50860596
25.006013150,6319.2935791
27.006466828,6323.65631104
29.006923073,6257.72595215
31.007370596,6327.06811523
33.007814506,6322.07897949
35.008265056,6317.11004639
37.008723988,6322.48968506
39.009172353,6325.66320801
41.009618096,6326.26104736
43.010064651,6321.87530518
45.010519132,6321.67254639
47.010935887,6326.2442627
49.011382635,6275.50952148
51.011833879,6318.33508301
53.012276252,6318.45471191
55.012729437,6319.97747803
57.013180255,6299.03710938
59.013629410,6320.93164062
61.014082372,6326.13726807
63.014534127,6252.38494873
65.014992270,6263.38995361
67.015443327,6322.25012207
69.015889179,6331.29724121
71.016337780,6328.67791748
73.016785634,6323.92834473
75.017229721,6319.70562744
77.017798828,6192.85656738
79.018753262,1.65637207031
