timestamp,S0-iMC0.MEM_BW_TOTAL,S0-iMC1.MEM_BW_TOTAL,S0-iMC2.MEM_BW_TOTAL
1247.930508206,8.20965576172,6.93817138672,7.02960205078
1248.031108949,8.15350341797,6.89208984375,6.97528076172
1248.131711640,8.29016113281,6.98577880859,7.27703857422
1248.232320042,8.21685791016,6.94268798828,7.02008056641
1248.332919075,8.17535400391,6.88092041016,7.01513671875
1248.433527110,8.15576171875,6.86999511719,6.95867919922
1248.534135236,8.16638183594,6.88562011719,6.95062255859
1248.634737577,8.18072509766,6.89178466797,6.98034667969
1248.735343032,8.18994140625,6.90643310547,6.9853515625
1248.835946667,8.13800048828,6.83776855469,6.95465087891
1248.936556486,8.16705322266,6.87725830078,6.98297119141
1249.037158531,8.17944335938,6.89947509766,7.0
1249.137761132,8.146484375,6.86981201172,6.94732666016
1249.238359350,8.19616699219,6.89611816406,6.99249267578
1249.338958500,8.13250732422,6.84265136719,6.95654296875
1249.439558893,8.09387207031,6.81353759766,6.90191650391
1249.540177990,8.16766357422,6.86004638672,6.95953369141
1249.640783074,8.17431640625,6.89630126953,7.0244140625
1249.741392367,8.14129638672,6.81317138672,6.94396972656
1249.841989279,8.09881591797,6.82086181641,6.94592285156
1249.942594386,8.08740234375,6.79534912109,6.90020751953
1250.043186299,8.07690429688,6.79913330078,6.90185546875
1250.143795851,8.10461425781,6.83258056641,6.9306640625
1250.244406014,8.10986328125,6.82342529297,6.92266845703
1250.345006440,8.14898681641,6.86193847656,6.974609375
1250.445601851,8.11749267578,6.81390380859,6.92761230469
1250.546202004,8.08654785156,6.79791259766,6.91546630859
1250.646800504,8.08679199219,6.79467773438,6.90148925781
1250.747409372,8.04913330078,6.75653076172,6.86761474609
1250.848017861,8.10150146484,6.82879638672,6.92932128906
1250.948286814,4.23876953125,2.95635986328,5.51635742188
1251.048553381,1.33087158203,0.0509033203125,0.22119140625
1251.148825782,1.29681396484,0.0293579101562,0.132080078125
1251.249091819,1.30041503906,0.022216796875,0.139343261719
1251.349357391,1.30090332031,0.0215454101562,0.156555175781
1251.449621286,1.29809570312,0.0176391601562,0.121215820312
1251.549892112,1.29852294922,0.0189208984375,0.147338867188
1251.650166328,1.29840087891,0.0183715820312,0.12353515625
1251.750436130,1.29614257812,0.0206298828125,0.117065429688
1251.850706346,1.29498291016,0.0194091796875,0.140380859375
1251.950961385,1.44018554688,0.163635253906,0.374145507812
1252.051237085,1.30712890625,0.0321044921875,0.186218261719
1252.151509599,1.29693603516,0.0206298828125,0.125915527344
1252.251784223,1.29656982422,0.021240234375,0.133422851562
1252.352076298,1.29510498047,0.0191650390625,0.140014648438
1252.452350372,1.29669189453,0.0178833007812,0.129089355469
1252.552623759,1.29681396484,0.0173950195312,0.152221679688
1252.652895377,1.29467773438,0.0167236328125,0.13134765625
1252.753167523,1.29608154297,0.017333984375,0.115234375
1252.853444859,1.29815673828,0.0172119140625,0.155090332031
1252.953709755,1.34362792969,0.0633544921875,0.206298828125
1253.053973073,1.29931640625,0.0192260742188,0.153015136719
1253.154232439,1.29656982422,0.017578125,0.125610351562
1253.254495070,1.29107666016,0.0250244140625,0.130737304688
1253.354752065,1.29650878906,0.0167846679688,0.136352539062
1253.455012008,1.29742431641,0.0167846679688,0.122253417969
1253.555278480,1.29656982422,0.017822265625,0.141906738281
1253.655536838,1.29467773438,0.0184936523438,0.114990234375
1253.755800924,1.29821777344,0.0221557617188,0.131958007812
1253.856079967,1.29461669922,0.0189208984375,0.136169433594
1253.956341734,3.60723876953,2.31811523438,3.08935546875
1254.056592731,1.31463623047,0.0349731445312,0.205871582031
1254.156854516,1.29632568359,0.0189208984375,0.142150878906
1254.257107939,1.29943847656,0.029296875,0.143798828125
1254.357359023,1.30096435547,0.0228271484375,0.170471191406
1254.457609170,1.29608154297,0.0173950195312,0.125854492188
1254.557873469,1.29772949219,0.0213012695312,0.174133300781
1254.658134381,1.29656982422,0.0174560546875,0.142272949219
1254.758391099,1.30084228516,0.0196533203125,0.149719238281
1254.858663545,1.29766845703,0.017578125,0.138427734375
1254.959505224,5.51745605469,4.2578125,6.60491943359
1255.060248561,1.46453857422,0.179626464844,0.543334960938
1255.160974712,1.32403564453,0.0420532226562,0.172546386719
1255.261690409,1.32385253906,0.0469970703125,0.21435546875
1255.362410668,1.32586669922,0.040771484375,0.169128417969
1255.463118404,1.30889892578,0.0293579101562,0.150573730469
1255.563833713,1.30920410156,0.0266723632812,0.165588378906
1255.664556057,1.30590820312,0.0250854492188,0.139282226562
1255.765266237,1.30743408203,0.0233154296875,0.15087890625
1255.865987368,1.30694580078,0.022216796875,0.142150878906
1255.966817726,9.48754882812,8.19799804688,9.94421386719
1256.067392223,4.45367431641,3.16973876953,4.01538085938
1256.167985285,1.37567138672,0.089111328125,0.285339355469
1256.268251154,1.34326171875,0.0744018554688,0.274169921875
1256.368523847,1.33770751953,0.0640258789062,0.214904785156
1256.468787937,1.55029296875,0.271423339844,0.69482421875
1256.569056052,1.32525634766,0.0446166992188,0.204711914062
1256.669323565,1.30621337891,0.0260009765625,0.142395019531
1256.769591796,1.30767822266,0.0286865234375,0.168823242188
1256.869872553,1.31024169922,0.0337524414062,0.170166015625
1256.970509839,6.91583251953,5.63305664062,6.79150390625
1257.071059427,4.24816894531,2.97393798828,3.78619384766
1257.171604475,1.36706542969,0.0873413085938,0.301330566406
1257.272159844,1.58282470703,0.304504394531,0.897399902344
1257.372699909,1.3193359375,0.0404663085938,0.169128417969
1257.473240627,1.31091308594,0.0333251953125,0.163696289062
1257.573780792,1.33166503906,0.0467529296875,0.197082519531
1257.674328895,1.3095703125,0.0294189453125,0.154968261719
1257.774874010,1.30877685547,0.0283813476562,0.17236328125
1257.875415477,1.31176757812,0.0301513671875,0.169250488281
1257.976058331,14.9208984375,13.6356201172,14.5378417969
1258.076658075,10.990234375,9.72937011719,9.92303466797
1258.177266158,10.606628418,9.357421875,9.51306152344
1258.277875128,10.3749389648,9.1396484375,9.30432128906
1258.378475126,10.1907958984,8.92785644531,9.03997802734
1258.479078769,10.0500488281,8.76306152344,8.87786865234
1258.579672029,9.92523193359,8.67492675781,8.78289794922
1258.680292913,9.92083740234,8.68927001953,8.76635742188
1258.780906806,9.76849365234,8.50677490234,8.61364746094
1258.881511670,9.78656005859,8.49578857422,8.60571289062
1258.982119198,9.66888427734,8.38140869141,8.5185546875
1259.082722660,9.64324951172,8.35705566406,8.58508300781
1259.183331329,9.59869384766,8.318359375,8.44714355469
1259.283888559,9.52319335938,8.23236083984,8.37646484375
1259.384490929,9.44097900391,8.16522216797,8.26165771484
1259.485086852,9.47845458984,8.19689941406,8.33587646484
1259.585694873,9.44799804688,8.14935302734,8.26373291016
1259.686302756,9.39117431641,8.11273193359,8.22277832031
1259.786903139,9.33160400391,8.04193115234,8.19970703125
1259.887502674,9.33282470703,8.05682373047,8.15472412109
1259.988110767,9.25170898438,8.01116943359,8.10577392578
1260.088710121,9.24041748047,7.97961425781,8.06286621094
1260.189303524,9.23876953125,7.98120117188,8.07897949219
1260.289917165,9.1728515625,7.92077636719,8.02136230469
1260.390521416,9.07055664062,7.81781005859,7.91522216797
1260.491119261,9.13525390625,7.86431884766,7.98748779297
1260.591725869,9.09429931641,7.83258056641,7.91790771484
1260.692338624,9.07159423828,7.80450439453,7.9140625
1260.792983860,9.08068847656,7.81365966797,7.93182373047
1260.893590898,9.01422119141,7.75891113281,7.86285400391
1260.994192402,9.05810546875,7.80053710938,7.91473388672
1261.094795239,9.37023925781,8.13586425781,8.59997558594
1261.195398283,9.06768798828,7.80010986328,7.87744140625
1261.296007759,9.05279541016,7.79144287109,7.95300292969
1261.396613025,9.01379394531,7.74835205078,7.83160400391
1261.497207319,9.00122070312,7.72802734375,7.82427978516
1261.597801663,8.99359130859,7.70208740234,7.80450439453
1261.698402329,9.70184326172,8.43371582031,9.63275146484
1261.798997285,9.07604980469,7.80224609375,7.91528320312
1261.899597661,9.03143310547,7.75628662109,7.83258056641
1262.000206652,9.04248046875,7.75750732422,7.88989257812
1262.100803809,9.00152587891,7.71258544922,7.83459472656
1262.201410727,8.97540283203,7.70385742188,7.83502197266
1262.302011409,8.97711181641,7.70135498047,7.80584716797
1262.402615709,8.91815185547,7.63323974609,7.73822021484
1262.503216029,9.01098632812,7.71905517578,7.85748291016
1262.603821011,8.89929199219,7.59350585938,7.71716308594
1262.704431078,8.92852783203,7.63836669922,7.78302001953
1262.805033462,8.90521240234,7.60424804688,7.73022460938
1262.905638534,8.9296875,7.63891601562,7.79705810547
1263.006235776,8.86932373047,7.57299804688,7.73071289062
1263.106842538,8.91613769531,7.64038085938,7.91925048828
