"","timestamp","S0.iMC0.MEM_BW_TOTAL","S0.iMC1.MEM_BW_TOTAL","S0.iMC2.MEM_BW_TOTAL","totalmembw"
"71",7.237621659,2.16364860535e-05,0.00126099586487,0.000145256519318,0.014278888702415
"72",7.337886594,2.07424163818e-05,0.00126057863235,0.000120937824249,0.014022588729808
"73",7.438156749,1.94907188416e-05,0.00126278400421,0.000137209892273,0.014194846153246
"74",7.538430759,1.97887420654e-05,0.00126278400421,0.000126302242279,0.014088749885544
"75",7.638703086,1.93119049072e-05,0.00126308202744,0.000118494033813,0.014008879661602
"76",7.738977735,2.01463699341e-05,0.00126266479492,0.000143527984619,0.014263391494731
"77",7.839254379,0.000840306282043,0.00207555294037,0.00170773267746,0.04623591899873
"78",7.939533172,9.59634780884e-05,0.00134229660034,0.00032901763916,0.017672777175884
"79",8.039794612,7.7486038208e-05,0.00132191181183,0.000316143035889,0.01715540885927
"80",8.140049703,2.27689743042e-05,0.00126552581787,0.000125348567963,0.014136433601372
"81",8.240310791,3.41534614563e-05,0.00127375125885,0.000184059143066,0.014919638633723
"82",8.340566831,3.56435775757e-05,0.00127911567688,0.00018048286438,0.014952421188357
"83",8.440822728,3.86238098145e-05,0.00127917528152,0.000186026096344,0.015038251876785
"84",8.54107772,2.32458114624e-05,0.0012634396553,0.000127255916595,0.014139413833574
"85",8.641345668,2.73585319519e-05,0.00126677751541,0.000146865844727,0.014410018920889
"86",8.741618755,2.2828578949e-05,0.00126332044601,0.000130951404572,0.01417100429531
"87",8.841872288,0.00250053405762,0.00373178720474,0.00321453809738,0.0944685935974
"88",8.94215658,4.72068786621e-05,0.00128901004791,0.000196695327759,0.015329122543311
"89",9.042429307,2.67028808594e-05,0.00127822160721,0.000153064727783,0.014579892158524
"90",9.142707121,2.56299972534e-05,0.00126677751541,0.000143706798553,0.014361143112164
"91",9.242976641,2.25305557251e-05,0.00126302242279,0.000126600265503,0.014121532440181
"92",9.343258781,2.18749046326e-05,0.00126522779465,0.0001180768013,0.014051795005826
"93",9.443537548,2.30669975281e-05,0.00126761198044,0.000138163566589,0.014288425445571
"94",9.543811128,2.10404396057e-05,0.00126469135284,0.000125527381897,0.014112591743427
"95",9.644089035,2.38418579102e-05,0.0012674331665,0.000144779682159,0.014360547065692
"96",9.744374288,2.16364860535e-05,0.00126284360886,0.000135004520416,0.014194846153295
"97",9.844646821,0.00528621673584,0.00653779506683,0.0064714550972,0.1829546689987
"98",9.945001511,0.000177025794983,0.00141555070877,0.000434815883636,0.02027392387389
"99",10.045345633,6.73532485962e-05,0.00131863355637,0.000237762928009,0.016237497329752
"100",10.145696962,3.58819961548e-05,0.0012794137001,0.000184893608093,0.015001893043478
"101",10.246045304,3.30209732056e-05,0.00127422809601,0.000146210193634,0.014534592628496
"102",10.346400657,2.84314155579e-05,0.00126987695694,0.000134944915771,0.014332532882689
"103",10.446758347,2.7596950531e-05,0.00126737356186,0.000152349472046,0.01447319984437
"104",10.547121732,5.21540641785e-05,0.00129193067551,0.000199258327484,0.015433430671725
"105",10.647472337,2.78353691101e-05,0.00127077102661,0.000153422355652,0.014520287513721
"106",10.747840392,4.18424606323e-05,0.00128471851349,0.000168681144714,0.014952421188363
"107",10.848596234,0.00803035497665,0.00928270816803,0.0100011825562,0.2731424570088
"108",10.948871933,0.000326335430145,0.001573741436,0.000727891921997,0.02627968788142
"109",11.049140761,9.17911529541e-05,0.00133126974106,0.000310838222504,0.017338991165181
"110",11.14941015,4.36902046204e-05,0.00128716230392,0.000199139118195,0.015299916267354
"111",11.249679339,3.15308570862e-05,0.00127583742142,0.000141501426697,0.014488697052032
"112",11.349945649,3.01003456116e-05,0.00127398967743,0.000141859054565,0.014459490776066
"113",11.45021496,4.12464141846e-05,0.00128418207169,0.000189304351807,0.015147328376816
"114",11.550479723,3.06963920593e-05,0.00127321481705,0.000146090984344,0.014500021934533
"115",11.65074515,0.000149071216583,0.00139087438583,0.000378966331482,0.01918911933895
"116",11.7510307,3.85046005249e-05,0.00127929449081,0.000167012214661,0.014848113059959
"117",11.851293931,0.00282138586044,0.00405955314636,0.00346434116364,0.1034528017044
"118",11.951563836,4.63724136353e-05,0.00128650665283,0.000218570232391,0.015514492988563
"119",12.05183147,6.80088996887e-05,0.00130933523178,0.000272631645203,0.016499757766717
"120",12.152101267,2.00271606445e-05,0.00127238035202,0.00014740228653,0.014398097991945
"121",12.252373533,3.89218330383e-05,0.0012811422348,0.000157356262207,0.014774203300453
"122",12.352640047,3.86238098145e-05,0.00127679109573,0.000169277191162,0.014846920967065
"123",12.452907361,3.39150428772e-05,0.00127393007278,0.000182449817657,0.014902949333142
"124",12.553172081,2.64644622803e-05,0.00126653909683,0.000134825706482,0.014278292655923
"125",12.653443894,2.33054161072e-05,0.00126594305038,0.000144898891449,0.014341473579362
"126",12.753732324,2.9444694519e-05,0.00127339363098,0.000140488147736,0.01443326473235
"127",12.854025884,0.00529670715332,0.00656080245972,0.00639444589615,0.1825195550919
"128",12.954288372,0.000448942184448,0.00169008970261,0.00107610225677,0.03215134143828
"129",13.054560482,7.12871551514e-05,0.0013125538826,0.000256478786469,0.016403198242204
"130",13.154824341,4.82797622681e-05,0.00129455327988,0.000186920166016,0.015297532081641
"131",13.255111293,2.89082527161e-05,0.00127416849136,0.000145494937897,0.014485716819731
"132",13.355381499,4.02331352234e-05,0.00128316879272,0.000196814537048,0.015202164649914
"133",13.455646039,2.83122062683e-05,0.00126874446869,0.000147342681885,0.014443993568433
"134",13.555917866,3.35574150085e-05,0.00127398967743,0.000152945518494,0.014604926109325
"135",13.656185183,3.3438205719e-05,0.00127393007278,0.000178158283234,0.01485526561733
"136",13.756466137,3.14116477966e-05,0.0012743473053,0.000147700309753,0.014534592628496
"137",13.856740816,0.00538003444672,0.00659614801407,0.00675249099731,0.187286734581
"138",13.957015805,0.000145852565765,0.00138437747955,0.000366032123566,0.01896262168881
"139",14.057282123,7.31945037842e-05,0.00131291151047,0.000256359577179,0.016424655914332
"140",14.157551011,3.20076942444e-05,0.00128734111786,0.000191986560822,0.015113353729264
"141",14.257820037,3.18884849548e-05,0.00127148628235,0.00014454126358,0.014479160308848
"142",14.358094267,3.11732292175e-05,0.00127232074738,0.000157117843628,0.014606118202255
"143",14.458365899,2.86102294922e-05,0.00126802921295,0.000143051147461,0.014396905899032
"144",14.558638292,2.81929969788e-05,0.00127387046814,0.000140488147736,0.014425516128548
"145",14.658910629,4.10079956055e-05,0.00128418207169,0.000195801258087,0.015209913253825
"146",14.759187882,2.66432762146e-05,0.0012708902359,0.000139772891998,0.014373064041126
"147",14.859765398,0.00277101993561,0.00400674343109,0.00333964824677,0.1011741161347
"148",14.96031901,3.6358833313e-05,0.0012823343277,0.000159204006195,0.01477897167208
"149",15.060868215,2.69412994385e-05,0.00127393007278,0.000142753124237,0.014436244964555
"150",15.161415177,3.24845314026e-05,0.00128316879272,0.000174939632416,0.014905929565386
"151",15.261960099,2.28881835938e-05,0.0012680888176,0.000119745731354,0.014107227325478
"152",15.362515038,2.70009040833e-05,0.00127375125885,0.000163435935974,0.014641880989073
"153",15.463077326,2.62260437012e-05,0.00127041339874,0.000142335891724,0.014389753341652
"154",15.563628668,2.77161598206e-05,0.00127255916595,0.000140130519867,0.014404058456376
"155",15.664178554,4.19616699219e-05,0.00128257274628,0.000179708003998,0.015042424201999
"156",15.764803326,0.0043283700943,0.00557708740234,0.0104441642761,0.2034962177274
"157",15.865404884,0.00459879636765,0.00584310293198,0.0643937587738,0.7483565807343
"158",15.966006522,0.00454896688461,0.00579190254211,0.0638688802719,0.7420974969862
"159",16.066609518,0.00457406044006,0.005819439888,0.0640857219696,0.7447922229766
"160",16.167194061,0.00449913740158,0.00574839115143,0.0642861127853,0.7453364133831
"161",16.26779911,0.0045371055603,0.00578439235687,0.0641286373138,0.7445013523097
"162",16.368400006,0.00455391407013,0.00580412149429,0.0641244053841,0.7448244094852
"163",16.46900364,0.00449305772781,0.005739569664,0.064199924469,0.7443255186081
"164",16.569600845,0.00449764728546,0.00574606657028,0.0637817978859,0.7402551174164
"165",16.670199592,0.00448924303055,0.00573819875717,0.0640952587128,0.7432270050052
"166",16.770794591,0.00451582670212,0.00576037168503,0.0641819834709,0.7445818185805
"167",16.871434664,0.00455117225647,0.00579655170441,0.064258813858,0.7460653781888
"168",16.97203579,0.00449424982071,0.00573974847794,0.0643258094788,0.7455980777745
"169",17.07263459,0.00449877977371,0.00574213266373,0.0640332102776,0.7427412271504
"170",17.173229661,0.00450348854065,0.00574761629105,0.0643149614334,0.745660662651
"171",17.273825836,0.00452607870102,0.00578427314758,0.064310669899,0.746210217476
"172",17.374423133,0.00452089309692,0.00576418638229,0.0641750097275,0.7446008920671
"173",17.475039089,0.00449842214584,0.00574094057083,0.0642009973526,0.7444036006927
"174",17.575634548,0.00454127788544,0.00578534603119,0.0641297101974,0.7445633411403
"175",17.676236507,0.00466197729111,0.00590550899506,0.0644783377647,0.7504582405087
"176",17.776837061,0.00447249412537,0.00571894645691,0.0638220906258,0.7401353120808
"177",17.877437457,0.00449162721634,0.00574004650116,0.0642384886742,0.744701623917
"178",17.978041716,0.00452584028244,0.00577312707901,0.0640905499458,0.7438951730725
"179",18.078648555,0.0044978260994,0.00574254989624,0.0641596317291,0.7440000772474
"180",18.179190799,0.00447297096252,0.00571894645691,0.0644247531891,0.7461667060853
"181",18.279795029,0.00450080633163,0.00575149059296,0.0642684102058,0.7452070713039
"182",18.38039303,0.00452572107315,0.0057737827301,0.0639867782593,0.7428628206255
"183",18.480991763,0.00451451539993,0.00575911998749,0.064127266407,0.7440090179442
"184",18.581588317,0.00448650121689,0.00573343038559,0.0642690062523,0.7448893785478
"185",18.682189133,0.00449997186661,0.00574570894241,0.0643743276596,0.7462000846862
"186",18.782787589,0.0045018196106,0.00574451684952,0.0640377998352,0.7428413629532
"187",18.883425409,0.00457489490509,0.00581818819046,0.0639864206314,0.7437950372695
"188",18.984025563,0.00451815128326,0.00576275587082,0.0641725063324,0.7445341348648
"189",19.084626442,0.00453525781631,0.00578063726425,0.0639943480492,0.7431024312976
"190",19.185226155,0.0045028924942,0.00575095415115,0.0638617277145,0.7411557435985
"191",19.285854115,0.00452095270157,0.00577312707901,0.0642655491829,0.7455962896348
"192",19.386454861,0.00447016954422,0.0057156085968,0.0641685128212,0.7435429096222
"193",19.487067767,0.00449568033218,0.00574254989624,0.0640770792961,0.7431530952452
"194",19.587672045,0.00448989868164,0.00573712587357,0.0640376806259,0.7426470518111
"195",19.688271111,0.00455224514008,0.00580078363419,0.0640878677368,0.7444089651107
"196",19.78886871,0.00453364849091,0.00577992200851,0.0641335248947,0.7444709539412
"197",19.889466176,0.00447678565979,0.00572234392166,0.064328789711,0.7452791929245
"198",19.990066803,0.00451463460922,0.00576120615005,0.0640478730202,0.7432371377947
"199",20.090668256,0.00448697805405,0.00573301315308,0.0642119646072,0.7443195581433
"200",20.191188581,0.00451934337616,0.00576281547546,0.0643533468246,0.7463550567622
"201",20.291793688,0.00450724363327,0.00576162338257,0.0641142129898,0.7438308000564
"202",20.392395984,0.00449448823929,0.00574117898941,0.0643711090088,0.746067762375
"203",20.493043111,0.0044629573822,0.00570899248123,0.0643744468689,0.7454639673233
"204",20.593636288,0.00450873374939,0.00575190782547,0.0642591118813,0.7451975345616
"205",20.694236354,0.0044801235199,0.00572526454926,0.0640929937363,0.7429838180546
"206",20.794830669,0.00445210933685,0.00569427013397,0.0643193721771,0.7446575164792
"207",20.895441446,0.00454252958298,0.00579035282135,0.0641165971756,0.7444947957993
"208",20.996040143,0.004509806633,0.00575852394104,0.0641535520554,0.7442188262944
"209",21.096637339,0.00451147556305,0.00575834512711,0.0640971660614,0.7436698675156
"210",21.197236832,0.00448960065842,0.00573712587357,0.0639008283615,0.7412755489349
"211",21.297833476,0.00449442863464,0.00574231147766,0.0641421079636,0.743788480759
"212",21.398426944,0.00452548265457,0.00577402114868,0.064150929451,0.7445043325425
"213",21.499042879,0.00448828935623,0.00573617219925,0.0641465187073,0.7437098026278
"214",21.599637975,0.00453251600266,0.00577783584595,0.0641707181931,0.7448107004171
"215",21.700235285,0.00455522537231,0.00580114126205,0.0642196536064,0.7457602024076
"216",21.800832026,0.00450885295868,0.005755007267,0.064185321331,0.7444918155668
"217",21.901429067,0.00452893972397,0.00577253103256,0.0639356970787,0.7423716783523
"218",22.002027047,0.00450998544693,0.0057532787323,0.0641896724701,0.7445293664933
"219",22.102621938,0.00446093082428,0.00570577383041,0.063981294632,0.7414799928669
"220",22.203189256,0.00472038984299,0.00596481561661,0.0645805597305,0.752657651901
"221",22.303785889,0.00449603796005,0.00574415922165,0.0642538070679,0.744940042496
"222",22.404376816,0.00452733039856,0.0057806968689,0.0640740990639,0.7438212633136
"223",22.504976565,0.00449419021606,0.00573766231537,0.0642197132111,0.7445156574253
"224",22.605571518,0.00451117753983,0.00575834512711,0.0641913414001,0.7446086406704
"225",22.706166551,0.0044738650322,0.00572174787521,0.0642879009247,0.7448351383211
"226",22.806766641,0.0044978260994,0.00574642419815,0.0642421245575,0.7448637485505
"227",22.90742761,0.0044954419136,0.00574231147766,0.0642547011375,0.7449245452876
"228",23.008023889,0.0047847032547,0.00603592395782,0.0647025704384,0.7552319765092
"229",23.108624195,0.00451225042343,0.00575762987137,0.064305961132,0.745758414268
"230",23.209220474,0.00454151630402,0.00578701496124,0.0642077922821,0.7453632354736
"231",23.309817498,0.004503428936,0.0057464838028,0.0641553401947,0.744052529335
"232",23.410415164,0.00451403856277,0.00576823949814,0.0641824007034,0.7446467876431
"233",23.51102494,0.0044532418251,0.00569957494736,0.0639799237251,0.7413274049756
"234",23.611627816,0.00451147556305,0.00575721263885,0.0641238093376,0.743924975395
"235",23.712221698,0.00446176528931,0.00570523738861,0.0642139911652,0.7438099384312
"236",23.812815649,0.00453579425812,0.00578022003174,0.0640109777451,0.7432699203496
"237",23.913423423,0.00450176000595,0.00574481487274,0.0642957091331,0.7454228401179
"238",24.014025543,0.00453913211823,0.00578582286835,0.0641856193542,0.7451057434078
"239",24.114626521,0.00447505712509,0.00572371482849,0.0640090107918,0.7420778274538
"240",24.215190504,0.00454491376877,0.0057932138443,0.0639718174934,0.7430994510647
"241",24.315795626,0.0045268535614,0.00577437877655,0.0642293691635,0.7453060150145
"242",24.416397925,0.00452792644501,0.00577557086945,0.0642390847206,0.7454258203506
"243",24.517005293,0.00447648763657,0.00572472810745,0.0642357468605,0.7443696260452
"244",24.617600683,0.00455904006958,0.00580847263336,0.0642746686935,0.7464218139644
"245",24.718192676,0.00447523593903,0.00572061538696,0.064241707325,0.7443755865099
"246",24.818787566,0.00451576709747,0.00576204061508,0.0642291903496,0.7450699806215
"247",24.919421984,0.00449579954147,0.00574100017548,0.0643683671951,0.7460516691205
"248",25.020015151,0.0045440196991,0.00579053163528,0.0642262101173,0.7456076145168
"249",25.120614085,0.00448936223984,0.00573241710663,0.0642780065536,0.7449978590007
"250",25.22120826,0.00455415248871,0.00579655170441,0.0641761422157,0.7452684640882
"251",25.321800944,0.00449174642563,0.00573635101318,0.0641177296638,0.7434582710261
"252",25.422399883,0.00450813770294,0.00576615333557,0.0642042160034,0.7447850704191
"253",25.523011228,0.00447809696198,0.00572228431702,0.0643131732941,0.745135545731
"254",25.623608331,0.0045171380043,0.00576084852219,0.0642456412315,0.7452362775799
"255",25.724207475,0.00450676679611,0.00575149059296,0.0640537142754,0.7431197166447
"256",25.824829812,0.00454246997833,0.00579071044922,0.064021229744,0.7435441017155
"257",25.92542219,0.00455635786057,0.00580453872681,0.0642033219337,0.7456421852108
"258",26.026023986,0.00448250770569,0.00573128461838,0.0642511844635,0.7446497678757
"259",26.126618195,0.00447291135788,0.00571870803833,0.0641689300537,0.7436054944991
"260",26.227189259,0.00447463989258,0.00571948289871,0.0643152594566,0.7450938224789
"261",26.327786275,0.0045023560524,0.00574821233749,0.0642314553261,0.7448202371599
"262",26.428392058,0.00451475381851,0.00576782226562,0.0641533136368,0.7443588972093
"263",26.528983019,0.00450074672699,0.00574654340744,0.0640676021576,0.7431489229203
"264",26.629585693,0.00451076030731,0.00575751066208,0.0642341375351,0.7450240850449
"265",26.730171431,0.00452029705048,0.00576597452164,0.0641731619835,0.7445943355562
"266",26.830766915,0.00452947616577,0.00577348470688,0.0640834569931,0.7438641786575
"267",26.931423687,0.00452607870102,0.00576913356781,0.0641770362854,0.7447224855423
"268",27.032020929,0.00452160835266,0.00576609373093,0.0640547275543,0.7434242963789
"269",27.132614995,0.00451463460922,0.00576066970825,0.0641919970512,0.7446730136867
"270",27.233216149,0.00455206632614,0.00579881668091,0.0639541149139,0.7430499792095
"271",27.333813716,0.0045240521431,0.00577217340469,0.0642786622047,0.7457488775249
"272",27.43441397,0.00455325841904,0.00580126047134,0.0638434290886,0.7419794797898
"273",27.53502243,0.00447827577591,0.00572568178177,0.0639956593513,0.7419961690898
"274",27.635619163,0.00454866886139,0.00579756498337,0.0641504526138,0.7449668645856
"275",27.73621337,0.00452971458435,0.00577682256699,0.0642370581627,0.7454359531404
"276",27.836808346,0.00449025630951,0.00573760271072,0.0643467307091,0.7457458972933
"277",27.937404447,0.00451880693436,0.00576418638229,0.0640529990196,0.7433599233625
"278",28.038001722,0.00452238321304,0.00576800107956,0.0641543269157,0.744447112083
"279",28.138599939,0.00453788042068,0.00578409433365,0.0642335414886,0.7455551624293
"280",28.239190909,0.00453525781631,0.00577819347382,0.0642848610878,0.7459831237793
"281",28.339794047,0.00455296039581,0.00579631328583,0.0640753507614,0.7442462444304
"282",28.44039098,0.00452220439911,0.00576621294022,0.0641704797745,0.7445889711383
"283",28.540992675,0.00449395179749,0.00575214624405,0.0641968250275,0.7444292306904
"284",28.641588399,0.0044921040535,0.00573599338531,0.0642383694649,0.7446646690371
"285",28.742189724,0.00450527667999,0.00574785470963,0.0641121864319,0.7436531782152
"286",28.842784814,0.00453186035156,0.00577533245087,0.0644384622574,0.7474565505983
"287",28.943422966,0.00447195768356,0.00571995973587,0.0643187761307,0.7451069355013
"288",29.04402336,0.00451457500458,0.00576251745224,0.0641188025475,0.7439589500432
"289",29.14461778,0.00447231531143,0.00572055578232,0.0641911029816,0.7438397407535
"290",29.245213119,0.0044886469841,0.00573444366455,0.0640873908997,0.7431048154835
"291",29.345807959,0.00453042984009,0.00577682256699,0.0641348361969,0.7444208860398
"292",29.446403011,0.00450170040131,0.00574779510498,0.0641485452652,0.7439804077149
"293",29.547011545,0.00447726249695,0.00573015213013,0.064218044281,0.7442545890808
"294",29.647604751,0.00449216365814,0.00573807954788,0.0643013119698,0.7453155517582
"295",29.748200908,0.00446999073029,0.0057156085968,0.0640725493431,0.7425814867019
"296",29.848797838,0.00453233718872,0.00577831268311,0.0642998218536,0.7461047172543
"297",29.949397118,0.004503428936,0.00574833154678,0.0642583966255,0.7451015710828
"298",30.049993242,0.0045120716095,0.00575464963913,0.0642305612564,0.7449728250503
"299",30.150592259,0.00447237491608,0.00571584701538,0.0641506910324,0.7433891296386
"300",30.25119389,0.0044783949852,0.0057235956192,0.0638977885246,0.74099779129
"301",30.351786169,0.00456923246384,0.00581580400467,0.0642890930176,0.7467412948611
"302",30.452382271,0.00448179244995,0.00573062896729,0.0644819736481,0.7469439506534
"303",30.552975063,0.00452506542206,0.0057732462883,0.0640535354614,0.7435184717176
"304",30.65357323,0.00453960895538,0.00578629970551,0.064200758934,0.7452666759489
"305",30.754263974,0.00450932979584,0.00575757026672,0.0642393231392,0.7450622320176
"306",30.854634793,0.000891387462616,0.00112414360046,0.00362718105316,0.05642712116236
"307",30.955036449,1.60336494446e-05,3.83853912354e-05,0.000123560428619,0.00177979469299
"308",31.055622557,9.47713851929e-06,4.63128089905e-05,0.000142455101013,0.0019824504852279
"309",31.156197646,5.18560409546e-06,2.92062759399e-05,0.000105679035187,0.0014007091522236
"310",31.256783711,6.25848770142e-06,3.74317169189e-05,0.000119268894196,0.0016295909881632
"311",31.3573692,1.69277191162e-05,4.4584274292e-05,0.000140190124512,0.002017021179202
"312",31.457951016,8.82148742676e-06,3.89218330383e-05,0.000121355056763,0.0016909837722806
"313",31.558541315,7.0333480835e-06,2.97427177429e-05,0.000117659568787,0.001544356346134
"314",31.659051041,1.73449516296e-05,6.43730163574e-05,0.000146508216858,0.00228226184845
"315",31.759607349,8.58306884766e-06,3.93390655518e-05,0.000127255916595,0.0017517805099446
"316",31.860164885,5.78165054321e-06,2.53319740295e-05,0.000102579593658,0.0013369321823071
"317",31.960710333,8.52346420288e-06,4.27961349487e-05,0.000129818916321,0.0018113851547258
"318",32.061288339,9.00030136108e-06,4.42862510681e-05,0.000127851963043,0.0018113851547218
"319",32.161870687,5.30481338501e-06,3.02791595459e-05,0.000103056430817,0.0013864040374791
"320",32.262450383,5.36441802979e-06,4.26173210144e-05,0.000127553939819,0.0017553567886319
"321",32.363036801,6.31809234619e-06,5.24520874023e-05,0.000114738941193,0.0017350912094149
"322",32.463617165,7.86781311035e-06,5.03659248352e-05,0.000129163265228,0.0018739700317355
"323",32.564203307,5.84125518799e-06,3.14712524414e-05,0.000110030174255,0.0014734268188439
"324",32.664785822,6.25848770142e-06,4.61935997009e-05,0.000110328197479,0.0016278028488132
"325",32.765378172,1.35898590088e-05,6.22272491455e-05,0.000142693519592,0.002185106277463
"326",32.866000232,4.41074371338e-06,2.47955322266e-05,0.000109970569611,0.0013917684555098
"327",32.96658666,8.29696655273e-05,0.000165104866028,0.000323593616486,0.005716681480413
