timestamp,iMC0.MEM_BW_TOTAL,iMC1.MEM_BW_TOTAL,iMC2.MEM_BW_TOTAL,CBO.LLC_DDIO_MEM_TOTAL_BYTES,CBO.LLC_PCIE_MEM_TOTAL_BYTES
0.200725020,110.498657227,109.230102539,121.569091797,0.203491210938,0.158264160156
0.301168775,216.436950684,215.182800293,235.60736084,0.16064453125,2.13568115234
0.401902642,240.069580078,238.778320312,260.893981934,0.164794921875,3.49035644531
0.502376532,9.9892578125,8.72961425781,847.402099609,0.832946777344,0.193786621094
0.602859852,2.63806152344,1.36468505859,949.884216309,0.202453613281,0.179321289062
0.703283149,2.66351318359,1.38720703125,949.275024414,0.141052246094,0.192626953125
0.803685712,132.18371582,130.927734375,716.052734375,0.125122070312,0.244750976562
0.904093150,204.03894043,202.74230957,557.915649414,0.181884765625,0.171264648438
1.004451355,73.5602416992,72.2393798828,95.5975952148,0.196838378906,0.223266601562
1.104782386,1.49011230469,0.2099609375,0.559387207031,0.181213378906,0.18017578125
1.205112518,1.32073974609,0.04345703125,0.192321777344,0.144348144531,0.189453125
1.305445943,1.31115722656,0.0328979492188,0.206726074219,0.153991699219,0.255187988281
1.405772006,1.30841064453,0.031982421875,0.258117675781,0.18359375,0.156066894531
1.506094739,1.30462646484,0.0256958007812,0.152038574219,0.192626953125,0.173156738281
1.606431712,1.77276611328,0.493103027344,1.63092041016,0.132934570312,0.2041015625
1.706818234,1.30517578125,0.0277709960938,0.185729980469,0.1552734375,0.162475585938
1.807174007,1.62908935547,0.352905273438,0.792297363281,0.239562988281,0.206420898438
1.907533115,1.30639648438,0.0267944335938,0.161437988281,0.138366699219,0.177429199219
2.007896610,1.30145263672,0.0225830078125,0.160583496094,0.158752441406,0.202087402344
2.108262689,1.29974365234,0.019775390625,0.134887695312,0.181762695312,0.181884765625
2.208632403,1.30474853516,0.0245971679688,0.146850585938,0.1552734375,0.165344238281
2.308994976,1.30090332031,0.0181274414062,0.149475097656,0.18115234375,0.2421875
2.409350598,1.29846191406,0.0167846679688,0.119323730469,0.139343261719,0.158935546875
2.509721209,1.29846191406,0.0177001953125,0.143310546875,0.215026855469,0.210327148438
2.610089159,1.29449462891,0.0283813476562,0.150146484375,0.190124511719,0.164428710938
2.710475486,1.30328369141,0.0216064453125,0.140502929688,0.132751464844,0.193664550781
2.810859665,2.32946777344,1.04730224609,1.90167236328,0.173156738281,0.251892089844
2.911218983,2.85894775391,1.58642578125,3.88336181641,0.1875,0.176513671875
3.011584982,1.35345458984,0.0810546875,0.256042480469,0.218017578125,0.156555175781
3.111946914,1.33239746094,0.0533447265625,0.2119140625,0.142150878906,0.221923828125
3.212305159,1.30682373047,0.0289916992188,0.138854980469,0.146179199219,0.1796875
3.312661375,1.30444335938,0.025634765625,0.155639648438,0.155456542969,0.231628417969
3.413018935,1.32299804688,0.0438842773438,0.1865234375,0.128601074219,0.175537109375
3.513383957,1.29962158203,0.0216674804688,0.148742675781,0.171508789062,0.175842285156
3.613739158,1.30456542969,0.032470703125,0.130859375,0.137084960938,0.194274902344
3.714151452,1.31121826172,0.031005859375,0.166381835938,0.167419433594,0.14453125
3.814516395,4.01745605469,2.72552490234,3.28790283203,0.173828125,0.248413085938
3.914873842,1.34100341797,0.0585327148438,0.218444824219,0.123901367188,0.188659667969
4.015230411,1.61138916016,0.3359375,0.896850585938,0.211181640625,0.176879882812
4.115599469,1.30480957031,0.0215454101562,0.139526367188,0.155944824219,0.158935546875
4.215948771,1.60296630859,0.311462402344,0.83056640625,0.140075683594,0.1884765625
4.316314602,1.30047607422,0.0199584960938,0.151794433594,0.16162109375,0.212585449219
4.416660982,1.30310058594,0.0227661132812,0.137817382812,0.12939453125,0.200256347656
4.517023582,1.30029296875,0.0232543945312,0.139404296875,0.196655273438,0.162170410156
4.617381368,1.30456542969,0.0316162109375,0.157470703125,0.160766601562,0.175964355469
4.717793052,1.30621337891,0.0245361328125,0.137878417969,0.147521972656,0.183227539062
4.818180289,5.95690917969,4.68975830078,5.86566162109,0.200805664062,0.244995117188
4.918545603,1.55938720703,0.2802734375,0.629943847656,0.176330566406,0.176879882812
5.018907891,1.349609375,0.0731201171875,0.268188476562,0.183837890625,0.215148925781
5.119268203,1.35443115234,0.0746459960938,0.2060546875,0.1533203125,0.193542480469
5.219635946,1.33807373047,0.0567016601562,0.233520507812,0.148803710938,0.182983398438
5.320001962,1.31689453125,0.0372924804688,0.196655273438,0.165832519531,0.162414550781
5.420363782,1.31109619141,0.03125,0.170471191406,0.144897460938,0.171691894531
5.520724635,1.30920410156,0.029296875,0.17333984375,0.192932128906,0.223510742188
5.621088303,1.3134765625,0.0407104492188,0.157653808594,0.156188964844,0.157653808594
5.721480767,1.31579589844,0.0361328125,0.184020996094,0.173034667969,0.238952636719
5.823706689,6.79626464844,5.50366210938,6.45037841797,0.11083984375,0.319702148438
5.924133058,1.55810546875,0.258911132812,0.588684082031,0.154663085938,0.192138671875
6.024563855,1.35791015625,0.0756225585938,0.26318359375,0.178466796875,0.165954589844
6.124992616,1.31744384766,0.0345458984375,0.155029296875,0.149536132812,0.208923339844
6.225416044,1.31427001953,0.0350952148438,0.174011230469,0.14208984375,0.19775390625
