timestamp,iMC0.MEM_BW_TOTAL,iMC1.MEM_BW_TOTAL,iMC2.MEM_BW_TOTAL
0.400684806,249.195617676,250.343322754,275.001831055
0.601137416,0.941711425781,0.993041992188,940.236938477
0.801568896,1.04211425781,1.13269042969,934.822631836
1.001846087,0.0694580078125,0.0206298828125,1.39111328125
1.302195039,0.006103515625,0.0076904296875,1.42449951172
1.502439831,0.0023193359375,0.0496826171875,1.41778564453
1.702683245,0.0496215820312,0.0,1.30767822266
1.902960571,0.0870971679688,0.0748901367188,1.56225585938
2.203344023,0.306274414062,0.253601074219,2.234375
2.403608217,0.011474609375,0.0130004882812,1.45147705078
2.603867507,0.04736328125,0.0947265625,1.45062255859
2.804138119,0.268920898438,0.22998046875,1.97802734375
3.004394115,0.0656127929688,0.115356445312,1.35943603516
3.104517744,0.208251953125,0.271850585938,2.00732421875
3.304757719,0.0557250976562,0.00689697265625,1.35736083984
3.505003826,0.0274658203125,0.0321044921875,1.45135498047
3.705251350,0.0015869140625,0.0488891601562,1.37347412109
3.905508265,0.055419921875,0.00958251953125,1.34100341797
4.005631242,0.430908203125,0.280029296875,2.20275878906
4.205869612,0.0015869140625,0.0488891601562,1.31231689453
4.406108086,0.0496826171875,0.0,1.35119628906
4.606345577,0.0130004882812,0.0130004882812,1.41076660156
4.806617724,0.326232910156,0.233032226562,1.85870361328
5.106976181,0.041259765625,0.0313110351562,1.43286132812
5.307206873,0.00384521484375,0.0580444335938,1.31524658203
5.507434564,0.048095703125,0.00152587890625,1.34118652344
5.707667870,0.016845703125,0.0183715820312,1.64984130859
6.008231449,0.0435791015625,0.091064453125,1.42175292969
6.208476941,0.02978515625,0.03515625,1.50024414062
6.408715517,0.004638671875,0.0565185546875,1.30920410156
6.608956578,0.0496826171875,0.0023193359375,1.30993652344
6.909331496,0.00689697265625,0.0091552734375,1.40325927734
7.109568283,0.0938720703125,0.0350952148438,1.41149902344
7.309810506,0.017578125,0.018310546875,1.43902587891
7.510045058,0.0228881835938,0.0794677734375,1.41534423828
7.710297144,0.0632934570312,0.0192260742188,1.30004882812
7.810422050,0.132873535156,0.089111328125,1.54760742188
8.010663006,0.004638671875,0.00689697265625,1.40240478516
8.210901621,0.0526733398438,0.00311279296875,1.34741210938
8.411147091,0.0030517578125,0.00384521484375,1.43835449219
8.611380271,0.0289916992188,0.0756225585938,1.40704345703
8.911750466,0.0496826171875,0.0,1.31079101562
9.112004263,51.6793823242,51.6594848633,518.274047852
9.312260047,50.3090209961,50.3901367188,521.373474121
9.512508722,50.3248291016,50.4325561523,520.54699707
9.812876471,51.8065795898,51.7280883789,516.762878418
10.013122947,49.7619628906,49.6167602539,522.098449707
10.213375497,52.4014892578,52.1638793945,517.43939209
10.413626234,50.5955810547,50.4880981445,520.106506348
10.713997865,52.5458374023,52.6426391602,515.101379395
10.914250722,51.8481445312,52.1175537109,517.268981934
11.114502567,51.9498291016,51.8397216797,517.880126953
11.314749318,51.0031738281,50.9124145508,518.677490234
11.515010798,47.2388916016,46.1235961914,521.048156738
11.615145287,52.0361328125,51.7585449219,517.682800293
11.815396616,52.8182983398,52.6870117188,515.724182129
12.015646982,51.2949829102,51.3822021484,519.337219238
12.215899358,52.4171142578,52.634765625,516.101074219
12.416160703,52.6852416992,52.5415649414,515.884216309
12.516291816,53.8729248047,53.7978515625,512.86328125
12.716542590,51.6053466797,51.455078125,518.417785645
12.916795071,49.6389160156,49.7642211914,522.305419922
13.117049247,50.6851196289,50.7385253906,518.935241699
13.317299994,51.254699707,51.4285888672,517.355102539
13.617670218,50.7408447266,50.9517211914,519.738891602
13.817922898,52.8939819336,53.0905151367,515.289611816
14.018176308,52.3477783203,52.397644043,516.697753906
14.218425411,49.9324951172,49.6018676758,521.080871582
14.518799068,51.2862548828,51.015625,519.155273438
14.719051083,50.5564575195,50.4721069336,520.611328125
