timestamp,CBO.LLC_DDIO_MEM_TOTAL_BYTES
0.501116398,0.129211425781
0.902161437,0.175964355469
1.202694114,0.145263671875
1.603407479,0.0488891601562
2.004227880,0.207763671875
2.304762719,0.049072265625
2.705480501,0.32861328125
3.106491931,0.175903320312
3.407053003,0.0477294921875
3.807867848,0.132873535156
4.208578497,0.142028808594
4.609308486,0.214050292969
4.909847386,0.212524414062
5.310269703,0.0717163085938
5.710878030,0.258422851562
6.011471060,0.252258300781
6.412195504,0.0748291015625
6.812955775,0.137512207031
7.113663002,0.171264648438
7.514576729,0.128356933594
7.915924830,0.224853515625
8.216539489,0.0489501953125
8.617343576,0.160522460938
9.018178035,0.188049316406
9.318785167,0.123779296875
9.719590515,0.135925292969
10.120398716,0.0488891601562
10.421008131,0.188049316406
10.821826702,0.158935546875
11.222641847,0.139038085938
11.523249708,0.1513671875
11.924105945,0.165893554688
12.324963489,612.107788086
12.625604538,610.13079834
13.026456199,610.038513184
13.427298847,610.199645996
13.727945383,610.496948242
14.128793903,609.767944336
14.529649859,610.474914551
14.830292917,610.008972168
15.231155903,610.227844238
15.632010255,609.661071777
15.932661247,609.94708252
16.333522002,609.478515625
16.734381158,609.828735352
17.035031424,610.026367188
17.435885022,609.988464355
17.836729093,609.910705566
18.137376971,609.683288574
18.538226727,609.627319336
18.939080851,609.802246094
19.239735349,609.913513184
19.640586953,609.553894043
20.041442157,609.682189941
20.342093134,610.017822266
20.742943778,609.798522949
21.143799098,609.323974609
21.444445716,609.671203613
21.845292729,610.03326416
22.246152140,609.453430176
22.546810909,609.806640625
22.947677975,609.768127441
23.348525958,610.04675293
23.649179372,609.551513672
24.050040219,610.100646973
24.450889246,609.822631836
24.751565995,608.68762207
25.152435800,609.234191895
25.553278129,609.985778809
26.254826612,609.311950684
26.655690055,609.659484863
27.056963390,609.610900879
27.357608140,609.487243652
27.758464379,609.947814941
28.159343521,609.787902832
28.459996483,609.872192383
28.860862682,610.661254883
29.261734346,609.61907959
29.562372780,609.561767578
29.963233927,609.621276855
30.364144089,609.860961914
30.664792349,609.614807129
31.065649779,609.804870605
31.466529385,609.735229492
31.767172281,609.736938477
32.168024770,609.534057617
32.569356105,612.103027344
32.869998321,609.846740723
33.270851198,609.689331055
33.671709591,610.106262207
33.972353808,609.975830078
34.373207973,610.016113281
34.774065737,609.618225098
35.074708841,609.644592285
35.475577897,610.483154297
35.877096175,609.918762207
36.177744900,610.34375
36.578604455,609.95526123
36.979471637,609.678955078
37.280123387,609.596313477
37.680980830,609.578552246
38.081839430,609.44152832
38.382487694,609.973632812
38.783356447,610.066955566
39.184208617,609.605529785
39.484859122,609.881530762
39.885715290,609.556152344
40.286557661,609.760314941
40.587193469,609.437988281
40.988045662,609.83203125
41.388905182,610.049377441
41.689544586,609.813598633
