timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
2.605694317,0.330627441406
5.010816997,0.146728515625
7.415927535,0.0496826171875
9.921483059,0.20556640625
12.327450317,650.629577637
14.833120937,650.752319336
17.238363410,650.39074707
19.643858560,649.075683594
22.149336344,650.610046387
24.554576345,650.455444336
26.960066152,650.64465332
29.465403307,650.269287109
31.870542108,650.90057373
34.276066134,650.648132324
36.781513261,650.732116699
39.187131238,650.573303223
41.593319620,650.582946777
44.098977818,650.447937012
46.504280512,650.515808105
48.909532820,650.67578125
51.415218992,651.335327148
53.820509392,650.234008789
56.225639011,650.557067871
58.731422007,650.696289062
61.136669931,650.506408691
63.541850869,650.497680664
66.047640988,651.097839355
68.452897825,650.626281738
70.858158014,650.394714355
73.363863454,650.423583984
75.769020577,650.943969727
78.274602180,650.848266602
80.679859163,650.396728516
83.085009992,650.464111328
85.590576790,650.589660645
87.996052075,650.53894043
90.401302319,650.38092041
92.906835203,650.749694824
95.312290317,650.680358887
97.717526940,650.717529297
100.223199476,650.689758301
102.631436138,0.075927734375
