timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
0.201104108,#NC#NC#NC#NC#NC#NC#NC#NC
0.301337197,#NC#NC#NC#NC#NC#NC#NC#NC
0.401576607,#NC#NC#NC#NC#NC#NC#NC#NC
0.501848560,#NC#NC#NC#NC#NC#NC#NC#NC
0.602111811,#NC#NC#NC#NC#NC#NC#NC#NC
0.702350646,#NC#NC#NC#NC#NC#NC#NC#NC
0.802566457,#NC#NC#NC#NC#NC#NC#NC#NC
0.902770848,#NC#NC#NC#NC#NC#NC#NC#NC
1.002961682,#NC#NC#NC#NC#NC#NC#NC#NC
1.103153347,#NC#NC#NC#NC#NC#NC#NC#NC
1.203340043,#NC#NC#NC#NC#NC#NC#NC#NC
1.303526529,#NC#NC#NC#NC#NC#NC#NC#NC
1.403711785,#NC#NC#NC#NC#NC#NC#NC#NC
1.503890531,#NC#NC#NC#NC#NC#NC#NC#NC
1.604081373,#NC#NC#NC#NC#NC#NC#NC#NC
1.704277710,#NC#NC#NC#NC#NC#NC#NC#NC
1.804478533,#NC#NC#NC#NC#NC#NC#NC#NC
1.904747097,#NC#NC#NC#NC#NC#NC#NC#NC
2.004916045,#NC#NC#NC#NC#NC#NC#NC#NC
2.105085615,#NC#NC#NC#NC#NC#NC#NC#NC
2.205259757,#NC#NC#NC#NC#NC#NC#NC#NC
2.305427920,#NC#NC#NC#NC#NC#NC#NC#NC
2.405598885,#NC#NC#NC#NC#NC#NC#NC#NC
2.505780829,#NC#NC#NC#NC#NC#NC#NC#NC
2.605954422,#NC#NC#NC#NC#NC#NC#NC#NC
2.706158318,#NC#NC#NC#NC#NC#NC#NC#NC
2.806362500,0.0487670898438
2.906538787,#NC#NC#NC#NC#NC#NC#NC#NC
3.006714589,#NC#NC#NC#NC#NC#NC#NC#NC
3.106887114,#NC#NC#NC#NC#NC#NC#NC#NC
3.207066939,#NC#NC#NC#NC#NC#NC#NC#NC
3.307246969,#NC#NC#NC#NC#NC#NC#NC#NC
3.407423589,#NC#NC#NC#NC#NC#NC#NC#NC
3.507604064,#NC#NC#NC#NC#NC#NC#NC#NC
3.607783873,#NC#NC#NC#NC#NC#NC#NC#NC
3.707979133,#NC#NC#NC#NC#NC#NC#NC#NC
3.808184562,#NC#NC#NC#NC#NC#NC#NC#NC
3.908598584,#NC#NC#NC#NC#NC#NC#NC#NC
4.008783675,#NC#NC#NC#NC#NC#NC#NC#NC
4.108960718,#NC#NC#NC#NC#NC#NC#NC#NC
4.209139987,#NC#NC#NC#NC#NC#NC#NC#NC
4.309324466,#NC#NC#NC#NC#NC#NC#NC#NC
4.409502292,#NC#NC#NC#NC#NC#NC#NC#NC
4.509691281,#NC#NC#NC#NC#NC#NC#NC#NC
4.609868637,#NC#NC#NC#NC#NC#NC#NC#NC
4.710073962,#NC#NC#NC#NC#NC#NC#NC#NC
4.810324306,#NC#NC#NC#NC#NC#NC#NC#NC
4.910536752,#NC#NC#NC#NC#NC#NC#NC#NC
5.010731807,#NC#NC#NC#NC#NC#NC#NC#NC
5.110930272,#NC#NC#NC#NC#NC#NC#NC#NC
5.211128024,#NC#NC#NC#NC#NC#NC#NC#NC
5.311316514,#NC#NC#NC#NC#NC#NC#NC#NC
5.411528369,0.26904296875
5.511724125,#NC#NC#NC#NC#NC#NC#NC#NC
5.611920624,#NC#NC#NC#NC#NC#NC#NC#NC
5.712135126,#NC#NC#NC#NC#NC#NC#NC#NC
5.812544115,#NC#NC#NC#NC#NC#NC#NC#NC
5.913122401,#NC#NC#NC#NC#NC#NC#NC#NC
6.013322752,#NC#NC#NC#NC#NC#NC#NC#NC
