timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
0.200484603,#NC#NC#NC#NC#NC#NC#NC#NC
0.300735044,#NC#NC#NC#NC#NC#NC#NC#NC
0.401029810,#NC#NC#NC#NC#NC#NC#NC#NC
0.501316829,#NC#NC#NC#NC#NC#NC#NC#NC
0.601590443,#NC#NC#NC#NC#NC#NC#NC#NC
0.701883711,#NC#NC#NC#NC#NC#NC#NC#NC
0.802142017,#NC#NC#NC#NC#NC#NC#NC#NC
0.902391917,#NC#NC#NC#NC#NC#NC#NC#NC
1.002577946,#NC#NC#NC#NC#NC#NC#NC#NC
1.102759020,#NC#NC#NC#NC#NC#NC#NC#NC
1.203026702,#NC#NC#NC#NC#NC#NC#NC#NC
1.303208292,#NC#NC#NC#NC#NC#NC#NC#NC
1.403385436,#NC#NC#NC#NC#NC#NC#NC#NC
1.503562816,#NC#NC#NC#NC#NC#NC#NC#NC
1.603748356,#NC#NC#NC#NC#NC#NC#NC#NC
1.703927050,#NC#NC#NC#NC#NC#NC#NC#NC
1.804136771,#NC#NC#NC#NC#NC#NC#NC#NC
1.904363100,#NC#NC#NC#NC#NC#NC#NC#NC
2.004554863,#NC#NC#NC#NC#NC#NC#NC#NC
2.104767084,#NC#NC#NC#NC#NC#NC#NC#NC
2.204962898,#NC#NC#NC#NC#NC#NC#NC#NC
2.305188511,0.140441894531
2.405377474,#NC#NC#NC#NC#NC#NC#NC#NC
2.505567715,#NC#NC#NC#NC#NC#NC#NC#NC
2.605763840,#NC#NC#NC#NC#NC#NC#NC#NC
2.705953941,#NC#NC#NC#NC#NC#NC#NC#NC
2.806170144,#NC#NC#NC#NC#NC#NC#NC#NC
2.906389749,#NC#NC#NC#NC#NC#NC#NC#NC
3.006592672,#NC#NC#NC#NC#NC#NC#NC#NC
3.106784200,#NC#NC#NC#NC#NC#NC#NC#NC
3.206993908,#NC#NC#NC#NC#NC#NC#NC#NC
3.307223699,#NC#NC#NC#NC#NC#NC#NC#NC
3.407418785,#NC#NC#NC#NC#NC#NC#NC#NC
3.507613846,#NC#NC#NC#NC#NC#NC#NC#NC
3.607814928,#NC#NC#NC#NC#NC#NC#NC#NC
3.708009451,#NC#NC#NC#NC#NC#NC#NC#NC
3.808231003,#NC#NC#NC#NC#NC#NC#NC#NC
3.908437726,#NC#NC#NC#NC#NC#NC#NC#NC
4.008622565,#NC#NC#NC#NC#NC#NC#NC#NC
4.108837116,#NC#NC#NC#NC#NC#NC#NC#NC
4.209028358,#NC#NC#NC#NC#NC#NC#NC#NC
4.309232178,#NC#NC#NC#NC#NC#NC#NC#NC
4.409433547,#NC#NC#NC#NC#NC#NC#NC#NC
4.509628593,0.177978515625
4.609813253,#NC#NC#NC#NC#NC#NC#NC#NC
4.710004335,#NC#NC#NC#NC#NC#NC#NC#NC
4.810215251,#NC#NC#NC#NC#NC#NC#NC#NC
4.910425993,#NC#NC#NC#NC#NC#NC#NC#NC
5.010623861,#NC#NC#NC#NC#NC#NC#NC#NC
5.110813467,#NC#NC#NC#NC#NC#NC#NC#NC
5.211034610,#NC#NC#NC#NC#NC#NC#NC#NC
5.311256002,#NC#NC#NC#NC#NC#NC#NC#NC
5.411445997,#NC#NC#NC#NC#NC#NC#NC#NC
5.511634572,#NC#NC#NC#NC#NC#NC#NC#NC
5.611823114,#NC#NC#NC#NC#NC#NC#NC#NC
5.712012945,#NC#NC#NC#NC#NC#NC#NC#NC
5.812225889,#NC#NC#NC#NC#NC#NC#NC#NC
5.912820770,#NC#NC#NC#NC#NC#NC#NC#NC
6.013030281,#NC#NC#NC#NC#NC#NC#NC#NC
6.113242711,#NC#NC#NC#NC#NC#NC#NC#NC
6.213451264,#NC#NC#NC#NC#NC#NC#NC#NC
6.313650305,#NC#NC#NC#NC#NC#NC#NC#NC
6.413852661,#NC#NC#NC#NC#NC#NC#NC#NC
6.514065811,#NC#NC#NC#NC#NC#NC#NC#NC
6.614286532,0.132934570312
6.714515985,#NC#NC#NC#NC#NC#NC#NC#NC
6.814741992,#NC#NC#NC#NC#NC#NC#NC#NC
6.915033526,#NC#NC#NC#NC#NC#NC#NC#NC
7.015289776,#NC#NC#NC#NC#NC#NC#NC#NC
7.115492404,#NC#NC#NC#NC#NC#NC#NC#NC
7.215693032,#NC#NC#NC#NC#NC#NC#NC#NC
7.315903919,#NC#NC#NC#NC#NC#NC#NC#NC
7.416116357,#NC#NC#NC#NC#NC#NC#NC#NC
7.516328363,#NC#NC#NC#NC#NC#NC#NC#NC
7.616532783,#NC#NC#NC#NC#NC#NC#NC#NC
7.716764583,#NC#NC#NC#NC#NC#NC#NC#NC
7.817004411,#NC#NC#NC#NC#NC#NC#NC#NC
7.917239421,#NC#NC#NC#NC#NC#NC#NC#NC
8.017443680,#NC#NC#NC#NC#NC#NC#NC#NC
