timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
2.004873800,0.161315917969
3.908658055,0.13427734375
5.712257871,0.255432128906
7.616282129,0.0808715820312
9.520747457,0.133361816406
11.324515714,0.0460205078125
13.228524313,0.2841796875
15.133991608,477.89831543
17.040550877,457.530883789
18.846285632,479.881896973
20.752846355,481.932250977
22.558446568,479.425170898
24.465165143,481.847717285
26.371185240,479.687133789
28.177415387,479.168945312
30.083425978,474.441650391
31.989823860,478.987548828
33.795735523,483.945556641
35.702326687,461.90423584
37.608734224,422.620666504
39.414548188,473.807983398
41.321005018,483.143005371
43.227146155,461.241271973
45.033433073,480.0390625
46.939480419,481.518493652
48.846262928,462.625061035
50.652543322,441.781555176
52.558893098,478.176391602
54.466096696,481.684204102
56.272886823,481.662109375
58.179287599,482.182434082
60.087599753,451.66192627
61.894400181,477.071899414
63.801486856,477.89855957
65.708555607,478.983093262
67.514713625,480.557128906
69.421832502,442.07208252
71.328907972,444.792541504
73.135024110,458.688842773
75.041608074,452.174377441
76.847553299,480.731750488
78.758398123,480.305664062
80.665533851,476.040222168
82.471601102,479.328735352
84.378694847,444.970092773
86.285809129,432.410339355
88.092555150,480.652893066
89.999028502,483.217468262
91.906135782,483.110717773
93.712737950,466.942871094
95.618970513,479.733337402
97.525825100,479.920288086
99.332546272,481.174560547
101.239025602,429.880249023
103.146389121,480.503112793
105.053561625,0.1533203125
106.860657191,0.0430297851562
