timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
2.105031450,0.0899658203125
4.109018345,0.0552978515625
6.213461251,0.167907714844
8.218769781,0.0948486328125
10.222954349,0.143432617188
12.227232332,0.194152832031
14.231524788,651.233520508
16.235892085,649.89074707
18.240407685,639.814147949
20.244961772,639.939331055
22.249349999,653.155700684
24.253766726,653.487487793
26.258182778,653.423095703
28.262715099,653.159851074
30.267058658,653.233520508
32.271493166,653.449584961
34.275980348,653.394714355
36.280406212,639.885437012
38.284927632,653.386169434
40.289393787,653.258239746
42.293770229,653.247436523
44.298218643,653.319763184
46.303251054,653.377563477
48.307765443,653.381530762
50.312120375,653.255981445
52.317188786,657.539489746
54.321549307,653.386474609
56.325981158,653.343566895
58.330446806,653.342041016
60.334876815,653.243591309
62.439486557,650.628540039
64.443938880,653.37878418
66.448446847,653.569213867
68.454271100,653.263305664
70.458640857,651.458374023
72.463062839,653.387268066
74.467479389,639.170288086
76.472406907,651.296264648
78.476738989,653.322753906
80.481140339,653.72668457
82.485569105,653.073608398
84.489984883,653.30645752
86.494116092,639.59375
88.498435927,653.411437988
90.502847626,653.475891113
92.507266517,653.36895752
94.511720854,653.35736084
96.516152419,653.178344727
98.520681306,652.192993164
100.525138650,653.665100098
102.529606528,653.374145508
104.534228931,0.0444946289062
106.542818945,0.155639648438
