timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
0.200486002,#NC#NC#NC#NC#NC#NC#NC#NC
0.300715909,#NC#NC#NC#NC#NC#NC#NC#NC
0.400940715,#NC#NC#NC#NC#NC#NC#NC#NC
0.501195376,#NC#NC#NC#NC#NC#NC#NC#NC
0.601463454,#NC#NC#NC#NC#NC#NC#NC#NC
0.702318470,#NC#NC#NC#NC#NC#NC#NC#NC
0.802550669,#NC#NC#NC#NC#NC#NC#NC#NC
0.902765994,#NC#NC#NC#NC#NC#NC#NC#NC
1.002953162,#NC#NC#NC#NC#NC#NC#NC#NC
1.103139958,#NC#NC#NC#NC#NC#NC#NC#NC
1.203344909,#NC#NC#NC#NC#NC#NC#NC#NC
1.303513032,#NC#NC#NC#NC#NC#NC#NC#NC
1.403691606,#NC#NC#NC#NC#NC#NC#NC#NC
1.503860171,#NC#NC#NC#NC#NC#NC#NC#NC
1.604037224,#NC#NC#NC#NC#NC#NC#NC#NC
1.704222316,#NC#NC#NC#NC#NC#NC#NC#NC
1.804431873,#NC#NC#NC#NC#NC#NC#NC#NC
1.904621066,#NC#NC#NC#NC#NC#NC#NC#NC
2.004793152,#NC#NC#NC#NC#NC#NC#NC#NC
2.104976636,#NC#NC#NC#NC#NC#NC#NC#NC
2.205159679,#NC#NC#NC#NC#NC#NC#NC#NC
2.305328041,#NC#NC#NC#NC#NC#NC#NC#NC
2.405508364,#NC#NC#NC#NC#NC#NC#NC#NC
2.505724209,#NC#NC#NC#NC#NC#NC#NC#NC
2.605893920,#NC#NC#NC#NC#NC#NC#NC#NC
2.706066268,#NC#NC#NC#NC#NC#NC#NC#NC
2.806284222,#NC#NC#NC#NC#NC#NC#NC#NC
2.906497021,0.0928344726562
3.006676530,#NC#NC#NC#NC#NC#NC#NC#NC
3.106865706,#NC#NC#NC#NC#NC#NC#NC#NC
3.207053274,#NC#NC#NC#NC#NC#NC#NC#NC
3.307236533,#NC#NC#NC#NC#NC#NC#NC#NC
3.407429520,#NC#NC#NC#NC#NC#NC#NC#NC
3.507608328,#NC#NC#NC#NC#NC#NC#NC#NC
3.607782730,#NC#NC#NC#NC#NC#NC#NC#NC
3.707957018,#NC#NC#NC#NC#NC#NC#NC#NC
3.808176012,#NC#NC#NC#NC#NC#NC#NC#NC
3.908389578,#NC#NC#NC#NC#NC#NC#NC#NC
4.008582577,#NC#NC#NC#NC#NC#NC#NC#NC
4.108777646,#NC#NC#NC#NC#NC#NC#NC#NC
4.208985395,#NC#NC#NC#NC#NC#NC#NC#NC
4.309183191,#NC#NC#NC#NC#NC#NC#NC#NC
4.409387936,#NC#NC#NC#NC#NC#NC#NC#NC
4.509801878,#NC#NC#NC#NC#NC#NC#NC#NC
4.609998002,#NC#NC#NC#NC#NC#NC#NC#NC
4.710192823,#NC#NC#NC#NC#NC#NC#NC#NC
4.810425419,#NC#NC#NC#NC#NC#NC#NC#NC
4.910629026,#NC#NC#NC#NC#NC#NC#NC#NC
5.010816268,#NC#NC#NC#NC#NC#NC#NC#NC
5.110999560,#NC#NC#NC#NC#NC#NC#NC#NC
5.211183958,#NC#NC#NC#NC#NC#NC#NC#NC
5.311369125,#NC#NC#NC#NC#NC#NC#NC#NC
5.411551270,#NC#NC#NC#NC#NC#NC#NC#NC
5.511733836,#NC#NC#NC#NC#NC#NC#NC#NC
5.611918814,#NC#NC#NC#NC#NC#NC#NC#NC
5.712111579,0.161010742188
5.812315603,#NC#NC#NC#NC#NC#NC#NC#NC
5.912522453,#NC#NC#NC#NC#NC#NC#NC#NC
6.012714910,#NC#NC#NC#NC#NC#NC#NC#NC
6.112908558,#NC#NC#NC#NC#NC#NC#NC#NC
6.213099417,#NC#NC#NC#NC#NC#NC#NC#NC
6.313279685,#NC#NC#NC#NC#NC#NC#NC#NC
6.413466558,#NC#NC#NC#NC#NC#NC#NC#NC
6.513777396,#NC#NC#NC#NC#NC#NC#NC#NC
6.614052047,#NC#NC#NC#NC#NC#NC#NC#NC
6.714236937,#NC#NC#NC#NC#NC#NC#NC#NC
6.814435639,#NC#NC#NC#NC#NC#NC#NC#NC
6.915039475,#NC#NC#NC#NC#NC#NC#NC#NC
