timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
2.605428070,0.122375488281
5.109533737,0.201843261719
7.614154824,0.0863647460938
10.119388625,0.0662841796875
12.624839998,649.633911133
15.130305128,649.918945312
17.635984029,650.114868164
20.141512350,650.062988281
22.647158081,650.139892578
25.152850784,649.993469238
27.658304614,649.731567383
30.163986583,650.379272461
32.669444044,649.897155762
35.174947237,649.962646484
37.680631058,650.328369141
40.186136573,649.951965332
42.691748155,650.26739502
45.197287288,649.968688965
47.702953891,649.705505371
50.208633781,649.8359375
52.714089422,650.143554688
55.219743867,650.395446777
57.725228873,649.789306641
60.230715004,650.109069824
62.736406614,650.020751953
65.241923727,649.769226074
67.747395186,650.020996094
70.253062395,649.930053711
72.758520984,650.013122559
75.264199467,650.661987305
77.769655849,650.238220215
80.275399603,650.135681152
82.781070832,649.801513672
85.286727223,649.869812012
87.792424618,649.763916016
90.297873849,649.886657715
92.803393984,650.148864746
95.309051069,650.227783203
97.814513721,650.010681152
100.320189818,650.56262207
102.828604913,0.150146484375
