timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
0.200439636,#NC#NC#NC#NC#NC#NC#NC#NC
0.300695821,#NC#NC#NC#NC#NC#NC#NC#NC
0.401073311,#NC#NC#NC#NC#NC#NC#NC#NC
0.501889053,#NC#NC#NC#NC#NC#NC#NC#NC
0.602161534,#NC#NC#NC#NC#NC#NC#NC#NC
0.702410863,#NC#NC#NC#NC#NC#NC#NC#NC
0.802660234,#NC#NC#NC#NC#NC#NC#NC#NC
0.902900241,#NC#NC#NC#NC#NC#NC#NC#NC
1.003086331,#NC#NC#NC#NC#NC#NC#NC#NC
1.103267224,#NC#NC#NC#NC#NC#NC#NC#NC
1.203435994,#NC#NC#NC#NC#NC#NC#NC#NC
1.303603835,#NC#NC#NC#NC#NC#NC#NC#NC
1.403774912,#NC#NC#NC#NC#NC#NC#NC#NC
1.503941484,#NC#NC#NC#NC#NC#NC#NC#NC
1.604127103,#NC#NC#NC#NC#NC#NC#NC#NC
1.704321141,#NC#NC#NC#NC#NC#NC#NC#NC
1.804503695,#NC#NC#NC#NC#NC#NC#NC#NC
1.904689672,#NC#NC#NC#NC#NC#NC#NC#NC
2.004872581,#NC#NC#NC#NC#NC#NC#NC#NC
2.105061593,#NC#NC#NC#NC#NC#NC#NC#NC
2.205255193,0.0518188476562
2.305441905,#NC#NC#NC#NC#NC#NC#NC#NC
2.405625518,#NC#NC#NC#NC#NC#NC#NC#NC
2.505814698,#NC#NC#NC#NC#NC#NC#NC#NC
2.605998351,#NC#NC#NC#NC#NC#NC#NC#NC
2.706196908,#NC#NC#NC#NC#NC#NC#NC#NC
2.806374541,#NC#NC#NC#NC#NC#NC#NC#NC
2.906549918,#NC#NC#NC#NC#NC#NC#NC#NC
3.006723336,#NC#NC#NC#NC#NC#NC#NC#NC
3.106895072,#NC#NC#NC#NC#NC#NC#NC#NC
3.207067303,#NC#NC#NC#NC#NC#NC#NC#NC
3.307282970,#NC#NC#NC#NC#NC#NC#NC#NC
3.407469635,#NC#NC#NC#NC#NC#NC#NC#NC
3.507641860,#NC#NC#NC#NC#NC#NC#NC#NC
3.607815933,#NC#NC#NC#NC#NC#NC#NC#NC
3.708001027,#NC#NC#NC#NC#NC#NC#NC#NC
3.808196467,#NC#NC#NC#NC#NC#NC#NC#NC
