timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
3.006910061,0.0887451171875
5.913677793,0.459533691406
8.719846186,647.690002441
11.626851605,647.502319336
14.433523901,647.873840332
17.340170159,647.338989258
20.146877049,647.296020508
23.053755917,648.321105957
25.960377365,647.005187988
28.767069038,647.860412598
31.673976021,647.283203125
34.480401771,647.298217773
37.387282557,647.470947266
40.194212372,648.137207031
43.100811705,648.059326172
46.007729016,617.689147949
48.814430641,618.275695801
51.721292056,647.6328125
54.527742511,647.551330566
57.434634614,647.58581543
60.241305301,618.183654785
63.147957165,647.549926758
66.054853210,647.572692871
68.861549528,648.250061035
71.768173071,647.521057129
74.574856374,647.523254395
77.481775216,648.752624512
80.288173855,647.744934082
83.195078084,647.297790527
86.101983317,647.86730957
88.908392849,647.530578613
91.815294988,647.636230469
94.621988293,637.429321289
97.528614847,647.30090332
100.339103825,0.215270996094
