timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
0.200552138,#NC#NC#NC#NC#NC#NC#NC#NC
0.300810996,#NC#NC#NC#NC#NC#NC#NC#NC
0.401036846,#NC#NC#NC#NC#NC#NC#NC#NC
0.501309138,#NC#NC#NC#NC#NC#NC#NC#NC
0.601575739,#NC#NC#NC#NC#NC#NC#NC#NC
0.701814697,#NC#NC#NC#NC#NC#NC#NC#NC
0.802036290,#NC#NC#NC#NC#NC#NC#NC#NC
0.902267732,#NC#NC#NC#NC#NC#NC#NC#NC
1.002459021,#NC#NC#NC#NC#NC#NC#NC#NC
1.102642057,#NC#NC#NC#NC#NC#NC#NC#NC
1.202823970,#NC#NC#NC#NC#NC#NC#NC#NC
1.303006253,#NC#NC#NC#NC#NC#NC#NC#NC
1.403184866,#NC#NC#NC#NC#NC#NC#NC#NC
1.503363596,#NC#NC#NC#NC#NC#NC#NC#NC
1.603530924,#NC#NC#NC#NC#NC#NC#NC#NC
1.703720258,#NC#NC#NC#NC#NC#NC#NC#NC
1.803913331,#NC#NC#NC#NC#NC#NC#NC#NC
1.904095288,#NC#NC#NC#NC#NC#NC#NC#NC
2.004269145,#NC#NC#NC#NC#NC#NC#NC#NC
2.104448851,0.204162597656
2.204615939,#NC#NC#NC#NC#NC#NC#NC#NC
2.304783773,#NC#NC#NC#NC#NC#NC#NC#NC
2.404950393,#NC#NC#NC#NC#NC#NC#NC#NC
2.505131997,#NC#NC#NC#NC#NC#NC#NC#NC
2.605298689,#NC#NC#NC#NC#NC#NC#NC#NC
2.705521865,#NC#NC#NC#NC#NC#NC#NC#NC
2.805694661,#NC#NC#NC#NC#NC#NC#NC#NC
2.905886087,#NC#NC#NC#NC#NC#NC#NC#NC
3.006067428,#NC#NC#NC#NC#NC#NC#NC#NC
3.106246207,#NC#NC#NC#NC#NC#NC#NC#NC
3.206435784,#NC#NC#NC#NC#NC#NC#NC#NC
3.306618236,#NC#NC#NC#NC#NC#NC#NC#NC
3.406800372,#NC#NC#NC#NC#NC#NC#NC#NC
3.506990873,#NC#NC#NC#NC#NC#NC#NC#NC
3.607176640,#NC#NC#NC#NC#NC#NC#NC#NC
3.707362283,#NC#NC#NC#NC#NC#NC#NC#NC
3.807541155,#NC#NC#NC#NC#NC#NC#NC#NC
3.907736270,#NC#NC#NC#NC#NC#NC#NC#NC
4.007918931,#NC#NC#NC#NC#NC#NC#NC#NC
4.108119058,0.585510253906
4.208301067,#NC#NC#NC#NC#NC#NC#NC#NC
4.308495104,#NC#NC#NC#NC#NC#NC#NC#NC
4.408674992,#NC#NC#NC#NC#NC#NC#NC#NC
4.508866897,#NC#NC#NC#NC#NC#NC#NC#NC
4.609057534,#NC#NC#NC#NC#NC#NC#NC#NC
4.709237058,#NC#NC#NC#NC#NC#NC#NC#NC
4.809435287,#NC#NC#NC#NC#NC#NC#NC#NC
4.909640265,#NC#NC#NC#NC#NC#NC#NC#NC
5.009850840,#NC#NC#NC#NC#NC#NC#NC#NC
5.110035373,#NC#NC#NC#NC#NC#NC#NC#NC
5.210230782,#NC#NC#NC#NC#NC#NC#NC#NC
5.310426511,#NC#NC#NC#NC#NC#NC#NC#NC
5.410620877,#NC#NC#NC#NC#NC#NC#NC#NC
5.510824017,#NC#NC#NC#NC#NC#NC#NC#NC
5.611020007,#NC#NC#NC#NC#NC#NC#NC#NC
5.711312717,#NC#NC#NC#NC#NC#NC#NC#NC
5.811540228,#NC#NC#NC#NC#NC#NC#NC#NC
5.912042015,#NC#NC#NC#NC#NC#NC#NC#NC
6.012241587,#NC#NC#NC#NC#NC#NC#NC#NC
6.112454213,0.0980224609375
6.212647462,#NC#NC#NC#NC#NC#NC#NC#NC
6.312841770,#NC#NC#NC#NC#NC#NC#NC#NC
6.413033914,#NC#NC#NC#NC#NC#NC#NC#NC
6.513226817,#NC#NC#NC#NC#NC#NC#NC#NC
6.613418290,#NC#NC#NC#NC#NC#NC#NC#NC
6.713611400,#NC#NC#NC#NC#NC#NC#NC#NC
