timestamp,iMC0.MEM_BW_TOTAL,iMC1.MEM_BW_TOTAL,iMC2.MEM_BW_TOTAL
2.000263373,1055.3392334,1058.08990479,4272.52386475
3.000400731,0.712280273438,0.718566894531,14.7185058594
4.000533655,0.666442871094,0.543029785156,14.4344482422
5.000637678,0.345947265625,0.200927734375,13.8604736328
6.000772745,0.459045410156,0.626953125,14.22265625
7.000910010,0.264465332031,0.208557128906,13.67578125
8.001045550,0.4921875,0.319213867188,14.1912841797
9.001184835,0.194580078125,0.211059570312,13.4879150391
10.001808081,0.406982421875,0.428527832031,13.8340454102
11.001936074,1.67846679688,1.61358642578,16.5941162109
12.002074251,87.5003051758,87.3107910156,844.433654785
13.002207620,512.411560059,512.525512695,5048.87371826
14.002341752,511.671081543,513.114868164,5054.27453613
15.002477971,512.318237305,512.123474121,5116.82635498
16.002611156,506.854248047,507.719726562,5087.04315186
17.002744979,506.797668457,506.944702148,5089.36627197
18.002880447,520.730163574,521.901184082,5071.90759277
19.003014641,510.339782715,509.715576172,5034.17590332
20.003176894,509.535217285,509.162963867,5023.79205322
21.003310450,498.82232666,498.433776855,5040.12200928
22.003442538,507.878540039,508.067565918,5095.62915039
23.003576211,509.578674316,509.043945312,5087.79663086
24.003707520,503.326293945,503.534057617,5096.02062988
25.003839764,512.515075684,512.204772949,5059.3215332
26.003972828,508.093811035,508.014770508,5033.39404297
27.004105839,510.157531738,510.363220215,5043.88775635
28.004240296,507.899230957,507.345336914,4994.23449707
29.004377335,494.739440918,495.179504395,5014.59844971
30.004519401,503.340942383,504.101745605,4989.88354492
31.004652495,506.046020508,506.030883789,4993.98492432
32.004786207,494.544677734,496.221679688,4889.41546631
33.004918935,507.219421387,507.587402344,5024.18164062
34.005050992,507.102478027,507.383117676,5069.06512451
35.005185233,511.999816895,513.210571289,5079.0748291
36.005318901,497.887023926,498.527160645,5077.21362305
37.005451022,506.641174316,507.243713379,5080.22467041
38.005582888,504.838256836,503.812011719,5058.79370117
39.005683577,499.899841309,500.272338867,5098.8081665
40.005814034,517.051086426,515.498535156,5058.22558594
41.005944202,503.125183105,502.544372559,5023.24176025
42.006081037,501.692199707,502.089294434,5004.21124268
43.006219511,501.637817383,501.86126709,5030.81689453
44.006356551,498.429992676,497.775817871,4996.11114502
45.006491928,510.658874512,511.098754883,5086.61834717
46.006623530,505.654418945,506.393798828,5093.83734131
47.006755168,505.391967773,505.575866699,5116.78363037
48.006888889,509.237548828,510.311950684,5096.37005615
49.007019481,496.681030273,497.08190918,5065.64587402
50.007164962,503.319213867,503.694519043,5077.04632568
51.007300947,513.974487305,513.64440918,5077.36364746
52.007434660,490.779663086,491.47076416,5068.97027588
53.007570842,510.198242188,509.680236816,5039.79296875
54.007706678,506.396240234,505.661071777,5056.2376709
55.007841051,511.948669434,511.714477539,5065.12188721
56.007973808,508.215759277,507.037719727,5044.10595703
57.008108533,506.651306152,504.507629395,5006.32507324
58.008241674,503.740966797,503.907165527,5049.81787109
59.008375506,497.190063477,496.423339844,5070.18359375
60.008509782,514.547973633,516.272644043,5061.97283936
61.008641465,508.99407959,508.794555664,5093.80444336
62.008774202,513.002380371,510.593444824,5094.99023438
63.008910753,506.184020996,505.691833496,5042.84594727
64.009044302,510.603088379,510.940673828,5077.65631104
65.009178355,508.671691895,507.820556641,5069.9397583
66.009311857,494.790039062,494.866088867,5010.93609619
67.009443379,492.162719727,493.469238281,5058.62402344
68.009576643,501.436157227,501.31842041,5071.17773438
69.009684495,509.930541992,509.397521973,5083.58978271
70.009816595,509.234619141,509.663879395,5078.87268066
71.009990440,497.367370605,496.57824707,5053.04846191
72.010159714,461.49609375,462.33013916,4711.51092529
73.010414488,27.9000244141,27.9811401367,137.356994629
73.010414488,2.82873535156,2.99517822266,17.2362670898
