timestamp,CBO.LLC_DDIO_MEM_TOTAL_BYTES
0.701838735,0.165100097656
1.302992743,0.161987304688
1.904131700,0.119262695312
2.405060113,0.189514160156
3.006260967,0.159057617188
3.607422524,0.151306152344
4.208704671,0.169677734375
4.709694619,0.064208984375
5.310887228,0.175720214844
5.912437386,0.235107421875
6.513645043,0.174255371094
7.014726171,0.169799804688
7.615933799,0.12841796875
8.217232833,0.169677734375
8.818459748,0.183410644531
9.319490835,0.175842285156
9.920839292,33.1751098633
10.522738693,35.8040771484
11.124549823,35.7401123047
11.626042518,34.9750976562
12.227932473,35.6797485352
12.829690947,34.8252563477
13.431652972,35.247253418
13.933116431,35.2411499023
14.535052442,35.8598022461
15.136839202,35.3607177734
15.738746448,35.4145507812
16.240247411,35.5277099609
16.842006913,34.9472045898
17.443920259,35.7560424805
18.045705192,35.8742675781
18.547269367,35.6834106445
19.149015952,35.9368896484
19.750772256,35.7357788086
20.352511851,35.6303100586
20.853977450,35.7632446289
21.455842169,35.567199707
22.057556820,35.8501586914
22.559206426,16.9152832031
23.160998023,35.7153930664
23.762736166,35.8024902344
24.364508081,35.6885375977
24.865992929,35.7111816406
25.467852053,34.7161254883
26.069557347,35.7064208984
26.671322000,35.7845458984
27.172735505,35.752746582
27.774655937,35.8071289062
28.376462359,35.6135864258
28.978441788,33.4514770508
29.479865284,35.9287109375
30.081601439,35.6978759766
30.683372054,35.6881713867
31.285140076,35.8946533203
31.786689983,35.8088378906
32.388456567,36.0073852539
32.990201624,33.9259643555
33.591924525,35.8516845703
34.093439018,35.6146850586
34.695320713,35.7333984375
35.297085146,36.1812744141
35.898957926,34.8927001953
36.400416191,35.7958374023
37.002139574,35.9088745117
37.603888558,34.7216186523
38.205653660,35.6116333008
38.707270775,35.0244750977
39.308984673,35.8257446289
39.910753435,35.6763305664
40.512533567,35.602722168
41.013976799,35.0588989258
41.615819105,35.8512573242
42.217560909,35.8024291992
42.719063199,35.5393066406
43.320847878,36.1157836914
43.922674964,35.6053466797
44.524446843,35.5573730469
45.025980212,35.7268066406
45.627874299,35.8864746094
46.229565355,35.7633666992
46.831305788,35.5007324219
47.332805433,35.8466186523
47.934741840,35.7537841797
48.536510371,35.8894042969
49.138437527,35.5421142578
49.639914006,35.6469116211
50.241639655,35.6214599609
50.843398845,36.3872070312
51.445135274,35.7805175781
51.946627865,35.7912597656
52.548386695,35.596862793
53.150096263,35.6758422852
53.751876972,35.52734375
54.253310706,35.5243530273
54.855050234,35.2003173828
55.456767728,35.1533203125
56.058663020,35.4906616211
56.560123691,35.57421875
57.161826002,35.5085449219
57.763624342,35.6868896484
58.365373054,36.0022583008
58.866990906,35.7167358398
59.468744143,35.4650268555
60.070483744,33.0767822266
60.672392736,35.5670776367
61.173807245,35.6976318359
61.775563742,35.5629882812
62.377302095,35.6657104492
63.480602584,35.5422363281
64.082351459,35.6579589844
64.684230215,35.7911376953
65.185691449,35.5025634766
65.787548875,35.7224731445
66.389303945,33.5168457031
66.991052636,35.7454833984
67.492519977,35.5529785156
68.094202659,35.6820068359
68.696022270,34.3295898438
69.297756039,35.8853149414
69.799453022,34.844543457
70.401179771,30.6354980469
71.003020933,35.7713012695
71.604763322,35.4526977539
72.106288654,35.7691040039
72.708110489,35.6075439453
73.309838576,35.7223510742
73.911604320,35.7883911133
74.413039346,34.6060180664
75.014767213,35.7509155273
75.616532388,34.7188720703
76.218349078,36.0786132812
76.719857486,34.9235839844
77.321579780,33.7786254883
77.923473222,35.5751342773
78.525208411,35.6502685547
79.026745231,35.8140869141
79.628494975,35.7544555664
80.230422844,35.7634277344
80.832235991,35.6979370117
81.333676664,35.7982177734
81.935538883,35.7249755859
82.537263355,35.3841552734
83.640566199,35.6071777344
84.242433004,35.7689819336
84.844196268,35.9152832031
85.345668858,35.7614746094
85.947615857,35.7425537109
86.549371665,33.3638305664
87.151107772,35.8990478516
87.652668408,32.5744628906
88.254443596,32.6699829102
88.856195597,35.9893188477
89.457917715,35.6544799805
89.959397841,35.8623657227
90.561118087,35.7763061523
91.162961056,35.6187744141
91.764711052,35.7909545898
92.266137594,35.635559082
92.868176695,35.6497802734
93.469881383,35.7585449219
94.071625372,35.7196044922
94.573082296,35.6818237305
95.174979070,35.7294311523
95.776727687,34.8554077148
96.378444301,34.8436889648
96.879889390,35.6632080078
97.481624234,35.6593017578
98.083550137,35.8720092773
98.685307498,35.616027832
99.186760063,35.8419799805
99.788762895,35.9216918945
100.391355798,0.311828613281
100.993174559,0.129821777344
101.495086571,0.241516113281
102.097213309,0.227172851562
102.599062371,0.127014160156
