timestamp,CBO.LLC_DDIO_MEM_TOTAL_BYTES
1.202824548,0.0488891601562
2.204639190,0.158874511719
3.306632599,0.184997558594
4.308447209,0.262878417969
5.410542817,0.140563964844
6.412446021,0.146667480469
7.514535568,0.143615722656
8.516552376,0.15283203125
9.619191510,0.0489501953125
10.621340836,0.211059570312
11.623450743,0.0485229492188
12.725868320,0.0519409179688
13.727965452,0.38525390625
14.830393779,602.205871582
15.832534765,601.91204834
16.934904612,602.16809082
17.937032897,601.588806152
19.039388966,602.767089844
20.041576079,602.429992676
21.143917731,602.257629395
22.146468137,602.231262207
24.251091392,601.887268066
25.253242762,602.171691895
26.355629038,602.255432129
27.357781708,602.009765625
28.460169908,602.022155762
29.462293995,602.10925293
30.564687951,602.532897949
31.567246174,602.346435547
32.669623000,601.975524902
33.671802576,602.247680664
34.774199304,601.942321777
35.776364472,601.979797363
36.778526556,602.269226074
37.880905618,602.192260742
38.883062642,602.372924805
39.985429073,601.894226074
40.987585119,602.136779785
42.089952541,601.92590332
43.092109191,602.287658691
44.194480227,602.264770508
45.196674662,602.243225098
46.299066265,602.855834961
47.301219054,602.155334473
48.303407883,601.743103027
49.405778088,602.042602539
50.407919368,602.214355469
51.510273694,602.064208984
52.512403768,602.040344238
53.614770496,601.907226562
54.616946911,601.821044922
55.719298012,602.226501465
56.721487284,602.102844238
57.823836643,602.435852051
58.826065511,601.891174316
59.928556414,602.083557129
60.930704270,602.265686035
61.932856099,602.655578613
63.035224499,602.492004395
64.037357809,602.01953125
65.139699561,602.309509277
66.143366457,602.311340332
67.245735262,602.040588379
68.247884875,602.29309082
69.350237281,602.039672852
70.352404905,602.108825684
71.454788228,602.361938477
72.456932175,602.262145996
73.459084283,602.159057617
74.561456035,602.652526855
75.563602224,602.263671875
76.665986202,602.248352051
77.668137839,602.229675293
78.770495575,602.071899414
79.772688228,602.42779541
80.875036337,602.31640625
81.877187781,602.454956055
82.979567517,602.463806152
83.981735293,602.221984863
84.983881808,601.875061035
86.086277815,602.28692627
87.088449935,602.200439453
88.190817832,602.23840332
89.193004070,602.598022461
90.295692532,602.324523926
91.297855896,601.998840332
92.400219389,601.897766113
93.402387503,602.382263184
94.504766538,601.995178223
95.506912349,601.990356445
96.509075921,598.819152832
97.611479140,602.32635498
98.613632403,602.520996094
99.716004381,601.887573242
100.718173978,602.253662109
101.820533406,602.299133301
102.822695429,602.212341309
103.925215379,596.902526855
104.928264855,0.116333007812
106.032278959,0.132995605469
