timestamp,CBO.LLC_DDIO_MEM_TOTAL_BYTES
0.400859380,0.1484375
0.701674586,0.220275878906
1.002278819,0.226318359375
1.302846086,0.158935546875
1.503197666,0.135925292969
1.803761387,0.143615722656
2.104384864,0.143676757812
2.404949108,0.169738769531
2.705519650,0.154357910156
2.905918623,0.146667480469
3.206629766,0.158996582031
3.507343020,0.140686035156
3.808052633,0.177490234375
4.108871117,0.319702148438
4.309351926,0.154418945312
4.610072936,0.18212890625
4.910811866,0.13916015625
5.211527360,0.345581054688
5.512238985,0.208129882812
5.712706785,0.142272949219
6.013478928,0.188232421875
6.314223918,0.186584472656
6.614984384,0.166748046875
6.815511069,0.04931640625
7.116630022,0.692199707031
7.417256091,0.143676757812
7.717884501,0.171203613281
8.018522631,0.236999511719
8.218963977,0.166687011719
8.519592287,0.258422851562
8.820197459,0.119079589844
9.120854015,0.249267578125
9.421473950,0.220153808594
9.621885230,0.171264648438
9.922491212,0.181945800781
10.223190946,0.186584472656
10.524744512,0.146606445312
10.825367421,0.148254394531
11.025841195,0.284423828125
11.326459526,0.158996582031
11.627073154,0.158935546875
11.927700500,0.175842285156
12.228409418,628.56652832
12.428846250,623.955627441
12.729498907,624.624084473
13.030146240,622.210754395
13.330800679,622.125732422
13.631481470,622.677490234
13.831925420,622.272460938
14.132587285,622.434631348
14.433233357,620.427612305
14.733882858,620.520812988
14.934337566,620.240478516
15.235000762,621.594665527
15.535661307,621.553100586
15.836310378,620.809326172
16.136955936,619.625549316
16.337407347,619.440551758
16.638079421,619.181884766
16.938724353,619.223388672
17.239384646,618.940368652
17.540032572,620.739685059
17.740468943,618.829223633
18.041116464,619.344604492
18.341759312,618.469665527
18.642410880,619.223327637
18.943054325,618.042053223
19.143492876,619.131835938
19.444149104,618.919128418
19.744801357,618.041625977
20.045441469,618.22479248
20.346091575,618.972229004
20.546532524,618.885253906
20.847181589,618.401550293
21.147858701,618.316833496
21.448493631,618.124084473
21.749137952,620.013122559
21.949568355,618.829406738
22.250229858,618.925842285
22.550885482,618.678039551
22.851546292,619.65447998
23.152218135,618.011474609
23.352654279,618.885620117
23.653301114,617.093566895
23.953970559,618.507324219
24.254618246,618.360351562
24.455070311,615.742614746
24.755729635,618.420043945
25.056374550,618.315307617
