timestamp,iMC0.MEM_BW_TOTAL,iMC1.MEM_BW_TOTAL,iMC2.MEM_BW_TOTAL,CBO.LLC_DDIO_MEM_TOTAL_BYTES,CBO.LLC_PCIE_MEM_TOTAL_BYTES
0.200727765,114.920532227,116.224182129,127.822387695,0.192687988281,0.282043457031
0.301160770,228.463378906,229.742980957,250.044250488,0.154663085938,2.27514648438
0.401602505,250.9296875,252.237487793,271.990234375,1.89318847656,2.56652832031
0.502093128,267.886108398,269.156860352,449.385986328,0.204895019531,0.197143554688
0.602557056,9.94476318359,11.2454223633,942.595947266,0.113708496094,0.201416015625
0.703025942,1.28759765625,2.58056640625,948.367980957,0.180603027344,0.241882324219
0.803468123,1.15576171875,2.45758056641,951.908508301,0.151550292969,0.164367675781
0.903866355,78.3179931641,79.6215820312,761.800231934,0.143127441406,0.192199707031
1.004228477,27.3038330078,28.549621582,28.8854370117,0.202941894531,4.28106689453
1.104573500,0.213623046875,1.48291015625,0.555847167969,0.13330078125,0.19482421875
1.204928679,0.04345703125,1.32421875,0.299255371094,0.214904785156,0.211364746094
1.305276065,0.0401000976562,1.31280517578,0.214233398438,0.143676757812,0.182739257812
1.405623316,0.0341796875,1.30755615234,0.174377441406,0.215087890625,0.187866210938
1.505972801,0.0396118164062,1.31030273438,0.17529296875,0.182006835938,0.157104492188
1.606319906,0.0380859375,1.30853271484,0.166442871094,0.150451660156,0.18896484375
1.706672739,0.026123046875,1.29620361328,0.150268554688,0.120483398438,0.254638671875
1.807006166,0.316528320312,1.58819580078,0.663635253906,0.221069335938,0.15869140625
1.907346611,0.0283813476562,1.30218505859,0.181579589844,0.189392089844,0.152587890625
2.007692198,0.022705078125,1.29705810547,0.135681152344,0.162780761719,0.198120117188
2.108025901,0.0238647460938,1.29846191406,0.136291503906,0.149475097656,0.166931152344
2.208375877,0.021728515625,1.29638671875,0.166381835938,0.154479980469,0.259155273438
2.308715705,0.0237426757812,1.29748535156,0.143676757812,0.19140625,0.171203613281
2.409051448,0.0284423828125,1.30462646484,0.170593261719,0.185791015625,0.184875488281
2.509397555,0.0252685546875,1.29974365234,0.144470214844,0.159729003906,0.183715820312
2.609736723,0.0256958007812,1.29919433594,0.154663085938,0.142822265625,0.168884277344
2.710112444,0.0226440429688,1.294921875,0.153381347656,0.19189453125,0.200073242188
2.810513877,1.45806884766,2.74475097656,2.25384521484,0.165893554688,0.237976074219
2.910866504,2.33953857422,3.58093261719,2.90863037109,0.196899414062,0.197875976562
3.011215696,0.0918579101562,1.36303710938,0.296508789062,0.166931152344,0.182434082031
3.111576489,0.0384521484375,1.30932617188,0.144348144531,0.13525390625,0.188354492188
3.211932986,0.0553588867188,1.32299804688,0.206237792969,0.13818359375,0.261596679688
3.312285792,0.0253295898438,1.31188964844,0.138122558594,0.152954101562,0.173400878906
3.412633084,0.0341796875,1.30346679688,0.161071777344,0.19970703125,0.188110351562
3.512985222,0.0328979492188,1.30285644531,0.154296875,0.201904296875,0.178833007812
3.613344590,0.0397338867188,1.31066894531,0.160461425781,0.130859375,0.182678222656
3.713733691,0.0769653320312,1.35095214844,0.299926757812,0.165405273438,0.227478027344
3.814156869,2.84228515625,4.11364746094,3.33209228516,0.15673828125,0.208190917969
3.914526140,2.85870361328,4.13995361328,3.54986572266,0.318664550781,0.166259765625
4.014887725,0.090576171875,1.36212158203,0.273681640625,0.13525390625,0.198425292969
4.115245334,0.047119140625,1.32055664062,0.159057617188,0.158996582031,0.176086425781
4.215604031,0.0382690429688,1.31115722656,0.188049316406,0.165466308594,0.216064453125
4.315968024,0.0411376953125,1.31762695312,0.150573730469,0.146850585938,0.188598632812
4.416329361,0.036865234375,1.31182861328,0.172729492188,0.168518066406,0.1640625
4.516697467,0.0347900390625,1.30590820312,0.156433105469,0.15087890625,0.214111328125
4.617055768,0.04296875,1.31512451172,0.1748046875,0.150329589844,0.149353027344
4.717444879,0.0250244140625,1.29736328125,0.1572265625,0.182373046875,0.255249023438
4.818002693,3.0537109375,4.32464599609,3.66314697266,0.443786621094,0.215148925781
4.918532495,0.0693359375,1.33978271484,0.241943359375,0.189514160156,0.172302246094
5.019069626,0.0648193359375,1.33905029297,0.179565429688,0.144775390625,0.153442382812
5.119614323,0.59619140625,1.86560058594,1.36889648438,0.125183105469,0.181030273438
5.220148316,0.0299682617188,1.30792236328,0.165832519531,0.1201171875,0.260131835938
5.320688737,0.0328979492188,1.31585693359,0.157897949219,0.174865722656,0.177307128906
5.421220847,0.0914306640625,1.36566162109,0.405822753906,0.200378417969,0.157775878906
5.521757218,0.0252075195312,1.29870605469,0.124450683594,0.155151367188,0.176330566406
5.622303209,0.0261840820312,1.30377197266,0.146484375,0.139892578125,0.24951171875
5.722883480,0.02294921875,1.30102539062,0.144653320312,0.184875488281,0.181518554688
5.823346773,10.8392944336,12.117980957,12.7626342773,0.259887695312,0.248474121094
5.923797284,0.543273925781,1.81140136719,1.03869628906,0.21435546875,0.185424804688
6.024244218,0.0908813476562,1.3671875,0.28369140625,0.13671875,0.171875
6.124685888,0.0592651367188,1.33288574219,0.206909179688,0.17138671875,0.210632324219
6.225117199,0.05517578125,1.32952880859,0.20361328125,0.149230957031,0.148315429688
6.325563593,0.0650634765625,1.34356689453,0.201293945312,0.155883789062,0.191223144531
6.426008787,0.0542602539062,1.32928466797,0.198181152344,0.179321289062,0.182800292969
6.526448325,0.0574951171875,1.33355712891,0.216552734375,0.169189453125,0.186706542969
6.626882105,0.0625,1.33563232422,0.225769042969,0.174865722656,0.183837890625
6.727352521,0.0323486328125,1.30358886719,0.150329589844,0.13916015625,0.221313476562
6.827816599,8.35516357422,9.63568115234,9.72021484375,0.182312011719,0.263366699219
6.928266324,0.489379882812,1.76025390625,0.952697753906,0.175964355469,0.186889648438
7.028718720,0.114196777344,1.38659667969,0.333618164062,0.155883789062,0.169250488281
7.129153395,0.0636596679688,1.33917236328,0.210021972656,0.130065917969,0.235595703125
7.229590757,0.0587158203125,1.33587646484,0.209533691406,0.138610839844,0.178039550781
7.330038012,0.0596923828125,1.3310546875,0.192993164062,0.168090820312,0.153442382812
7.430474912,0.0379638671875,1.31213378906,0.184448242188,0.202880859375,0.20751953125
7.530918072,0.031494140625,1.30859375,0.146728515625,0.13427734375,0.166015625
7.631352775,0.055419921875,1.33343505859,0.217712402344,0.172912597656,0.248657226562
7.731814855,0.0913696289062,1.36596679688,0.326171875,0.169616699219,0.13525390625
7.834097629,15.6956176758,17.1415405273,91.7091064453,108.234924316,108.137634277
7.936328350,51.1996459961,53.4066162109,526.355895996,626.403015137,667.004699707
8.038269074,48.8438720703,51.0609130859,523.417175293,620.49432373,666.578735352
8.140485589,47.7364501953,49.9686279297,520.983154297,616.196289062,664.806335449
8.240958034,47.567565918,49.8186645508,521.864196777,616.90222168,666.400024414
8.341429100,46.4668579102,48.6889038086,512.82409668,605.84173584,655.308532715
8.441906489,46.2171020508,48.4406738281,512.902770996,605.364379883,655.185913086
8.542383391,46.1412353516,48.3431396484,512.538879395,604.802062988,655.113220215
8.642860803,46.1195678711,48.3178710938,512.562744141,604.972595215,655.195068359
8.743349319,46.0754394531,48.2907714844,512.17779541,604.403991699,655.297424316
8.843824682,45.9716186523,48.1876831055,512.391845703,604.523193359,655.277770996
8.944305804,45.9083862305,48.1197509766,512.285400391,604.215087891,655.093811035
9.044782964,45.926940918,48.1228027344,512.41418457,604.769714355,655.328186035
9.145258445,45.922668457,48.1065673828,512.16796875,604.246765137,655.165893555
9.245738775,45.9378662109,48.1199951172,512.119506836,604.147949219,655.150878906
9.346217631,45.9013671875,48.0936889648,512.128295898,604.271972656,655.11505127
9.446688163,45.8958129883,48.0856933594,512.188232422,604.065429688,655.317504883
9.547168181,45.2707519531,47.4420166016,503.651733398,563.979125977,655.210327148
9.647649151,45.8773803711,48.0762329102,512.137939453,604.204772949,655.198120117
9.748126286,45.7961425781,47.9888916016,512.029052734,604.007446289,655.190124512
9.848596780,45.7786254883,47.969909668,512.280822754,603.858032227,655.249816895
9.949074514,45.8189086914,48.010925293,512.16217041,603.84954834,655.024658203
10.049548823,45.9436035156,48.1381225586,512.35144043,603.779724121,655.17590332
10.150035047,45.768737793,47.9591674805,512.28515625,604.295898438,655.235412598
10.250515002,45.7396850586,47.9293212891,512.470275879,604.203369141,655.304382324
10.350986199,45.7694091797,47.9795532227,512.137817383,604.116821289,655.080078125
10.451457898,45.8187866211,48.013671875,512.070251465,603.686828613,655.129516602
10.551928227,45.7532958984,47.9449462891,512.21661377,604.142089844,655.231811523
10.652397101,45.7479858398,47.9420166016,512.093688965,603.868591309,655.030517578
10.752871811,45.7904663086,47.9903564453,512.075439453,603.904052734,655.07019043
10.853355554,45.819152832,48.0125732422,512.06072998,604.050231934,655.191589355
10.953835564,46.2166748047,48.4060668945,512.846374512,604.055297852,655.225402832
11.054313395,45.7493896484,47.9448242188,512.153503418,604.064147949,655.180603027
11.154794370,45.7979125977,47.9868774414,512.160949707,604.019226074,655.211486816
11.255265922,45.7152099609,47.9069213867,512.287109375,603.995483398,655.32043457
11.355750794,45.7818603516,47.9776611328,512.114746094,603.876220703,655.143249512
11.456219161,45.7356567383,47.9506835938,512.156433105,603.794677734,655.063598633
11.556689630,45.6756591797,47.8684692383,512.33380127,604.102661133,655.215454102
11.657161003,45.6868286133,47.881652832,512.08972168,603.720275879,655.137329102
11.757639523,45.7134399414,47.9118652344,512.108764648,603.619384766,655.165710449
11.858115434,45.7699584961,47.9680786133,511.948791504,603.858642578,655.136474609
11.958598087,45.791015625,47.9884643555,512.10369873,603.624145508,655.23638916
12.059075252,45.7222290039,47.9146728516,512.079772949,603.777770996,655.17590332
12.159560245,45.7454833984,47.9372558594,512.11907959,604.043640137,655.14251709
12.260039778,45.7102050781,47.8991699219,512.120239258,603.590332031,655.223449707
12.360514826,45.6776123047,47.8734130859,512.243408203,603.627624512,655.308959961
12.460988955,45.7808837891,47.9796142578,512.077575684,604.00201416,655.172241211
12.561467636,45.6912231445,47.8959350586,512.196350098,603.548950195,655.128051758
12.661946820,45.7774047852,47.963684082,512.171386719,604.231323242,655.255493164
12.762426950,45.716003418,47.9083862305,512.00177002,603.784179688,655.214172363
12.862902140,45.7785644531,47.9787597656,512.100646973,603.731140137,655.151367188
12.963384585,45.7991943359,47.9981079102,512.124572754,603.924560547,655.168457031
13.063857624,45.6915283203,47.8887939453,512.303527832,604.051452637,655.312072754
13.164330470,45.6633911133,47.8533935547,512.174194336,603.583679199,655.168273926
13.264803762,45.7710571289,47.950378418,512.083312988,603.552185059,655.135375977
13.365283527,45.6827392578,47.8831176758,512.10345459,603.753356934,655.292724609
13.465760263,45.7172851562,47.9117431641,512.149291992,603.570800781,655.210510254
13.566239457,45.7460327148,47.9453735352,511.924499512,603.552490234,655.111816406
13.666715659,45.7213745117,47.9157104492,512.270812988,604.004455566,655.247436523
13.767189718,45.6237182617,47.8077392578,512.324829102,603.920532227,655.228759766
13.867668454,45.7354736328,47.9346313477,512.137268066,603.758117676,655.177612305
13.968144605,45.8880615234,48.0794067383,512.454162598,603.795166016,655.114929199
14.068616084,45.7473144531,47.9375,512.1015625,603.884033203,655.230834961
14.169085841,45.793762207,47.9956665039,512.009216309,603.875854492,655.180053711
14.269565174,45.8086547852,47.9983520508,511.848388672,603.457885742,655.163330078
14.370050436,45.6600952148,47.8488769531,512.396484375,604.148681641,655.180419922
14.470532594,45.7137451172,47.9034423828,512.10748291,603.874816895,655.272399902
14.571006088,45.6997680664,47.8994140625,512.066955566,604.153259277,655.177734375
14.671471509,45.7052612305,47.9060668945,512.121398926,603.873840332,655.220703125
14.771946259,45.7634887695,47.9556884766,512.036315918,604.229187012,655.175842285
14.872419829,45.7075195312,47.904296875,511.922912598,603.713562012,655.179992676
14.972900806,45.7407836914,47.9282226562,512.127929688,603.944213867,655.127319336
15.073376513,45.6967773438,47.8963012695,512.107788086,603.689453125,655.205688477
15.173852948,45.728515625,47.9259643555,512.117492676,603.837097168,655.231872559
15.274331945,45.6957397461,47.9002685547,511.986328125,603.682067871,655.174987793
15.374808510,45.7805786133,47.9801635742,512.068481445,603.678527832,655.137695312
15.475284818,45.7689819336,47.9571533203,512.171142578,603.631347656,655.17755127
15.575757879,45.6837768555,47.885925293,512.09777832,604.056640625,655.263183594
15.676230263,45.7353515625,47.9331054688,512.02935791,603.563415527,655.14074707
15.776706776,45.6513061523,47.8515625,512.14630127,603.724914551,655.129882812
15.877176761,45.6473999023,47.8310546875,512.260314941,603.801513672,655.25592041
15.977656056,45.694152832,47.8869628906,512.114318848,603.689941406,655.071472168
16.078137004,45.6860961914,47.8752441406,512.225341797,603.894104004,655.168762207
16.178606436,45.6970214844,47.8939208984,512.139099121,603.62121582,655.196899414
16.279075034,45.7474365234,47.947265625,511.967590332,603.848266602,655.29119873
16.379563868,45.6596069336,47.8609619141,512.061767578,603.251281738,655.11151123
16.480043360,45.7208251953,47.9089355469,512.070617676,603.651733398,655.202209473
16.580516175,45.6920776367,47.8966064453,512.116027832,603.87109375,655.158203125
16.680997501,45.684387207,47.8748779297,511.95513916,603.670349121,655.174926758
16.781472517,45.6833496094,47.8762817383,512.032531738,603.93371582,655.21496582
16.881956001,45.6956176758,47.893737793,512.063110352,603.853881836,655.159790039
16.982436736,45.708984375,47.9053344727,512.10144043,603.520507812,655.302978516
17.082913436,45.7621459961,47.9580078125,511.99597168,603.810791016,655.203186035
17.183392128,45.7384033203,47.9370117188,512.18157959,603.770690918,655.140930176
17.283869831,45.6802978516,47.8804931641,512.011901855,603.706359863,655.215759277
17.384345826,45.7712402344,47.9592285156,512.350341797,604.201477051,655.222045898
17.484824849,45.6546630859,47.850402832,511.928039551,603.183166504,655.090637207
17.585293224,45.6761474609,47.8859863281,511.977355957,603.485778809,655.109313965
17.685774180,45.6082763672,47.8060302734,512.174987793,603.569885254,655.195800781
17.786252709,45.6810913086,47.8809204102,512.15020752,603.709289551,655.228759766
17.886722582,45.6884155273,47.8872680664,512.006896973,603.652893066,655.175720215
17.987194797,45.7420654297,47.9398803711,512.060791016,603.915100098,655.076538086
18.087666816,45.6748046875,47.8689575195,512.024658203,603.70501709,655.232116699
