timestamp,CBO.PCIE_DATA_BYTES
2.000335341,#NC#NC#NC#NC#NC#NC#NC#NC
3.000560782,0.030517578125
4.000768026,0.0
5.001029987,0.0
6.001295354,0.0
7.001509967,0.0
8.001732944,0.0
9.001954502,0.0
10.002198062,0.030517578125
11.002436849,0.0
12.002689391,0.0
13.003406626,0.0152587890625
14.004562471,0.007568359375
15.004804223,0.0
16.005047312,0.0
17.005299602,76.4123535156
18.005518967,#NC#NC#NC#NC#NC#NC#NC#NC
19.005749903,76.5123291016
20.005975443,75.0255126953
21.006206426,76.5118408203
22.006433912,76.6714477539
23.006666459,76.6136474609
24.006898017,76.4782714844
25.007127692,76.5909423828
26.007362387,76.3786010742
27.007598391,76.3916625977
28.007829634,76.4664306641
29.008062754,76.4514160156
30.008295141,76.4051513672
31.008527470,76.3139648438
32.008760477,76.4423217773
33.009033253,76.5782470703
34.009259321,76.3015136719
35.009471123,#NC#NC#NC#NC#NC#NC#NC#NC
36.009699188,76.5881347656
37.009934776,76.2299194336
38.010168672,76.4352416992
39.010397860,76.3444824219
40.010625514,75.9190063477
41.010854863,76.5872192383
42.011083238,74.8775024414
43.011313037,76.3408813477
44.011541292,76.5601196289
45.011776703,76.5534667969
46.012005922,76.4079589844
47.012234316,76.4211425781
48.012462346,76.6174316406
49.012690258,76.2012329102
50.012919054,76.4025268555
51.013206055,76.5803833008
52.013417977,#NC#NC#NC#NC#NC#NC#NC#NC
53.013646170,76.518371582
54.013873821,76.3659057617
55.014099878,76.4140014648
56.014327352,76.6226806641
57.014556545,76.3590087891
58.014785095,76.3865356445
59.015014286,76.2769775391
60.015248930,75.1726074219
61.015477370,76.5264892578
62.015708390,76.5209960938
63.015940332,76.2631225586
64.016171076,76.5693359375
65.016402417,76.5349731445
66.016633477,76.2352294922
67.016865238,76.5346069336
68.017077743,#NC#NC#NC#NC#NC#NC#NC#NC
69.017305430,75.9886474609
70.017533240,76.5451049805
71.017763477,75.1978149414
72.017994082,76.403503418
73.018229306,76.5826416016
74.018461633,76.4806518555
75.018693837,76.4262695312
76.019146586,75.8045654297
77.019726549,75.6196899414
78.020224781,0.0
79.020735640,0.0
79.020735640,0.0152587890625
