timestamp,CBO.PCIE_DATA_BYTES
2.000334997,#NC#NC#NC#NC#NC#NC#NC#NC
3.000524401,0.0
4.000740187,0.0
5.000961316,0.0
6.001181260,0.0
7.001407902,#NC#NC#NC#NC#NC#NC#NC#NC
8.001637969,0.0
9.002773279,0.0
10.003003600,0.0
11.003235560,0.0
12.003484568,#NC#NC#NC#NC#NC#NC#NC#NC
13.003734262,0.0
14.003984751,0.0
15.004234142,0.0
16.004484214,0.0
17.004720029,#NC#NC#NC#NC#NC#NC#NC#NC
18.004980882,53.3857421875
19.005221958,53.3981323242
20.005454795,53.3328857422
21.005686323,53.321472168
22.005898811,#NC#NC#NC#NC#NC#NC#NC#NC
23.006132528,53.3745117188
24.006363648,53.2904052734
25.006599860,53.3386230469
26.006831576,53.3901367188
27.007052021,#NC#NC#NC#NC#NC#NC#NC#NC
28.007281498,53.2826538086
29.007511834,53.4218139648
30.007743765,53.3611450195
31.007973333,53.2539672852
32.008206990,53.2946777344
33.008423846,#NC#NC#NC#NC#NC#NC#NC#NC
34.008655526,53.3148803711
35.008886853,53.2445068359
36.009119651,53.3530883789
37.009350890,53.3010864258
38.009567138,#NC#NC#NC#NC#NC#NC#NC#NC
39.009800367,53.1217041016
40.010029146,53.3123168945
41.010259912,53.3651123047
42.010486495,53.2712402344
43.010697348,#NC#NC#NC#NC#NC#NC#NC#NC
44.010926642,52.4680175781
45.011159799,53.2467041016
46.011387927,53.3673095703
47.011618805,52.5393676758
48.011835407,#NC#NC#NC#NC#NC#NC#NC#NC
49.012069855,53.379699707
50.012299778,53.3961181641
51.012527924,53.3918457031
52.012814096,53.3496704102
53.013027311,#NC#NC#NC#NC#NC#NC#NC#NC
54.013259491,53.4374389648
55.013493859,53.2728271484
56.013732657,52.8382568359
57.013970309,53.0563354492
58.014188197,#NC#NC#NC#NC#NC#NC#NC#NC
59.014421875,53.2918701172
60.014650398,53.3430786133
61.014880468,53.4431152344
62.015118701,53.3236083984
63.015346488,53.2912597656
64.015558777,#NC#NC#NC#NC#NC#NC#NC#NC
65.015788824,53.2034301758
66.016023569,53.3485107422
67.016256654,53.1835327148
68.016487600,53.1653442383
69.016697277,#NC#NC#NC#NC#NC#NC#NC#NC
70.016928280,53.2713012695
71.017165834,53.3659667969
72.017398484,52.3887329102
73.017629020,53.0590820312
74.017844084,#NC#NC#NC#NC#NC#NC#NC#NC
75.018078525,53.2453613281
76.018551849,53.27734375
77.019156864,52.9693603516
78.019670387,0.0152587890625
79.020119136,#NC#NC#NC#NC#NC#NC#NC#NC
79.020119136,0.0
