timestamp,CBO.LLC_PCIE_MEM_TOTAL_BYTES
2.000334027,1.58728027344
3.000557051,1.55609130859
4.000780344,1.37329101562
5.001013916,1.83087158203
6.001264815,1.71630859375
7.001496286,0.487976074219
8.001770526,1.72393798828
9.003092293,1.4609375
10.003320444,1.56903076172
11.003556877,1.61419677734
12.003787203,0.73046875
13.004020829,1.65783691406
14.004250089,1.62005615234
15.004488851,6.00421142578
16.004733467,1.935546875
17.005027448,0.510498046875
18.005347712,4550.78991699
19.005649700,4468.41876221
20.005961234,4519.63439941
21.006267620,4516.8102417
22.006577095,4517.54162598
23.006887723,4498.78509521
24.007273014,4491.70452881
25.007580142,4526.59301758
26.007889609,4521.77307129
27.008202487,4467.09655762
28.008513745,4534.73797607
29.008821027,4533.80377197
30.009130203,4512.55877686
31.009461694,4481.84680176
32.009768405,4529.6317749
33.010079862,4506.8001709
34.010388372,4494.03887939
35.010695433,4530.22094727
36.011004443,4507.58825684
37.011316833,4528.30981445
38.011622804,4552.48040771
39.011927724,4469.50158691
40.012236084,4486.03546143
41.012542141,4459.31384277
42.012851006,4511.95727539
43.013155039,4474.96905518
44.013480368,4536.56158447
45.013782781,4510.08117676
46.014086486,4458.8260498
47.014390604,4510.16394043
48.014697394,4514.98040771
49.015005458,4547.15008545
50.015316792,4391.79742432
51.015628042,4497.16937256
52.015937304,4546.87408447
53.016240440,4485.55773926
54.016552475,4530.20697021
55.016860395,4555.14727783
56.017166235,4523.61462402
57.017484342,4526.56378174
58.017795735,4484.4206543
59.018102287,4533.8873291
60.018404481,4504.99615479
61.018709174,4537.3638916
62.019236065,4533.34356689
63.019539241,4467.17675781
64.019847935,4498.70349121
65.020153078,4575.64971924
66.020462277,4460.97210693
67.020769571,4438.20910645
68.021081215,4528.66845703
69.021398107,4518.48962402
70.021705052,4470.76202393
71.022014033,4514.27703857
72.022321981,4444.18475342
73.022630302,4511.48504639
74.022941749,4455.8526001
75.023277055,4556.14508057
76.024263572,4534.58343506
77.024806803,4468.81280518
78.025374544,1.61773681641
79.025995912,0.747375488281
79.025995912,1.43817138672
