timestamp,CBO.PCIE_DATA_BYTES
2.000376233,#NC#NC#NC#NC#NC#NC#NC#NC
3.000589814,0.0
4.000836993,0.0151977539062
5.001052392,0.030517578125
6.001286837,0.0
7.001515453,0.0
8.001822462,0.0
9.002092245,0.0
10.003237939,#NC#NC#NC#NC#NC#NC#NC#NC
11.003486263,0.0
12.003741942,0.0
13.003996357,0.0152587890625
14.004244551,0.0
15.004494105,0.0
16.005131140,0.0
17.005431337,72.4108886719
18.005702374,#NC#NC#NC#NC#NC#NC#NC#NC
19.005999849,72.854309082
20.006298823,72.8584594727
21.006600710,72.8921508789
22.006895066,73.4312744141
23.007199331,72.4693603516
24.007522412,72.2799072266
25.007826118,72.2678222656
26.008119265,72.9188232422
27.008394446,#NC#NC#NC#NC#NC#NC#NC#NC
28.008697955,70.1423950195
29.009133672,72.947265625
30.009427177,73.4829101562
31.009722631,72.6325683594
32.010026275,73.3443603516
33.010330550,72.9624023438
34.010634217,72.5729370117
35.010913087,#NC#NC#NC#NC#NC#NC#NC#NC
36.011224974,72.7125854492
37.011516753,72.9848632812
38.011815099,69.6530761719
39.012104859,72.42578125
40.012403307,72.6850585938
41.012702674,72.643371582
42.013132901,72.9005126953
43.013408860,#NC#NC#NC#NC#NC#NC#NC#NC
44.013697753,72.8956298828
45.014000664,73.1522216797
46.014304645,72.8050537109
47.014599231,72.8753051758
48.014901604,72.5963134766
49.015221144,72.9559326172
50.015511806,73.0211181641
51.015810237,72.6276245117
52.016081323,#NC#NC#NC#NC#NC#NC#NC#NC
53.016368047,73.0319213867
54.016670033,72.6851806641
55.017126076,73.6260986328
56.017428546,72.665222168
57.017724381,72.5015258789
58.018027205,72.9483642578
59.018328472,73.1206665039
60.018607736,#NC#NC#NC#NC#NC#NC#NC#NC
61.018914432,72.3942260742
62.019226098,72.5546875
63.019524692,71.966796875
64.019819782,72.5424804688
65.020118720,72.3481445312
66.020418339,72.7432250977
67.021126856,69.8254394531
68.021428429,72.5429077148
69.021721492,#NC#NC#NC#NC#NC#NC#NC#NC
70.022017838,72.5634765625
71.022318013,72.8854980469
72.022620424,73.1793212891
73.022918455,72.3721313477
74.023230781,72.5405883789
75.023527126,72.9053955078
76.023920320,72.7476806641
77.024391981,#NC#NC#NC#NC#NC#NC#NC#NC
78.025055314,0.0154418945312
79.025547919,0.0153198242188
79.025547919,0.0
