timestamp,CBO.PCIE_DATA_BYTES
2.000344171,#NC#NC#NC#NC#NC#NC#NC#NC
3.000578454,3.41925048828
4.000782161,0.0
5.001032197,0.0
6.001259621,0.0
7.001482038,0.0
8.001695208,0.0
9.002878348,0.0
10.003107217,0.0
11.003345877,0.0152587890625
12.003580113,0.0
13.003807037,0.0
14.004043849,0.0
15.004280748,0.0
16.004524328,0.0
17.004805898,0.0
18.005103184,95.9700317383
19.005388397,92.1936035156
20.005673243,95.7388916016
21.005960361,96.2099609375
22.006251300,95.6181640625
23.006541684,96.0083007812
24.006990802,95.8270263672
25.007277987,91.6194458008
26.007559642,96.2099609375
27.007850076,96.3068237305
28.008136356,93.1415405273
29.008422205,94.7993774414
30.008707671,96.2266845703
31.009004033,96.3924560547
32.009285399,95.2729492188
33.009566645,95.1663818359
34.009850035,99.7288818359
35.010138324,96.2536621094
36.010422022,96.2002563477
37.011004483,96.4019165039
38.011286842,96.0329589844
39.011567442,96.3838500977
40.011849302,95.9397583008
41.012137787,96.4989624023
42.012421128,96.008972168
43.012705794,95.9370727539
44.013004381,96.0809326172
45.013293393,95.1122436523
46.013583517,92.6038818359
47.013872184,92.4400024414
48.014155754,92.6622314453
49.014444219,95.5416870117
50.015010228,93.0146484375
51.015293971,95.608581543
52.015582716,95.6996459961
53.015867106,96.0260620117
54.016150723,96.1771240234
55.016438744,92.6705322266
56.016732826,95.4577636719
57.017027163,96.1463012695
58.017312964,95.4793701172
59.017599533,96.7504272461
60.017884124,95.9067382812
61.018176546,95.990234375
62.018464448,96.0120239258
63.019003982,95.8251342773
64.019286654,95.6271362305
65.019572508,99.2507324219
66.019862442,96.2521362305
67.020155306,96.026184082
68.020444222,95.6806030273
69.020730858,95.7992553711
70.021024728,95.19921875
71.021313636,96.6132202148
72.021602451,96.0101318359
73.021891447,95.6951293945
74.022175935,95.6789550781
75.022456058,95.8104248047
76.024189790,95.2991943359
77.024740443,92.0938720703
78.025248757,0.0
79.025724593,0.0152587890625
79.025724593,0.0153198242188
