timestamp,CBO.PCIE_DATA_BYTES
2.000363410,0.0
3.000585209,0.0
4.000826393,0.0152587890625
5.001068022,0.0
6.001334296,0.0
7.001585773,0.030517578125
8.001876141,0.030517578125
9.003152223,0.0
10.003406576,0.0
11.003663745,0.030517578125
12.003917115,0.0
13.004169403,0.0
14.004426006,0.0
15.004682536,0.0
16.004935143,0.0
17.005187612,0.0
18.005430983,117.177490234
19.005674365,117.917053223
20.005919198,117.384155273
21.006163763,117.541748047
22.006407383,117.779907227
23.006649910,117.553161621
24.006892358,117.400634766
25.007143344,117.570739746
26.007384040,117.374938965
27.007621474,117.840393066
28.007859090,117.469665527
29.008090777,117.516784668
30.008331941,117.752441406
31.008572570,117.785461426
32.008812864,117.692565918
33.009050479,116.836303711
34.009287490,116.504821777
35.009520581,117.857849121
36.009759949,117.043457031
37.009995893,117.766967773
38.010232527,117.152282715
39.010468930,117.128967285
40.010704838,117.155029297
41.010941107,117.371765137
42.011188706,117.707885742
43.011424379,117.735412598
44.011660590,117.696472168
45.011895932,117.500610352
46.012136748,117.324401855
47.012372329,117.726013184
48.012615291,117.768188477
49.012890127,117.923278809
50.013131701,117.236999512
51.013371004,115.707824707
52.013609918,117.859985352
53.013849378,117.722473145
54.014089545,116.8125
55.014330906,116.336975098
56.014569593,117.366027832
57.014808397,117.992675781
58.015047116,117.626403809
59.015286260,117.294555664
60.015533199,117.072631836
61.015773111,117.561950684
62.016007397,117.422119141
63.016238774,118.096252441
64.016472187,117.456359863
65.016707859,117.516174316
66.017049850,116.949279785
67.017284294,116.852600098
68.017520399,117.766296387
69.017754931,117.579528809
70.017990140,117.420227051
71.018228631,117.240356445
72.018465774,117.327819824
73.018705961,118.018371582
74.018940611,117.827392578
75.019191167,117.772216797
76.019542521,117.575561523
77.020085897,116.83984375
78.020639696,0.183044433594
79.021173328,0.0919799804688
79.021173328,0.0303955078125
