timestamp,CBO.PCIE_DATA_BYTES
2.000356208,0.01513671875
3.000557346,0.0
4.000770166,0.0
5.001006561,0.0150756835938
6.001250279,0.0
7.001479279,0.0
8.001739532,0.0
9.002881041,0.0
10.003109588,0.0
11.003349415,0.0
12.003572790,0.0
13.003801745,0.0
14.004026271,0.0
15.004269948,0.0
16.004502532,3.3984375
17.004739119,90.7356567383
18.004970676,90.7782592773
19.005205833,90.7821655273
20.005437318,90.8085327148
21.005669680,90.8051757812
22.005900515,90.8228149414
23.006130838,90.8176269531
24.006359597,90.1069335938
25.006587074,90.8356323242
26.006817719,90.9459228516
27.007048150,90.5182495117
28.007276946,90.1518554688
29.007517393,90.7235717773
30.007747724,90.5772094727
31.007974179,90.9018554688
32.008198570,90.8200683594
33.008425101,90.8856201172
34.008652972,90.811340332
35.008883396,90.935546875
36.009110933,90.9703369141
37.009354624,90.9182739258
38.009580772,90.7046508789
39.009810893,90.3181152344
40.010036353,90.895324707
41.010262573,91.0221557617
42.010487613,90.5720825195
43.010715435,90.2180175781
44.010945857,90.8966674805
45.011176894,90.8474121094
46.011413201,90.8461303711
47.011639990,94.1126098633
48.011869033,90.5194091797
49.012099341,90.7897949219
50.012323434,91.0200195312
51.012554270,90.8275756836
52.012782778,90.793762207
53.013014089,90.5289306641
54.013245190,91.034362793
55.013472425,89.1307983398
56.013700408,90.7887573242
57.013932178,90.911315918
58.014161617,90.721862793
59.014390349,90.760925293
60.014618392,90.7512207031
61.014849977,90.8358154297
62.015083713,90.8472900391
63.015314076,90.3414306641
64.015545710,90.764465332
65.015775969,90.8780517578
66.016005804,90.3068237305
67.016233813,90.7927856445
68.016460798,90.8499755859
69.016688072,90.1676025391
70.016916764,90.6135253906
71.017142547,90.7172851562
72.017368545,90.9725952148
73.017598385,91.0200195312
74.017826553,90.8077392578
75.018063662,90.9573364258
76.020499952,90.911315918
77.021087090,#NC#NC#NC#NC#NC#NC#NC#NC
78.021610922,0.351196289062
78.021610922,0.0
